cadence_case,fixed_replacement_cadence_hours,unfloored_stack_cost_learning_rate,terminal_stack_cost_factor,strict_record_count,retain_low_count,reach_6p5_count,npv_6p5_100m_cny
fixed_20000h,20000.0,0.64,9.138900829349868e-05,912,912,104,-15.38431428993473
fixed_20000h,20000.0,0.65,7.071640699794977e-05,912,912,104,-15.382902965267363
fixed_20000h,20000.0,0.66,5.431474407453477e-05,912,912,104,-15.381722466877614
fixed_20000h,20000.0,0.67,4.138984680571044e-05,912,912,104,-15.380739958421168
fixed_20000h,20000.0,0.68,3.1277917561150567e-05,912,912,104,-15.379926550601454
fixed_20000h,20000.0,0.69,2.3427131137221665e-05,912,912,104,-15.37925691595254
fixed_20000h,20000.0,0.7,1.7381381536308896e-05,912,912,104,-15.3787089340397
fixed_20000h,20000.0,0.71,1.2765982610102851e-05,912,912,104,-15.378263360277682
fixed_20000h,20000.0,0.72,9.27513942578207e-06,912,912,104,-15.377903518865995
fixed_20000h,20000.0,0.73,6.661019220858871e-06,912,912,105,-15.377615031889183
fixed_20000h,20000.0,0.74,4.7242623927100565e-06,912,912,105,-15.37738556002386
fixed_20000h,20000.0,0.75,3.305785123966942e-06,912,912,105,-15.377204568478382
fixed_20000h,20000.0,0.76,2.2797359764990955e-06,912,912,105,-15.377063113359641
fixed_20000h,20000.0,0.77,1.5474790962542776e-06,912,912,105,-15.376953647233385
fixed_20000h,20000.0,0.78,1.032486560328249e-06,912,912,105,-15.37686984269032
fixed_20000h,20000.0,0.79,6.760318679995482e-07,912,912,105,-15.376806432775052
fixed_20000h,20000.0,0.8,4.33585630805005e-07,912,912,105,-15.37675906717855
fixed_20000h,20000.0,0.81,2.7182315484557066e-07,912,912,105,-15.376724183137783
fixed_20000h,20000.0,0.82,1.661618332609069e-07,912,912,105,-15.37669889002769
fixed_20000h,20000.0,0.83,9.875408013551818e-08,912,912,105,-15.3766808666715
fixed_20000h,20000.0,0.84,5.6868941020273994e-08,912,912,105,-15.376668270434992
fixed_20000h,20000.0,0.85,3.1602511884197995e-08,912,912,105,-15.376659657208839
fixed_20000h,20000.0,0.86,1.6863889865058284e-08,912,912,105,-15.376653911420721
fixed_20000h,20000.0,0.87,8.589567986745545e-09,912,912,105,-15.376650185255347
fixed_20000h,20000.0,0.88,4.144974502725628e-09,912,912,105,-15.37664784629573
fixed_20000h,20000.0,0.89,1.8772482915059075e-09,912,912,105,-15.376646432833372
fixed_20000h,20000.0,0.9,7.883375105545546e-10,912,912,105,-15.37664561612787
fixed_40000h,40000.0,0.0,1.0,912,912,3,-28.200624100397395
fixed_40000h,40000.0,0.01,0.9125694381247441,912,912,3,-27.808079943195022
fixed_40000h,40000.0,0.02,0.8320098001361613,912,912,3,-27.443471270877996
fixed_40000h,40000.0,0.03,0.7578430808270069,912,912,3,-27.105064753177547
fixed_40000h,40000.0,0.04,0.6896201328909773,912,912,5,-26.791218491840457
fixed_40000h,40000.0,0.05,0.6269191955021612,912,912,7,-26.500378064778673
fixed_40000h,40000.0,0.06,0.5693444838326089,912,912,8,-26.231072703101532
fixed_40000h,40000.0,0.07,0.5165248375797177,912,912,12,-25.981911597878366
fixed_40000h,40000.0,0.08,0.46811242661691876,912,912,13,-25.751580333521947
fixed_40000h,40000.0,0.09,0.42378151192245306,912,912,13,-25.538837444726386
fixed_40000h,40000.0,0.1,0.3832272599818555,912,912,13,-25.342511093935894
fixed_40000h,40000.0,0.11,0.3461646089001082,912,912,14,-25.161495866363254
fixed_40000h,40000.0,0.12,0.3123271844992963,912,912,14,-24.99474967961939
fixed_40000h,40000.0,0.13,0.28146626471699043,912,912,14,-24.841290805057934
fixed_40000h,40000.0,0.14,0.25334979065949276,912,912,15,-24.700194997980436
fixed_40000h,40000.0,0.15,0.22776142270252042,912,912,16,-24.570592733890333
fixed_40000h,40000.0,0.16,0.20449964006986346,912,912,22,-24.451666548025294
fixed_40000h,40000.0,0.17,0.18337688235803642,912,912,22,-24.34264847543951
fixed_40000h,40000.0,0.18,0.16421873151195435,912,912,22,-24.242817588948814
fixed_40000h,40000.0,0.19,0.1468631327932007,912,912,22,-24.151497632293157
fixed_40000h,40000.0,0.2,0.13115965331851426,912,912,22,-24.06805474591197
fixed_40000h,40000.0,0.21,0.1169687767817116,912,912,22,-23.99189528276909
fixed_40000h,40000.0,0.22,0.1041612330073774,912,912,22,-23.92246371170497
fixed_40000h,40000.0,0.23,0.092617361019298,912,912,23,-23.85924060583433
fixed_40000h,40000.0,0.24,0.08222650434078532,912,912,23,-23.801740713548337
fixed_40000h,40000.0,0.25,0.07288643727773907,912,912,23,-23.749511109720554
fixed_40000h,40000.0,0.26,0.06450282096852697,912,912,23,-23.702129424756222
fixed_40000h,40000.0,0.27,0.05698868801752136,912,912,23,-23.65920214916464
fixed_40000h,40000.0,0.28,0.05026395456142427,912,912,23,-23.620363011374078
