ObjectId,power_type_cn,province_cn,merge_province_cn,capacity_mw,status,start_year,project_name,latitude,longitude,wind_utilization_2025,solar_utilization_2025,potential_mwh_2020_weather_replay,curtailed_mwh_2025_calibrated,delivered_mwh_2025_calibrated,curtailment_rate_2025_calibrated,curtailed_positive_hours_2025_calibrated,curtailed_h2_potential_t_55kwh
W775,风电,广东,广东,50.0,operating,2010.0,Guangdong Huilai Zhoutian wind farm,23.0381,116.2994,0.986,0.996,66579.48740289306,932.1127293490172,65647.37467354405,0.013999998583775732,1015,16.947504169982132
W7750,风电,新疆,新疆,100.0,operating,2019.0,Xinjiang Hami Jingxia 2 Area C wind farm,42.2901,94.465,0.91,0.863,107688.23199002075,9691.938060229302,97996.29392979146,0.08999997382376408,1324,176.21705564053275
W7753,风电,新疆,新疆,100.0,operating,2019.0,Xinjiang Hami Jingxia 2 Area C wind farm,42.075,94.3501,0.91,0.863,154491.6313674774,13904.242720842361,140587.38864663505,0.08999997344690731,1583,252.80441310622476
W7754,风电,山西,山西,50.0,operating,2013.0,Shanxi Tianzhen Wujiashan wind farm,40.2501,114.2667,0.944,0.978,109036.63395050049,6106.050860741615,102930.58308975887,0.055999994125952086,1936,111.01910655893846
W7756,风电,新疆,新疆,50.0,operating,2014.0,Xinjiang Yiwu Naomaohu (Dongfang Minsheng) wind farm,43.6532,94.6132,0.91,0.863,54555.30260561371,4909.975803732872,49645.32680188084,0.08999997377390843,1582,89.27228734059767
W7757,风电,新疆,新疆,50.0,operating,2014.0,Xinjiang Ruoqiang Luobuzhuang wind farm,39.1685,88.238,0.91,0.863,109569.27093569946,9861.231510939211,99708.03942476025,0.08999997377664636,1838,179.29511838071292
W7758,风电,天津,天津,30.0,operating,2022.0,Tianjin Baodi Bamencheng (Huarun China Resources) wind farm,39.5848,117.612,0.976,0.969,68248.87785243988,1637.9723178617953,66610.90553457808,0.023999989002064424,1253,29.781314870214462
W7759,风电,山西,山西,48.0,operating,2021.0,Shanxi Yingze Kanshan wind farm,37.9085,112.71,0.944,0.978,68831.31978754426,3854.553515545726,64976.766271998524,0.0559999942968295,1472,70.08279119174047
W776,风电,广东,广东,16.0,operating,2008.0,Guangdong Zhuhai Hengqindao wind farm,22.1161,113.5022,0.986,0.996,30384.407071022033,425.3816551987082,29959.025415823326,0.013999998558615931,1235,7.734211912703785
W7760,风电,新疆,新疆,200.0,operating,2016.0,Xinjiang Hami Jingxia 3 Area A wind farm,42.0364,94.3417,0.91,0.863,308983.26221514895,27808.485391563416,281174.7768235855,0.0899999734361016,1583,505.608825301153
W7761,风电,新疆,新疆,50.0,operating,2023.0,Xinjiang Dabancheng (Three Gorges) wind farm,43.5673,87.8498,0.91,0.863,44813.51001600647,4033.214715923071,40780.2953000834,0.08999997354553324,1392,73.33117665314674
W7764,风电,山东,山东,100.0,operating,2023.0,Shanxi Shanghe (State Power Investment) wind farm,37.2904,117.2642,0.957,0.969,210564.31061709594,9054.261741179944,201510.048875916,0.04299998283016162,1440,164.62294074872625
W7765,风电,新疆,新疆,50.0,operating,2014.0,Xinjiang Yiwu Naomaohu (Dongfang Minsheng) wind farm,43.6365,94.6411,0.91,0.863,54555.30260561371,4909.975803732872,49645.32680188084,0.08999997377390843,1582,89.27228734059767
W7769,风电,山西,山西,50.0,operating,2013.0,Shanxi Shanyin Pianling wind farm,39.714,112.7806,0.944,0.978,104806.25798236846,5869.149846703529,98937.10813566494,0.05599999427220171,1846,106.71181539460963
W7770,风电,新疆,新疆,50.0,operating,2012.0,Xinjiang Dabancheng (Tianshan Power) wind farm,43.4686,88.0806,0.91,0.863,44813.51001600647,4033.214715923071,40780.2953000834,0.08999997354553324,1392,73.33117665314674
W7772,风电,新疆,新疆,50.0,operating,,Xinjiang Ruoqiang Milan (TBEA) wind farm,39.306,88.787,0.91,0.863,133721.11496952057,12034.896797872245,121686.21817164832,0.08999997345681265,2484,218.816305415859
W7773,风电,新疆,新疆,50.0,operating,2015.0,Xinjiang Yiwu Naomaohu (State Development And Investment Corporation) wind farm,43.5613,94.9766,0.91,0.863,54555.30260561371,4909.975803732872,49645.32680188084,0.08999997377390843,1582,89.27228734059767
W7775,风电,山西,山西,80.0,operating,2022.0,Shanxi Tianzhen Zhaojiagou wind farm,40.1941,114.0558,0.944,0.978,122871.96314819336,6880.8292324652675,115991.13391572809,0.055999994271813174,1574,125.10598604482304
W7776,风电,新疆,新疆,200.0,operating,2019.0,Xinjiang Hami Jingxia 3 Area B wind farm,42.2597,94.9917,0.91,0.863,338784.944517334,30490.63610198307,308294.3084153509,0.08999997371613723,1789,554.3752018542376
W7777,风电,山西,山西,50.0,operating,,Shanxi Shanyin Pianling wind farm,39.714,112.7806,0.944,0.978,104806.25798236846,5869.149846703529,98937.10813566494,0.05599999427220171,1846,106.71181539460963
W7778,风电,新疆,新疆,50.0,operating,2022.0,Xinjiang Ruoqiang Milan (Tebian Electric) wind farm,39.3263,88.8128,0.91,0.863,133721.11496952057,12034.896797872245,121686.21817164832,0.08999997345681265,2484,218.816305415859
W7779,风电,新疆,新疆,50.0,operating,2013.0,Xinjiang Dabancheng (Xinjiang Jinshang) wind farm,43.558,88.114,0.91,0.863,44813.51001600647,4033.214715923071,40780.2953000834,0.08999997354553324,1392,73.33117665314674
W7780,风电,新疆,新疆,50.0,operating,2014.0,Xinjiang Yiwu Naomaohu (Three Gorges New Energy) wind farm,43.7068,94.6579,0.91,0.863,54555.30260561371,4909.975803732872,49645.32680188084,0.08999997377390843,1582,89.27228734059767
W7784,风电,新疆,新疆,600.0,operating,2016.0,"Xinjiang Hami Jingxia 4 Areas A, B, And C wind farm",42.0726,94.8094,0.91,0.863,1211194.0438637696,109007.43202919197,1102186.6118345775,0.08999997364704075,1850,1981.9533096216721
W7785,风电,新疆,新疆,50.0,operating,2023.0,Xinjiang Ruoqiang Milan (Xinjiang New Energy) wind farm,39.096,89.697,0.91,0.863,34631.891448127746,3116.8693174786567,31515.02213064909,0.08999997364126526,1476,56.67035122688467
W7787,风电,新疆,新疆,300.0,operating,2019.0,Xinjiang Hami Jingxia 5 Area A wind farm,41.9667,94.5667,0.91,0.863,605597.0222077636,54503.71597895193,551093.3062288117,0.08999997354718367,1850,990.9766541627623
W7788,风电,山西,山西,150.0,operating,2020.0,Shanxi Shanyin Pianling wind farm,39.714,112.7806,0.944,0.978,314418.7747687378,17607.449565214156,296811.3252035236,0.05599999420570492,1846,320.1354466402574
W7789,风电,山西,山西,50.0,operating,2015.0,Shanxi Youyu Dingjiayao (Jinneng) wind farm,40.025,112.1583,0.944,0.978,125112.48605781555,7006.298512248456,118106.1875455671,0.0559999943491714,1940,127.38724567724466
W7791,风电,新疆,新疆,50.0,operating,2013.0,Xinjiang Yiwu Naomaohu (Xinjiang Huadian) wind farm,43.7159,94.9202,0.91,0.863,54555.30260561371,4909.975803732872,49645.32680188084,0.08999997377390843,1582,89.27228734059767
W7792,风电,新疆,新疆,50.0,operating,2014.0,Xinjiang Dabancheng (Xinjiang Wanbang) wind farm,43.445,87.8867,0.91,0.863,44813.51001600647,4033.214715923071,40780.2953000834,0.08999997354553324,1392,73.33117665314674
W7793,风电,新疆,新疆,50.0,operating,2013.0,Xinjiang Yiwu Naomaohu (Xinjiang Huadian) wind farm,43.7582,94.9879,0.91,0.863,124573.24556105805,11211.588820255518,113361.65674080253,0.0899999736681846,2196,203.84706945919123
W7794,风电,山西,山西,100.0,operating,2019.0,Shanxi Shanyin Qianfosi wind farm,39.5465,112.6631,0.944,0.978,235439.61017939757,13184.616824701787,222254.9933546958,0.05599999428581929,1890,239.72030590366884
W7796,风电,新疆,新疆,48.0,operating,2014.0,Xinjiang Yiwu Naomaohu (Yiwu Dun'An) wind farm,43.6306,94.7528,0.91,0.863,52373.09088067627,4713.576806141853,47659.51407453442,0.08999997378197491,1582,85.70139647530642
W7799,风电,山西,山西,50.0,operating,2015.0,Shanxi Youyu Dingjiayao (Jinneng) wind farm,40.025,112.175,0.944,0.978,125112.48605781555,7006.298512248456,118106.1875455671,0.0559999943491714,1940,127.38724567724466
W7804,风电,新疆,新疆,99.0,operating,2015.0,Xinjiang Yumin Ninth Division Tielieketi wind farm,45.6858,82.9069,0.91,0.863,171083.43090286254,15397.504294618606,155685.92660824393,0.08999997377514,1998,279.95462353852014
W7805,风电,山西,山西,24.0,operating,2019.0,Shanxi Shanyin Xumagou Distributed wind farm,39.6035,112.6794,0.944,0.978,56505.5066517601,3164.308049625814,53341.19860213429,0.055999994285994927,1890,57.53287362956025
W7806,风电,新疆,新疆,200.0,operating,2016.0,Xinjiang Hami Jingxia 6 Area A wind farm,41.9705,94.7476,0.91,0.863,403731.347892334,36335.81079711175,367395.5370952222,0.08999997395991575,1850,660.6511054020318
W7807,风电,新疆,新疆,100.0,operating,2023.0,Xinjiang Ruoqiang Qiman Wind District (Shenzhen Energy) wind farm,38.514,90.1556,0.91,0.863,86016.4648298645,7741.479567844748,78274.98526201975,0.08999997364640525,1512,140.7541739608136
W7808,风电,天津,天津,30.0,operating,2021.0,Tianjin Baodi Distributed wind farm,39.7595,117.3306,0.976,0.969,54329.22018019104,1303.9006917413474,53025.31948844969,0.02399998909273434,1036,23.707285304388133
W7809,风电,新疆,新疆,49.0,operating,2011.0,Xinjiang Dabancheng (Xinjiang Wind) First wind farm,42.4805,85.4633,0.91,0.863,22404.43378012085,2016.398448175907,20388.035331944942,0.0899999735750979,1397,36.661789966834675
W7812,风电,山西,山西,50.0,operating,2012.0,Shanxi Shanyin Zhinüquan wind farm,39.8117,112.6667,0.944,0.978,125112.48605781555,7006.298512248456,118106.1875455671,0.0559999943491714,1940,127.38724567724466
W7813,风电,陕西,陕西,20.0,operating,,Yulin Hancha wind farm,39.0716,110.7791,0.953,0.91,45679.26133695221,2146.924867672801,43532.336469279406,0.04699999091132517,1655,39.03499759405093
W7814,风电,山西,山西,10.0,operating,2022.0,Shanxi Youyu Dingjiayao (Jinneng) wind farm,40.0273,112.1913,0.944,0.978,25022.49724633789,1401.25970070488,23621.237545633012,0.055999994201616235,1940,25.477449103725093
W7815,风电,新疆,新疆,46.2,operating,2023.0,Xinjiang Dabancheng (Xinjiang Wind) First wind farm,42.4805,85.4633,0.91,0.863,21124.18015647888,1901.1756631538867,19223.004493324996,0.08999997391949849,1397,34.56683023916158
W7816,风电,新疆,新疆,200.0,operating,2016.0,Xinjiang Hami Jingxia 6 Area B wind farm,41.9619,94.8033,0.91,0.863,403731.347892334,36335.81079711175,367395.5370952222,0.08999997395991575,1850,660.6511054020318
W7819,风电,山西,山西,50.0,operating,2014.0,Shanxi Shanyin Zhinüquan wind farm,39.5978,112.5861,0.944,0.978,117719.80507376861,6592.308414315462,111127.49665945316,0.055999994310085885,1890,119.86015298755386
W7820,风电,陕西,陕西,100.0,operating,,Yulin Jiangjing wind farm,37.3625,108.7523,0.953,0.91,226094.1970248108,10626.425187099963,215467.77183771084,0.046999990830962624,1664,193.2077306745448
W7821,风电,山西,山西,50.0,operating,2011.0,Shanxi Youyu Gaojiabao (Guodian) wind farm,37.0001,112.0001,0.944,0.978,80887.88098151398,4529.720861427843,76358.16012008613,0.055999994145761595,1615,82.35856111686988
W7822,风电,新疆,新疆,50.0,operating,2014.0,Xinjiang Dabancheng Chaiwopu wind farm,43.4744,88.1076,0.91,0.863,44813.51001600647,4033.214715923071,40780.2953000834,0.08999997354553324,1392,73.33117665314674
W7824,风电,新疆,新疆,200.0,operating,2022.0,Xinjiang Hami Jingxiaxi (Guohua) wind farm,42.029,94.189,0.91,0.863,308983.26221514895,27808.485391563416,281174.7768235855,0.0899999734361016,1583,505.608825301153
W7825,风电,新疆,新疆,50.0,operating,2015.0,Xinjiang Dabancheng Chaiwopu wind farm,43.5048,87.9503,0.91,0.863,44813.51001600647,4033.214715923071,40780.2953000834,0.08999997354553324,1392,73.33117665314674
W7826,风电,新疆,新疆,50.0,operating,2018.0,Xinjiang Santanghu (Hamihai New Energy) wind farm,44.2601,92.8174,0.91,0.863,149810.57208518218,13482.947557063102,136327.62452811908,0.08999997376284437,2354,245.14450103751096
W7828,风电,新疆,新疆,50.0,operating,2018.0,Xinjiang Santanghu (Hamihai New Energy) wind farm,44.2406,93.3354,0.91,0.863,100133.02005244445,9011.969179921865,91121.0508725226,0.08999997378688734,2097,163.85398508948848
W7829,风电,山西,山西,50.0,operating,2015.0,Shanxi Shanyin Zhinüquan wind farm,39.5651,112.6694,0.944,0.978,117719.80507376861,6592.308414315462,111127.49665945316,0.055999994310085885,1890,119.86015298755386
W7830,风电,山西,山西,50.0,operating,2012.0,Shanxi Youyu Gaojiabao (Guodian) wind farm,39.7373,112.3946,0.944,0.978,117719.80507376861,6592.308414315462,111127.49665945316,0.055999994310085885,1890,119.86015298755386
W7832,风电,新疆,新疆,201.0,operating,2014.0,Xinjiang Hami Kushui 1 wind farm,42.6256,95.4013,0.91,0.863,535400.8438292847,48186.06187264824,487214.7819566364,0.08999997371691221,2200,876.1102158663316
W7833,风电,新疆,新疆,50.0,operating,2014.0,Xinjiang Dabancheng Experimental (Jinfeng) wind farm,43.491,88.0589,0.91,0.863,44813.51001600647,4033.214715923071,40780.2953000834,0.08999997354553324,1392,73.33117665314674
W7834,风电,云南,云南,166.0,operating,2016.0,Yunnan Anning Xiaomushan wind farm,24.6183,102.2038,0.972,0.931,106238.9375616455,2974.6899466507434,103264.24761499476,0.027999997128403786,1131,54.08527175728624
W7835,风电,新疆,新疆,201.0,operating,2014.0,Xinjiang Hami Kushui 2 wind farm,42.5703,95.2394,0.91,0.863,535400.8438292847,48186.06187264824,487214.7819566364,0.08999997371691221,2200,876.1102158663316
W7837,风电,新疆,新疆,50.0,operating,2015.0,Xinjiang Shanshan (Xinjiang Jiaze) wind farm,43.1263,91.1416,0.91,0.863,137047.21109963988,12334.245379137039,124712.96572050285,0.0899999735869813,2362,224.2590068934007
W7838,风电,山西,山西,50.0,operating,2013.0,Shanxi Youyu Gaojiabao (Guodian) wind farm,39.7917,112.3667,0.944,0.978,125112.48605781555,7006.298512248456,118106.1875455671,0.0559999943491714,1940,127.38724567724466
W7840,风电,新疆,新疆,49.5,operating,2023.0,Xinjiang Dabancheng Jinrun Luyuan distributed wind farm,43.3688,88.3037,0.91,0.863,82476.901602211,7422.918979106307,75053.98262310469,0.08999997374910258,1966,134.96216325647833
W7844,风电,新疆,新疆,201.0,operating,2015.0,Xinjiang Hami Kushui 3 wind farm,42.5626,94.9118,0.91,0.863,340478.8703968506,30643.089293930054,309835.78110292053,0.08999997344391301,1789,557.1470780714554
W7845,风电,新疆,新疆,50.0,operating,2014.0,Xinjiang Shanshan Loulan (China Power Investment) wind farm,43.1622,90.8631,0.91,0.863,137047.21109963988,12334.245379137039,124712.96572050285,0.0899999735869813,2362,224.2590068934007
W7846,风电,山西,山西,96.0,operating,2014.0,Shanxi Shenchi Aite wind farm,39.156,112.1516,0.944,0.978,186568.08515086366,10447.81166878128,176120.27348208235,0.05599999410581353,1802,189.96021215965965
W7848,风电,云南,云南,50.0,operating,2015.0,Yunnan Changning Songzishan wind farm,24.9599,99.6109,0.972,0.931,15873.012587249756,444.44430727362635,15428.568279976129,0.0279999971543293,864,8.080805586793206
W7849,风电,新疆,新疆,50.0,operating,2015.0,Xinjiang Dabancheng Twelfth Division 104 Regiment wind farm,43.5095,87.9542,0.91,0.863,44813.51001600647,4033.214715923071,40780.2953000834,0.08999997354553324,1392,73.33117665314674
W785,风电,甘肃,甘肃,200.0,operating,2024.0,Gansu Tianzhu Songshantan (Huadian) wind farm,36.9847,103.1453,0.937,0.896,57361.13521514893,3613.7528601236345,53747.38235502529,0.06300002338812241,900,65.70459745679335
W7850,风电,山西,山西,49.5,operating,2016.0,Shanxi Weiping wind farm,39.9755,112.4729,0.944,0.978,123861.36037652587,6936.235460797369,116925.1249157285,0.055999994184723324,1940,126.11337201449763
W7851,风电,新疆,新疆,200.0,operating,2014.0,Xinjiang Hami Kushui 4 wind farm,42.5824,94.8086,0.91,0.863,338784.944517334,30490.63610198307,308294.3084153509,0.08999997371613723,1789,554.3752018542376
W7852,风电,山西,山西,50.0,operating,2013.0,Shanxi Youyu Gaojiabao (Guodian) wind farm,39.7889,112.4398,0.944,0.978,125112.48605781555,7006.298512248456,118106.1875455671,0.0559999943491714,1940,127.38724567724466
W7853,风电,新疆,新疆,48.0,operating,2014.0,Xinjiang Shanshan Loulan (Shanshan Dun'An) wind farm,43.1992,91.106,0.91,0.863,131565.32292840577,11840.875557437897,119724.44737096787,0.08999997335073906,2362,215.28864649887086
W7854,风电,山西,山西,50.0,operating,2016.0,Shanxi Shenchi Banzhuanggou wind farm,39.2167,112.0033,0.944,0.978,96326.21902683258,5394.267700569153,90931.95132626343,0.05599999413520558,1650,98.07759455580278
W7855,风电,天津,天津,30.0,operating,2021.0,Tianjin Beichen Xiditou 30 MW wind farm,39.2552,117.3549,0.976,0.969,68248.87785243988,1637.9723178617953,66610.90553457808,0.023999989002064424,1253,29.781314870214462
W7856,风电,天津,天津,15.0,operating,2022.0,Tianjin Beigang Distributed wind farm,38.9927,117.773,0.976,0.969,32630.286044639586,783.1265081901253,31847.15953644946,0.02399998906288396,1302,14.238663785275005
W7857,风电,新疆,新疆,201.0,operating,2017.0,Xinjiang Dabancheng Zhengzhuang (Tianrun) wind farm,42.4805,85.4633,0.91,0.863,91903.90193267823,8271.348763255119,83632.5531694231,0.08999997376949324,1397,150.38815933191128
W7861,风电,新疆,新疆,48.0,operating,2015.0,Xinjiang Shanshan Loulan (Shanshan Dun'An) wind farm,43.1967,91.1278,0.91,0.863,131565.32292840577,11840.875557437897,119724.44737096787,0.08999997335073906,2362,215.28864649887086
W7862,风电,山西,山西,48.0,operating,2010.0,Shanxi Shenchi Bayeliang wind farm,39.0542,112.6914,0.944,0.978,93284.04240300751,5223.9058184690475,88060.13658453846,0.05599999403864414,1802,94.98010579034633
W7863,风电,新疆,新疆,50.0,operating,2016.0,Xinjiang Shanshan Loulan (Wuling Shanshan Electric Power) wind farm,43.2498,91.222,0.91,0.863,137047.21109963988,12334.245379137039,124712.96572050285,0.0899999735869813,2362,224.2590068934007
W7864,风电,云南,云南,40.0,operating,2016.0,Yunnan Chuxiong Dazhongshan wind farm,25.5856,101.3775,0.972,0.931,45873.07546075439,1284.4459803467394,44588.62948040765,0.02799999711040992,1241,23.353563279031622
W7865,风电,新疆,新疆,100.0,operating,2023.0,"Xinjiang Emin Mayitasi (State Power Investment) ""Guaranteed Connection"" wind farm",46.2548,83.878,0.91,0.863,191326.7830611725,17219.405481967926,174107.37757920456,0.08999997390047793,1846,313.0800996721441
W7866,风电,天津,天津,37.0,operating,2020.0,Tianjin Binhai Dasuzhuang wind farm,39.0016,117.7116,0.976,0.969,80488.03889677048,1931.7120519986152,78556.32684477186,0.023999989047765503,1302,35.12203730906573
W7867,风电,山西,山西,99.0,operating,2020.0,Shanxi Wenxi (Zhangze Power) wind farm,35.2601,111.5481,0.944,0.978,112897.4564887848,6322.256915693283,106575.19957309151,0.05599999426312439,1412,114.95012573987786
W7868,风电,新疆,新疆,48.0,operating,2013.0,Xinjiang Hami Naomaohu (Dun'An) wind farm,43.6639,94.8025,0.91,0.863,52373.09088067627,4713.576806141853,47659.51407453442,0.08999997378197491,1582,85.70139647530642
W7869,风电,山西,山西,50.0,operating,2010.0,Shanxi Shenchi Bayeliang wind farm,39.1344,112.7229,0.944,0.978,83868.5066447525,4696.635892259598,79171.8707524929,0.055999994278584875,1676,85.39337985926542
W7870,风电,新疆,新疆,50.0,operating,2017.0,Xinjiang Shanshan Loulan (Xinjiang Jiaze Power Generation) wind farm,43.0624,89.7683,0.91,0.863,55393.156988739014,4985.382668373823,50407.77432036519,0.08999997363189305,1278,90.64332124316041
W7872,风电,云南,云南,48.0,operating,2016.0,Yunnan Chuxiong Laojianshan wind farm,25.5632,101.4382,0.972,0.931,115496.10911289978,3233.890728831291,112262.21838406849,0.027999997174537695,1586,58.79801325147802
W7873,风电,山西,山西,200.0,operating,2023.0,Shanxi Wenxi Clean Energy Base wind farm,35.3129,111.2599,0.944,0.978,278368.75564520265,15588.648685719967,262780.10695948265,0.05599999414297996,1352,283.4299761039994
W7875,风电,山西,山西,48.0,operating,2014.0,Shanxi Shenchi Bayeliang wind farm,39.0424,112.2022,0.944,0.978,93284.04240300751,5223.9058184690475,88060.13658453846,0.05599999403864414,1802,94.98010579034633
W7876,风电,新疆,新疆,50.0,operating,2014.0,Xinjiang Emin Mayitasi wind farm,46.2208,84.1056,0.91,0.863,118391.86574070739,10655.264795132398,107736.600945575,0.08999997363390426,2179,193.73208718422543
W7877,风电,山西,山西,50.0,operating,2010.0,Shanxi Youyu Laoqianshan wind farm,40.175,112.5553,0.944,0.978,125112.48605781555,7006.298512248456,118106.1875455671,0.0559999943491714,1940,127.38724567724466
W7878,风电,山西,山西,29.7,operating,2021.0,Shanxi Wenxi Houcun wind farm,35.4249,111.3625,0.944,0.978,41337.76029362869,2314.9143416914344,39022.845951937255,0.05599999432112986,1352,42.089351667116986
W788,风电,福建,福建,48.0,operating,2013.0,Fujian Pingtan Qingfeng wind farm,25.6456,119.755,1.0,1.0,163486.19068984984,0.0,163486.19068984984,0.0,0,0.0
W7880,风电,新疆,新疆,50.0,operating,2016.0,Xinjiang Shanshan Loulan wind farm,43.1924,91.7134,0.91,0.863,176119.42070121,15850.74316795063,160268.67753325938,0.08999997334105317,2963,288.1953303263751
W7883,风电,新疆,新疆,50.0,operating,2015.0,Xinjiang Emin Mayitasi wind farm,46.2617,84.2279,0.91,0.863,100798.61472870636,9071.87267066586,91726.7420580405,0.08999997366116866,2021,164.943139466652
W7884,风电,山西,山西,50.0,operating,2011.0,Shanxi Youyu Laoqianshan wind farm,40.175,112.5636,0.944,0.978,125112.48605781555,7006.298512248456,118106.1875455671,0.0559999943491714,1940,127.38724567724466
W7885,风电,山西,山西,100.0,operating,2018.0,Shanxi Wenxi Hougong Zimiao wind farm,35.3494,111.5166,0.944,0.978,114037.83487263489,6386.118096364975,107651.71677626991,0.05599999424311607,1412,116.11123811572682
W7886,风电,天津,天津,26.0,operating,2011.0,Tianjin Binhai Hangu Dashentang wind farm,39.227,118.027,0.976,0.969,56559.16243738937,1357.4192799803614,55201.743157409015,0.02399998906424783,1302,24.680350545097482
W7887,风电,新疆,新疆,50.0,operating,2015.0,Xinjiang Sixth Division Beitashan (Jingneng ) wind farm,45.0908,90.5207,0.91,0.863,123618.98675128174,11125.705522209406,112493.28122907234,0.0899999734231283,2228,202.28555494926192
W7888,风电,云南,云南,48.0,operating,2008.0,Yunnan Dali Dafengba wind farm,25.5169,100.2546,0.972,0.931,27222.218832839964,762.2220494909286,26459.996783349037,0.0279999971409902,911,13.858582718016885
W7889,风电,新疆,新疆,50.0,operating,2015.0,Xinjiang Hami Naomaohu (Tianrun) wind farm,43.7234,94.636,0.91,0.863,54555.30260561371,4909.975803732872,49645.32680188084,0.08999997377390843,1582,89.27228734059767
W7890,风电,新疆,新疆,50.0,operating,2012.0,Xinjiang Fuyun Qiaku'Ertu wind farm,46.2061,89.5747,0.91,0.863,105492.15308615875,9494.291006644129,95997.86207951463,0.08999997373159921,1941,172.6234728480751
W7891,风电,天津,天津,48.0,operating,2018.0,Tianjin Binhai Hangu Sajintuo wind farm,39.2489,117.8043,0.976,0.969,104416.9153123169,2506.004819344759,101910.91049297214,0.023999989004168117,1302,45.56372398808652
W7893,风电,山西,山西,12.0,operating,2020.0,Shanxi Wenxi Hougongxiang Distributed wind farm,35.3956,111.5044,0.944,0.978,13684.540285478592,766.3341772418022,12918.206108236789,0.05599999424569644,1412,13.933348677123677
W7894,风电,新疆,新疆,300.0,operating,2023.0,Xinjiang Tacheng Laofengkou 300 MW wind farm,46.1768,83.6142,0.91,0.863,717097.9828306885,64538.79952655792,652559.1833041306,0.08999997360443832,2241,1173.4327186646894
W7896,风电,云南,云南,50.0,operating,2015.0,Yunnan Dali Doudingshan wind farm,25.5942,100.4158,0.972,0.931,28356.477658584594,793.9812937250138,27562.49636485958,0.027999997153547916,911,14.436023522272977
W7897,风电,新疆,新疆,50.0,operating,2015.0,Xinjiang Hami Naomaohu (Tianrun) wind farm,43.7543,94.6803,0.91,0.863,124573.24556105805,11211.588820255518,113361.65674080253,0.0899999736681846,2196,203.84706945919123
W7898,风电,山西,山西,50.0,operating,2012.0,Shanxi Shenchi Huanghuamu wind farm,39.1173,112.1134,0.944,0.978,97170.87711833954,5441.56855419302,91729.30856414651,0.055999994191325515,1802,98.93761007623672
W7899,风电,新疆,新疆,50.0,operating,2013.0,Xinjiang Gaochang Daheyan wind farm,43.1701,88.6301,0.91,0.863,79117.22013342284,7120.547742278219,71996.67239114463,0.08999997383970475,1741,129.4645044050585
W7900,风电,天津,天津,14.0,operating,2017.0,Tianjin Binhai Jiedi Jianhe wind farm,39.0093,117.7409,0.976,0.969,30454.933678876878,730.9180747584104,29724.015604118467,0.023999989048256086,1302,13.289419541062008
W7901,风电,山西,山西,50.0,operating,2013.0,Shanxi Wutai Eling wind farm,38.9913,113.3523,0.944,0.978,55307.9092361908,3097.2426014407874,52210.66663475001,0.055999994290402554,1431,56.313501844377946
W7903,风电,新疆,新疆,50.0,operating,2023.0,Xinjiang Hami Naomaohu Guaranteed Offtake wind farm,43.3931,94.4579,0.91,0.863,30858.438373878478,2777.258645064473,28081.179728814004,0.08999997379696989,1407,50.49561172844496
W7904,风电,新疆,新疆,50.0,operating,2012.0,Xinjiang Tacheng Mayitasi (China Guangdong Nuclear) wind farm,46.2467,84.0942,0.91,0.863,118391.86574070739,10655.264795132398,107736.600945575,0.08999997363390426,2179,193.73208718422543
W7906,风电,天津,天津,12.0,operating,2010.0,Tianjin Binhai New Area Dashentang wind farm,39.2219,117.9793,0.976,0.969,26104.22884871483,626.5012053300738,25477.727643384755,0.023999989004115627,1302,11.390931006001344
W7907,风电,新疆,新疆,50.0,operating,2014.0,Xinjiang Gaochang Daheyan wind farm,43.2233,88.6506,0.91,0.863,79117.22013342284,7120.547742278219,71996.67239114463,0.08999997383970475,1741,129.4645044050585
W7909,风电,山西,山西,27.8,operating,2024.0,Shanxi Youyu Laoqianshan wind farm,40.179,112.5453,0.944,0.978,69562.54192243957,3895.5019418565034,65667.03998058307,0.05599999416639902,1940,70.82730803375462
W7911,风电,新疆,新疆,50.0,operating,2013.0,Xinjiang Tacheng Mayitasi (Guodian) wind farm,46.1885,84.2521,0.91,0.863,118391.86574070739,10655.264795132398,107736.600945575,0.08999997363390426,2179,193.73208718422543
W7913,风电,新疆,新疆,50.0,operating,2015.0,Xinjiang Gaochang Xiaocaohu (Guangheng) wind farm,43.0769,88.6631,0.91,0.863,79117.22013342284,7120.547742278219,71996.67239114463,0.08999997383970475,1741,129.4645044050585
W7914,风电,新疆,新疆,50.0,operating,2012.0,Xinjiang Tacheng Mayitasi (State Power Investment) wind farm,46.2295,84.2305,0.91,0.863,118391.86574070739,10655.264795132398,107736.600945575,0.08999997363390426,2179,193.73208718422543
W7916,风电,山西,山西,62.0,operating,2018.0,Shanxi Wutai Huanghualiang wind farm,38.7748,113.5086,0.944,0.978,68581.80739286804,3840.580817775488,64741.22657509255,0.05599999422259142,1431,69.82874214137252
W7919,风电,新疆,新疆,50.0,operating,2014.0,Xinjiang Gaochang Xiaocaohu (Guotou) wind farm,45.4468,87.8472,0.91,0.863,70038.55915177155,6303.468472973347,63735.0906787982,0.08999997357618268,1524,114.60851769042449
W7921,风电,新疆,新疆,50.0,operating,2013.0,Xinjiang Tacheng Mayitasi (State Power Investment) wind farm,46.2301,84.2672,0.91,0.863,118391.86574070739,10655.264795132398,107736.600945575,0.08999997363390426,2179,193.73208718422543
