ObjectId,resource_branch,low_return_entry,optimized_h2_t_per_year
10939,curtailment_only,False,0.0012672931882216
10940,curtailment_only,False,0.0021643299799869
10941,curtailment_only,False,0.8429781551891191
10944,curtailment_only,False,0.8203974204483357
10945,curtailment_only,False,0.0029147743356654
1095,curtailment_only,False,13.622979097877185
10956,curtailment_only,True,35.22507441419636
1096,curtailment_only,False,14.654515937050904
10966,curtailment_only,False,0.4277339986201476
1097,curtailment_only,False,14.123374834262323
10974,curtailment_only,False,0.0123924080150291
10975,curtailment_only,False,0.0031033768621484
10980,curtailment_only,False,0.0535856071578302
10987,curtailment_only,False,0.2472307282466536
1099,curtailment_only,False,12.404563996064738
10990,curtailment_only,False,0.2323700988218725
10992,curtailment_only,False,0.885516743003331
10994,curtailment_only,False,0.3178021653432257
10995,curtailment_only,False,0.0040220416535151
110,curtailment_only,False,25.642998078159117
1100,curtailment_only,False,18.35016012846508
11000,curtailment_only,False,6.547547632235797
11001,curtailment_only,False,5.653099073421451
11003,curtailment_only,False,0.0032555844118378
11008,curtailment_only,True,38.21913335222619
11009,curtailment_only,False,2.6890739125396945
1101,curtailment_only,False,16.82799538468315
11011,curtailment_only,False,0.0
11013,curtailment_only,False,1.4317838338605873
11014,curtailment_only,False,0.0089493545716528
11016,curtailment_only,False,23.107305896010068
11019,curtailment_only,False,21.11791369404125
11021,curtailment_only,False,0.1129561807733243
11022,curtailment_only,False,23.107305896010068
11024,curtailment_only,False,2.2195365240790745
11027,curtailment_only,False,6.3497449564540425
11028,curtailment_only,False,17.55636662267281
11029,curtailment_only,False,0.0357975588926124
11034,curtailment_only,False,0.0110508612326705
11038,curtailment_only,True,51.32755224558101
11039,curtailment_only,False,0.011753618377369
1104,curtailment_only,False,4.271504735321223
11041,curtailment_only,True,33.817288301478285
11042,curtailment_only,False,0.0062818622261642
11043,curtailment_only,False,0.0
11044,curtailment_only,False,8.170908366646193
11045,curtailment_only,True,54.73100302207748
11048,curtailment_only,False,0.0095460840181151
11051,curtailment_only,True,47.83218663102945
11052,curtailment_only,False,2.317587817592084
11055,curtailment_only,False,0.0070885356539729
11056,curtailment_only,False,0.0073862625569926
11061,curtailment_only,False,0.0
11062,curtailment_only,False,0.0304089925085952
11064,curtailment_only,False,0.0
11077,curtailment_only,False,0.0
11081,curtailment_only,False,15.971886315816468
11086,curtailment_only,False,0.0
11088,curtailment_only,False,7.478181880489892
11093,curtailment_only,False,15.971886315816468
11094,curtailment_only,False,0.0015534192738057
11098,curtailment_only,False,5.229898485050803
111,curtailment_only,False,25.31186624828092
1110,curtailment_only,False,14.818575234795835
11101,curtailment_only,False,13.621427887480593
11112,curtailment_only,False,0.0
11113,curtailment_only,False,0.0028832746468064
11116,curtailment_only,False,0.934992228128133
11131,curtailment_only,False,0.0414598134342818
11132,curtailment_only,False,6.471926336862259
11133,curtailment_only,False,0.0
11137,curtailment_only,False,0.0110844320836746
11145,curtailment_only,False,13.849486120367766
1115,curtailment_only,False,11.920492194579523
11154,curtailment_only,False,4.69955662940988
1116,curtailment_only,False,15.29154011872561
11161,curtailment_only,False,0.0075277849465732
11163,curtailment_only,False,4.391175377344942
11169,curtailment_only,False,8.591602979671455
11171,curtailment_only,False,0.0
11172,curtailment_only,False,0.0060919563306839
11174,curtailment_only,False,0.0
11175,curtailment_only,False,0.0
11178,curtailment_only,False,25.637041574541836
11181,curtailment_only,False,2.1835214684693787
11183,curtailment_only,False,1.5495227876623712
11186,curtailment_only,False,15.464727017607885
11187,curtailment_only,True,53.36155434574809
11188,curtailment_only,True,110.99586724863651
11189,curtailment_only,True,59.58404447763546
11191,curtailment_only,False,2.801468043764069
11193,curtailment_only,False,11.234405869178854
112,curtailment_only,False,25.405691325859145
11201,curtailment_only,False,2.496163722115496
11202,curtailment_only,False,0.0079563960303569
11203,curtailment_only,False,0.0103318398272284
11204,curtailment_only,False,0.0
11205,curtailment_only,False,0.0173748850415138
11208,curtailment_only,False,3.456747810927029
11209,curtailment_only,False,2.320145083753416
11210,curtailment_only,False,0.0027526259347729
11211,curtailment_only,False,5.963375202363613
11214,curtailment_only,False,14.234286572288216
11220,curtailment_only,False,0.0
11223,curtailment_only,False,0.0
11226,curtailment_only,False,0.0
11227,curtailment_only,False,0.0
1123,curtailment_only,False,15.697273259217235
11236,curtailment_only,False,2.685117320431862
11239,curtailment_only,False,0.0
1124,curtailment_only,False,18.022663587117293
11241,curtailment_only,False,0.1529293436440089
11243,curtailment_only,False,0.1864627330952666
11245,curtailment_only,False,0.0106791655095401
11247,curtailment_only,False,0.0
1125,curtailment_only,False,4.158697913216445
11251,curtailment_only,False,9.117327372712248
11253,curtailment_only,False,6.715723653070771
11256,curtailment_only,False,5.8225918593093615
11258,curtailment_only,False,0.003249839890985
11262,curtailment_only,False,2.6157228241370176
11264,curtailment_only,False,0.0463266029499699
11267,curtailment_only,False,0.0
11268,curtailment_only,False,0.0066171791703558
1127,curtailment_only,False,1.7109912743230402
11273,curtailment_only,False,6.822844192822027
11277,curtailment_only,False,0.0
11278,curtailment_only,False,0.0
1128,curtailment_only,False,19.1459558112695
11280,curtailment_only,False,8.89316153395907
11282,curtailment_only,False,0.0357989020524165
11283,curtailment_only,False,0.2806606385990635
11286,curtailment_only,False,0.0065776497287477
11290,curtailment_only,False,0.2806606385990635
11291,curtailment_only,False,0.1060563958095704
11298,curtailment_only,False,3.698249121165644
113,curtailment_only,False,24.288940924288728
1130,curtailment_only,False,17.182334840009272
11305,curtailment_only,False,0.2324742712263145
11307,curtailment_only,False,1.1881054086549243
11309,curtailment_only,False,2.922039155769861
1132,curtailment_only,False,19.93242109827221
11320,curtailment_only,False,0.0
11324,curtailment_only,False,0.0
11329,curtailment_only,False,0.8318043081850572
1133,curtailment_only,False,9.230438517658296
11331,curtailment_only,False,0.0
11335,curtailment_only,False,0.0438271593850051
1134,curtailment_only,False,11.719013378933177
11344,curtailment_only,False,0.0
11358,curtailment_only,False,0.0
11363,curtailment_only,False,0.0119204007835014
11373,curtailment_only,True,50.28337727060295
11374,curtailment_only,False,1.9907961280396196
11377,curtailment_only,False,0.0
11383,curtailment_only,False,0.0040233434113216
1139,curtailment_only,False,17.184197526364027
11390,curtailment_only,False,0.0
11392,curtailment_only,False,0.2271383696911798
11393,curtailment_only,False,0.0967161288778394
114,curtailment_only,False,25.455092463744364
1140,curtailment_only,False,16.778328074282868
11400,curtailment_only,False,0.0018348106374618
11404,curtailment_only,False,0.0179930003445654
11410,curtailment_only,False,0.0025540847216429
11421,curtailment_only,False,0.0079854117089355
11424,curtailment_only,False,2.1912382881332078
11425,curtailment_only,False,0.0
11431,curtailment_only,False,16.80755595681287
11436,curtailment_only,False,0.0086028991665403
11438,curtailment_only,False,6.07860892841025
11439,curtailment_only,False,0.0174132421215021
11440,curtailment_only,False,0.0034741603300481
11449,curtailment_only,False,6.19898154599435
11451,curtailment_only,False,0.002137944818494
11453,curtailment_only,False,0.0062802128924756
11459,curtailment_only,False,1.211303338794777
11461,curtailment_only,False,3.939550237067764
11468,curtailment_only,False,6.1278093720143065
