ObjectId,merge_province_cn,power_type_cn,capacity_mw,latitude,longitude,low_return_entry,conventional_6p5,strict_marginal,low_selected_capacity_mw,low_selected_h2_t_per_year,low_selected_npv_100m_cny,high_selected_capacity_mw,high_selected_h2_t_per_year
10277,甘肃,光伏,18.0,40.084,94.491,False,False,False,1.0,25.337386126364198,-0.02328771312554647,1.0,25.337386126364198
1028,广西,光伏,100.0,22.1036,107.3847,False,False,False,1.0,16.14751968627391,-0.08045823517659303,1.0,16.14751968627391
10281,山东,光伏,1.2,37.1773,119.9371,False,False,False,0.0005118776051773363,0.00923334156461277,-3.5170644258699744e-05,0.0005118776051773363,0.00923334156461277
10285,浙江,光伏,3.7,29.8903,121.5517,False,False,False,0.0,0.0,0.0,0.0,0.0
10286,浙江,光伏,2.5,29.4798,121.8649,False,False,False,0.0,0.0,0.0,0.0,0.0
1029,广西,光伏,150.0,22.2659,107.1153,False,False,False,1.0,16.733610149869342,-0.07653324123047374,1.0,16.733610149869342
10295,浙江,光伏,2.9,29.9674,121.5925,False,False,False,0.0,0.0,0.0,0.0,0.0
10297,浙江,光伏,2.3,29.8622,121.6204,False,False,False,0.0,0.0,0.0,0.0,0.0
10299,福建,光伏,3.3,27.0143,119.4386,False,False,False,0.0,0.0,0.0,0.0,0.0
103,甘肃,光伏,50.0,38.103,102.326,False,False,False,1.0,25.523848518465435,-0.0220952533602671,1.0,25.523848518465435
10300,宁夏,光伏,6.0,37.0,106.0,False,False,False,1.0,8.496036671242235,-0.13512948017977017,1.0,8.496036671242235
10301,江苏,光伏,10.0,33.2302,119.496,False,False,False,1.0,0.2902908934693425,-0.19380723736522842,1.0,0.2902908934693425
10302,浙江,光伏,2.0,29.2908,121.4252,False,False,False,0.0,0.0,0.0,0.0,0.0
10307,浙江,光伏,1.1,29.2908,121.4252,False,False,False,0.0,0.0,0.0,0.0,0.0
10310,浙江,光伏,1.0,29.2908,121.4252,False,False,False,0.0,0.0,0.0,0.0,0.0
10311,浙江,光伏,5.0,29.2908,121.4252,False,False,False,0.0,0.0,0.0,0.0,0.0
10312,山东,光伏,2.5,37.6811,116.8231,False,False,False,1.0,0.05328072678303873,-0.1955111284182944,1.0,0.05328072678303873
10313,河北,光伏,1.3,37.6181,114.9145,False,False,False,0.0007567905297703957,0.017733248497342022,-2.6805347526225315e-05,0.0007567905297703957,0.017733248497342022
10314,山东,光伏,2.0,37.6811,116.8231,False,False,False,0.0007958862346512738,0.015000913201394833,-5.0713716443030635e-05,0.0007958862346512738,0.015000913201394833
10316,宁夏,光伏,5.0,37.0,106.0,False,False,False,1.0,6.691977690866214,-0.14800642419905452,1.0,6.691977690866214
10317,宁夏,光伏,10.0,39.1661,106.6357,False,False,False,1.0,14.94205892515417,-0.08917466839970736,1.0,14.94205892515417
