ObjectId,method,curtailed_mwh,positive_hours,top_10pct_hour_energy_share
10604,daily_peak,8.823950230784714,575,1.0
10606,daily_peak,804.1755281621814,1255,0.9334714542169538
10607,daily_peak,251.25630521486698,1073,0.9796299018512863
1061,daily_peak,5829.0233064818385,1055,0.9866044499868345
10616,daily_peak,23.256033683910502,728,1.0
1062,daily_peak,1525.611121260166,565,1.0
10623,daily_peak,142.99656912910567,1037,0.9848749624407007
10625,daily_peak,120.96361037817597,764,1.0
10626,daily_peak,0.0,0,0.0
1063,daily_peak,2340.9179235424995,1062,0.9870501179573228
10633,daily_peak,27.01129164136946,764,1.0
1064,daily_peak,2283.9438923044204,1052,0.9878066460502443
10641,daily_peak,90.42910689979792,764,1.0
10643,daily_peak,169.10271556782723,696,1.0
10648,daily_peak,16.67209874674678,696,1.0
10649,daily_peak,23.793912784823217,717,1.0
1065,daily_peak,795.454144433707,1035,0.9904589353124141
10650,daily_peak,115.96206181204319,1039,0.9842126254432725
10651,daily_peak,471.8197037721872,1056,0.9828322549217671
10655,daily_peak,53.588889168649914,696,1.0
10658,daily_peak,386.5402068039179,1039,0.984212616067319
1066,daily_peak,13667.839957309097,1099,0.9838618045495361
10664,daily_peak,359.14725431466104,1017,0.9884232979764336
10665,daily_peak,418.2155935099721,1338,0.9290683226176004
10666,daily_peak,246.5740125722736,1049,0.9849737324770188
10667,daily_peak,62.93495681566745,827,1.0
10668,daily_peak,10.453075203916057,553,1.0
10671,daily_peak,197.16891847479715,902,0.9994197236228695
10676,daily_peak,105.53560712280124,542,1.0
10679,daily_peak,6780.346884476483,2502,0.5632155440336585
10683,daily_peak,1639.4279279890955,1437,0.8987087333948806
10685,daily_peak,74.22053240567446,572,1.0
10686,daily_peak,0.0,0,0.0
10687,daily_peak,1541.1951817488373,1851,0.73415401478553
10688,daily_peak,243.98290165019034,818,1.0
10691,daily_peak,8.9064638723135,572,1.0
10693,daily_peak,343.8197580796182,1878,0.7631720962558821
10694,daily_peak,33.58726567353308,563,1.0
10695,daily_peak,0.0,0,0.0
10697,daily_peak,62.700476030845195,1058,0.9868197148075042
107,daily_peak,7414.692043244362,1628,0.7896361477549027
10702,daily_peak,368.22455216497184,826,1.0
10703,daily_peak,0.0,0,0.0
10704,daily_peak,50.43712270398252,980,0.9957076012777981
10706,daily_peak,2308.387689342618,1845,0.7739040497506329
10708,daily_peak,242.61325838275627,1049,0.9853028429827073
10709,daily_peak,0.0,0,0.0
10710,daily_peak,336.8592684926987,898,0.9996678196737804
10711,daily_peak,516.0831370410323,1618,0.7972789565160152
10714,daily_peak,2409.221868883461,1843,0.7717943112868908
10718,daily_peak,99.25996523567382,910,0.9994309659285247
1072,daily_peak,5882.266412441731,1068,0.9870948670117238
10720,daily_peak,0.0,0,0.0
10722,daily_peak,265.7233080922961,1851,0.7341540133782577
10725,daily_peak,0.0,0,0.0
10726,daily_peak,30.406425897441803,726,1.0
10728,daily_peak,20.096560120150446,569,1.0
10729,daily_peak,218.66674748933642,1866,0.7606438676572956
10732,daily_peak,136.40009047108887,711,1.0
10733,daily_peak,37.1071934659183,555,1.0
10734,daily_peak,997.0150206160844,1551,0.8637384550740204
1074,daily_peak,1417.9505967267937,1123,0.9793463190790185
10740,daily_peak,11.063015739591094,562,1.0
1075,daily_peak,5862.972103637695,1073,0.9850314966555865
10755,daily_peak,0.0,0,0.0
10757,daily_peak,101.23942937623524,1070,0.9824741790431544
10761,daily_peak,656.8234857702852,1573,0.884249147515966
10762,daily_peak,0.0,0,0.0
10767,daily_peak,28.18572909246129,792,1.0
10768,daily_peak,179.6784305179417,1297,0.9147120114901737
10772,daily_peak,749.8310231232047,1033,0.985017493414143
10778,daily_peak,202.54280439160019,1791,0.7613746780562622
10779,daily_peak,0.0,0,0.0
1078,daily_peak,1526.4602350392342,1042,0.9895249518347173
10781,daily_peak,44.22067145740986,558,1.0
10782,daily_peak,53.3482755740881,840,1.0
10783,daily_peak,0.0,0,0.0
10796,daily_peak,9.026193483795971,563,1.0
