terminal_price,price_shape,rule,selected_record_count,durable_record_count,strict_selected_count,selected_capacity_gw,selected_capex_100m_cny,selected_h2_mt_per_year,durable_capacity_gw,durable_capex_100m_cny,durable_h2_mt_per_year,total_selected_capacity_gw,total_selected_capex_100m_cny,total_selected_h2_mt_per_year,at_risk_record_count,at_risk_capex_100m_cny
17.0,back_loaded,conditional_forward_screen,994,994,0,3.6489763245988978,262.72629537112067,0.1637981406249623,3.6489763245988978,262.72629537112067,0.1637981406249623,3.6489763245988978,262.72629537112067,0.1637981406249623,0,0.0
17.0,back_loaded,low_hurdle_locked,1791,456,0,3.7869224352984383,272.6584153414875,0.16189314806214208,3.7869224352984383,272.6584153414875,0.16189314806214208,8.422973421453497,606.4540863446518,0.322599964043221,1335,333.7956710031643
17.0,back_loaded,static_6p5_locked,1098,970,0,4.398775205811364,316.7118148184182,0.19196639521328504,4.398775205811364,316.7118148184182,0.19196639521328504,4.591393079003398,330.5803016882446,0.19921149571592425,128,13.86848686982645
17.0,all_timings,robust_forward_screen,338,338,0,0.9070703395370414,65.30906444666698,0.04657055189587546,0.9070703395370414,65.30906444666698,0.04657055189587546,0.9070703395370414,65.30906444666698,0.04657055189587546,0,0.0
18.0,front_loaded,conditional_forward_screen,406,406,0,1.1907366259442287,85.73303706798447,0.05992368658948429,1.1907366259442287,85.73303706798447,0.05992368658948429,1.1907366259442287,85.73303706798447,0.05992368658948429,0,0.0
18.0,front_loaded,low_hurdle_locked,1791,29,0,0.3023852434908062,21.771737531338044,0.014756891570146686,0.3023852434908062,21.771737531338044,0.014756891570146686,8.422973421453497,606.4540863446518,0.322599964043221,1762,584.6823488133138
18.0,front_loaded,static_6p5_locked,1098,98,0,0.6467797717083701,46.56814356300264,0.03141883124059417,0.6467797717083701,46.56814356300264,0.03141883124059417,4.591393079003398,330.5803016882446,0.19921149571592425,1000,284.012158125242
18.0,linear,conditional_forward_screen,755,755,0,2.5592841662160617,184.26845996755645,0.1200027167042796,2.5592841662160617,184.26845996755645,0.1200027167042796,2.5592841662160617,184.26845996755645,0.1200027167042796,0,0.0
18.0,linear,low_hurdle_locked,1791,274,0,2.3265018265475126,167.50813151142094,0.10335014178781143,2.3265018265475126,167.50813151142094,0.10335014178781143,8.422973421453497,606.4540863446518,0.322599964043221,1517,438.94595483323087
18.0,linear,static_6p5_locked,1098,490,0,3.1515217113841545,226.90956321965916,0.1414136367491367,3.1515217113841545,226.90956321965916,0.1414136367491367,4.591393079003398,330.5803016882446,0.19921149571592425,608,103.67073846858551
18.0,back_loaded,conditional_forward_screen,1015,1015,0,3.766055450014482,271.1559924010426,0.16832437731735397,3.766055450014482,271.1559924010426,0.16832437731735397,3.766055450014482,271.1559924010426,0.16832437731735397,0,0.0
18.0,back_loaded,low_hurdle_locked,1791,510,0,4.095810178113529,294.89833282417413,0.17384856631195683,4.095810178113529,294.89833282417413,0.17384856631195683,8.422973421453497,606.4540863446518,0.322599964043221,1281,311.5557535204776
18.0,back_loaded,static_6p5_locked,1098,1002,0,4.43974123197543,319.6613687022309,0.1935441461070157,4.43974123197543,319.6613687022309,0.1935441461070157,4.591393079003398,330.5803016882446,0.19921149571592425,96,10.918932986013708
18.0,all_timings,robust_forward_screen,406,406,0,1.1907366259442287,85.73303706798447,0.05992368658948429,1.1907366259442287,85.73303706798447,0.05992368658948429,1.1907366259442287,85.73303706798447,0.05992368658948429,0,0.0
19.0,front_loaded,conditional_forward_screen,501,501,0,1.5209060371883536,109.50523467756146,0.0750090601335108,1.5209060371883536,109.50523467756146,0.0750090601335108,1.5209060371883536,109.50523467756146,0.0750090601335108,0,0.0
19.0,front_loaded,low_hurdle_locked,1791,88,0,0.67927509290359,48.907806689058475,0.03200943240803376,0.67927509290359,48.907806689058475,0.03200943240803376,8.422973421453497,606.4540863446518,0.322599964043221,1703,557.5462796555933
19.0,front_loaded,static_6p5_locked,1098,168,0,1.1812822199171478,85.05231983403463,0.05581212208362673,1.1812822199171478,85.05231983403463,0.05581212208362673,4.591393079003398,330.5803016882446,0.19921149571592425,930,245.52798185420997
19.0,linear,conditional_forward_screen,819,819,0,2.793524664331887,201.13377583189586,0.12968110105850145,2.793524664331887,201.13377583189586,0.12968110105850145,2.793524664331887,201.13377583189586,0.12968110105850145,0,0.0
19.0,linear,low_hurdle_locked,1791,296,0,2.6554955933489386,191.19568272112357,0.11701913472826875,2.6554955933489386,191.19568272112357,0.11701913472826875,8.422973421453497,606.4540863446518,0.322599964043221,1495,415.2584036235281
19.0,linear,static_6p5_locked,1098,597,0,3.575089909987448,257.4064735190962,0.15894571842406724,3.575089909987448,257.4064735190962,0.15894571842406724,4.591393079003398,330.5803016882446,0.19921149571592425,501,73.17382816914841
