ObjectId,merge_province_cn,power_type_cn,initial_6p5_gap_100m_cny,operating_learning_gain_100m_cny,gap_share_of_initial_capex,gain_share_of_initial_capex,learning_gain_share_of_gap,closes_gap_at_baseline_learning,selected_electrolyser_capacity_mw,annual_active_hours_at_fid,operating_horizon_years,initial_stack_life_hours,cumulative_operating_hours,first_stack_replacement_year_no_learning,first_stack_replacement_year_with_learning,stack_replacements_no_learning,stack_replacements_with_learning,triggers_stack_replacement_no_learning,triggers_stack_replacement_with_learning,has_positive_operating_learning_gain,replacement_gain_identity_mismatch
W4534,内蒙古,风电,0.002152393822622877,0.0017698273030238043,0.02960609253417234,0.02434390507540871,0.8222599806884399,False,1.009736715949087,2274.0,30,60000.0,68220.0,2052.0,2052.0,1,1,True,True,True,False
W4539,内蒙古,风电,0.026821205882106024,0.0,0.10935938336972083,0.0,0.0,False,3.4063537749036468,1953.0,30,60000.0,58590.0,,,0,0,False,False,False,False
W4548,内蒙古,风电,0.01341060279069993,0.0,0.10935938251550364,0.0,0.0,False,1.7031768816603288,1953.0,30,60000.0,58590.0,,,0,0,False,False,False,False
W4551,内蒙古,风电,0.008406724443237616,0.0,0.0983524013704527,0.0,0.0,False,1.1871602531782304,1985.0,30,60000.0,59550.0,,,0,0,False,False,False,False
W4588,内蒙古,风电,0.013158042406613361,0.0,0.1794349226100577,0.0,0.0,False,1.018478378246853,1908.0,30,60000.0,57240.0,,,0,0,False,False,False,False
W4603,内蒙古,风电,0.04717669205860626,0.0,0.13671820302003063,0.0,0.0,False,4.792572018016584,1901.0,30,60000.0,57030.0,,,0,0,False,False,False,False
W4611,内蒙古,风电,0.017709822528780336,0.0,0.15655546267007975,0.0,0.0,False,1.5711349393315042,1856.0,30,60000.0,55680.0,,,0,0,False,False,False,False
W4626,内蒙古,风电,0.010960672682407182,0.0,0.0921689479735943,0.0,0.0,False,1.6516578346651658,1999.0,30,60000.0,59970.0,,,0,0,False,False,False,False
W4690,内蒙古,风电,0.08148264108334759,0.0,0.13198324161170175,0.0,0.0,False,8.574598824518413,1901.0,30,60000.0,57030.0,,,0,0,False,False,False,False
W4736,内蒙古,风电,0.017709822528780336,0.0,0.15655546267007975,0.0,0.0,False,1.5711349393315042,1856.0,30,60000.0,55680.0,,,0,0,False,False,False,False
W4753,内蒙古,风电,0.017709822528780336,0.0,0.15655546267007975,0.0,0.0,False,1.5711349393315042,1856.0,30,60000.0,55680.0,,,0,0,False,False,False,False
W4783,内蒙古,风电,0.014131587911968974,0.0,0.1906067155104376,0.0,0.0,False,1.0297226611732606,1829.0,30,60000.0,54870.0,,,0,0,False,False,False,False
W4791,内蒙古,风电,0.013609639954485627,0.0,0.18588803902099382,0.0,0.0,False,1.016863581654578,1834.0,30,60000.0,55020.0,,,0,0,False,False,False,False
W4807,内蒙古,风电,0.013390870628714675,0.0,0.18000033232420806,0.0,0.0,False,1.033244282864532,1849.0,30,60000.0,55470.0,,,0,0,False,False,False,False
W4808,内蒙古,风电,0.013609639954485627,0.0,0.18588803902099382,0.0,0.0,False,1.016863581654578,1834.0,30,60000.0,55020.0,,,0,0,False,False,False,False
W4814,内蒙古,风电,0.03854151938052519,0.0,0.1580863013558022,0.0,0.0,False,3.386118061426991,1864.0,30,60000.0,55920.0,,,0,0,False,False,False,False
W4815,内蒙古,风电,0.013609639954485627,0.0,0.18588803902099382,0.0,0.0,False,1.016863581654578,1834.0,30,60000.0,55020.0,,,0,0,False,False,False,False
W4832,内蒙古,风电,0.013609639954485627,0.0,0.18588803902099382,0.0,0.0,False,1.016863581654578,1834.0,30,60000.0,55020.0,,,0,0,False,False,False,False
W4837,内蒙古,风电,0.01276962592208347,0.0,0.17350772616244212,0.0,0.0,False,1.0221787784738057,1914.0,30,60000.0,57420.0,,,0,0,False,False,False,False
W4852,内蒙古,风电,0.017709822528780336,0.0,0.15655546267007975,0.0,0.0,False,1.5711349393315042,1856.0,30,60000.0,55680.0,,,0,0,False,False,False,False
W4875,内蒙古,风电,0.008773004616366771,0.0,0.08788939388787245,0.0,0.0,False,1.3863707661231313,2000.0,30,60000.0,60000.0,,,0,0,False,False,False,False
W4888,内蒙古,风电,0.008773004616366771,0.0,0.08788939388787245,0.0,0.0,False,1.3863707661231313,2000.0,30,60000.0,60000.0,,,0,0,False,False,False,False
W4964,内蒙古,风电,0.010960672682407182,0.0,0.0921689479735943,0.0,0.0,False,1.6516578346651658,1999.0,30,60000.0,59970.0,,,0,0,False,False,False,False
W4968,内蒙古,风电,0.010205083673993198,0.0,0.1388972291389855,0.0,0.0,False,1.0204470897549596,1950.0,30,60000.0,58500.0,,,0,0,False,False,False,False
W4991,内蒙古,风电,0.010426147335187881,0.0,0.11644445238284351,0.0,0.0,False,1.2435766489030684,1996.0,30,60000.0,59880.0,,,0,0,False,False,False,False
W5005,青海,风电,0.014238709206563158,0.0,0.131565072516656,0.0,0.0,False,1.5031333644126466,1901.0,30,60000.0,57030.0,,,0,0,False,False,False,False
W5007,青海,风电,0.028258559340852318,0.0,0.15558347125554758,0.0,0.0,False,2.5226329485894956,1859.0,30,60000.0,55770.0,,,0,0,False,False,False,False
W5009,青海,风电,0.015598145523423687,0.0,0.21459243473683826,0.0,0.0,False,1.009545887827896,1805.0,30,60000.0,54150.0,,,0,0,False,False,False,False
W5010,青海,风电,0.015598145523423687,0.0,0.21459243473683826,0.0,0.0,False,1.009545887827896,1805.0,30,60000.0,54150.0,,,0,0,False,False,False,False
W5014,青海,风电,0.015598145523423687,0.0,0.21459243473683826,0.0,0.0,False,1.009545887827896,1805.0,30,60000.0,54150.0,,,0,0,False,False,False,False
W5019,青海,风电,0.015598145523423687,0.0,0.21459243473683826,0.0,0.0,False,1.009545887827896,1805.0,30,60000.0,54150.0,,,0,0,False,False,False,False
W5021,青海,风电,0.06358175507661339,0.0,0.15558346164208764,0.0,0.0,False,5.675924177925246,1859.0,30,60000.0,55770.0,,,0,0,False,False,False,False
W5022,青海,风电,0.05651711888273891,0.0,0.15558347108058335,0.0,0.0,False,5.0452659207990065,1859.0,30,60000.0,55770.0,,,0,0,False,False,False,False
W5025,青海,风电,0.01591011029168601,0.0,0.21459245720389988,0.0,0.0,False,1.0297368180151427,1805.0,30,60000.0,54150.0,,,0,0,False,False,False,False
W5112,辽宁,风电,0.0037842356566162873,0.0013131765706493898,0.05153472725506003,0.017883187662436156,0.34701236651408224,False,1.0198720622695159,2112.0,30,60000.0,63360.0,2054.0,2054.0,1,1,True,True,True,False
W5243,辽宁,风电,0.015992298212590583,0.0,0.22193833732436075,0.0,0.0,False,1.0007971386576069,1802.0,30,60000.0,54060.0,,,0,0,False,False,False,False
W5305,辽宁,风电,0.01076753969963349,0.0,0.14774012747131623,0.0,0.0,False,1.0122447100497092,1997.0,30,60000.0,59910.0,,,0,0,False,False,False,False
W5342,辽宁,风电,0.0014103759848201503,0.0015185530108307206,0.019199661647341916,0.020672291867774598,1.076700842310758,True,1.0202552370206082,2177.0,30,60000.0,65310.0,2053.0,2053.0,1,1,True,True,True,False
W5379,辽宁,风电,0.0015381928941016552,0.0014936992500557617,0.021086945301197133,0.02047698601595765,0.9710740803598115,False,1.013128733949126,2172.0,30,60000.0,65160.0,2053.0,2053.0,1,1,True,True,True,False
W5501,山东,风电,0.013072415903714989,0.0,0.11010824480547836,0.0,0.0,False,1.6489349395841792,1987.0,30,60000.0,59610.0,,,0,0,False,False,False,False
W5754,青海,风电,0.04238783640421191,0.0,0.15558346223129088,0.0,0.0,False,3.7839494096313775,1859.0,30,60000.0,55770.0,,,0,0,False,False,False,False
W5824,吉林,风电,0.008796550487433143,0.001291277816248343,0.11948679573486096,0.0175399037256075,0.1467936571378835,False,1.0224921638752698,2108.0,30,60000.0,63240.0,2054.0,2054.0,1,1,True,True,True,False
W583,甘肃,风电,0.021273737049068597,0.0,0.23228099260490442,0.0,0.0,False,1.272030771060663,1711.0,30,60000.0,51330.0,,,0,0,False,False,False,False
W584,甘肃,风电,0.02067917397224279,0.0,0.2395224518183619,0.0,0.0,False,1.1990974016593856,1710.0,30,60000.0,51300.0,,,0,0,False,False,False,False
W585,甘肃,风电,0.02067917397224279,0.0,0.2395224518183619,0.0,0.0,False,1.1990974016593856,1710.0,30,60000.0,51300.0,,,0,0,False,False,False,False
W5940,青海,风电,0.02519938649587451,0.0,0.22271602249466824,0.0,0.0,False,1.571469691264565,1725.0,30,60000.0,51750.0,,,0,0,False,False,False,False
W5948,吉林,风电,0.013525375379237274,0.0,0.14597189537788574,0.0,0.0,False,1.2869082458403078,1994.0,30,60000.0,59820.0,,,0,0,False,False,False,False
W5967,辽宁,风电,0.00926048919850119,0.0,0.09412024291397901,0.0,0.0,False,1.3665275561633305,1999.0,30,60000.0,59970.0,,,0,0,False,False,False,False
W6268,山西,风电,0.01130899638690657,0.0,0.1533401028080742,0.0,0.0,False,1.0243203922928417,1888.0,30,60000.0,56640.0,,,0,0,False,False,False,False
W6270,山西,风电,0.01344110419544749,0.0,0.18660961893131714,0.0,0.0,False,1.0003878888111226,1860.0,30,60000.0,55800.0,,,0,0,False,False,False,False
W6271,山西,风电,0.01130899638690657,0.0,0.1533401028080742,0.0,0.0,False,1.0243203922928417,1888.0,30,60000.0,56640.0,,,0,0,False,False,False,False
W629,甘肃,风电,0.015036169898497266,0.0,0.10105170282133358,0.0,0.0,False,2.0666222062969117,1993.0,30,60000.0,59790.0,,,0,0,False,False,False,False
W6339,山东,风电,0.013072415903714989,0.0,0.11010824480547836,0.0,0.0,False,1.6489349395841792,1987.0,30,60000.0,59610.0,,,0,0,False,False,False,False
W6352,山东,风电,0.01753069319409265,0.0,0.24122547559656646,0.0,0.0,False,1.0093537977935658,1783.0,30,60000.0,53490.0,,,0,0,False,False,False,False
W6360,山东,风电,0.01753069319409265,0.0,0.24122547559656646,0.0,0.0,False,1.0093537977935658,1783.0,30,60000.0,53490.0,,,0,0,False,False,False,False
W6375,山东,风电,0.008157719649617338,0.0,0.09833914966710501,0.0,0.0,False,1.152152140666118,1988.0,30,60000.0,59640.0,,,0,0,False,False,False,False
W6384,山东,风电,0.008157719649617338,0.0,0.09833914966710501,0.0,0.0,False,1.152152140666118,1988.0,30,60000.0,59640.0,,,0,0,False,False,False,False
W6386,山东,风电,0.007994565065905828,0.0,0.09833914642009178,0.0,0.0,False,1.1291091081981663,1988.0,30,60000.0,59640.0,,,0,0,False,False,False,False
W6452,山西,风电,0.015353555442819584,0.0,0.20292032844313104,0.0,0.0,False,1.0508746325752107,1765.0,30,60000.0,52950.0,,,0,0,False,False,False,False
W6550,山西,风电,0.014389559525369902,0.0,0.19367174889085118,0.0,0.0,False,1.0319264144227296,1795.0,30,60000.0,53850.0,,,0,0,False,False,False,False
W6723,山西,风电,0.016647368247518616,0.0,0.22526055964063232,0.0,0.0,False,1.0264266778483884,1773.0,30,60000.0,53190.0,,,0,0,False,False,False,False
W6906,山西,风电,0.013499286153184221,0.0,0.1756188991721208,0.0,0.0,False,1.0675962914283867,1824.0,30,60000.0,54720.0,,,0,0,False,False,False,False
W6910,山东,风电,0.013072415903714989,0.0,0.11010824480547836,0.0,0.0,False,1.6489349395841792,1987.0,30,60000.0,59610.0,,,0,0,False,False,False,False
W6915,山西,风电,0.013499286153184221,0.0,0.1756188991721208,0.0,0.0,False,1.0675962914283867,1824.0,30,60000.0,54720.0,,,0,0,False,False,False,False
W6918,山东,风电,0.013072415903714989,0.0,0.11010824480547836,0.0,0.0,False,1.6489349395841792,1987.0,30,60000.0,59610.0,,,0,0,False,False,False,False
W6931,山东,风电,0.013072415903714989,0.0,0.11010824480547836,0.0,0.0,False,1.6489349395841792,1987.0,30,60000.0,59610.0,,,0,0,False,False,False,False
W6937,山东,风电,0.008157719649617338,0.0,0.09833914966710501,0.0,0.0,False,1.152152140666118,1988.0,30,60000.0,59640.0,,,0,0,False,False,False,False
W6954,山东,风电,0.00783141102853607,0.0,0.09833915100517952,0.0,0.0,False,1.106066063279595,1988.0,30,60000.0,59640.0,,,0,0,False,False,False,False
W6956,山东,风电,0.00783141102853607,0.0,0.09833915100517952,0.0,0.0,False,1.106066063279595,1988.0,30,60000.0,59640.0,,,0,0,False,False,False,False
W7010,新疆,风电,0.018418835997551206,0.0,0.20983858336284858,0.0,0.0,False,1.2191140567809773,1755.0,30,60000.0,52650.0,,,0,0,False,False,False,False
W7013,新疆,风电,0.0183272003725532,0.0,0.20983858431926966,0.0,0.0,False,1.213048832008439,1755.0,30,60000.0,52650.0,,,0,0,False,False,False,False
W7016,新疆,风电,0.0183272003725532,0.0,0.20983858431926966,0.0,0.0,False,1.213048832008439,1755.0,30,60000.0,52650.0,,,0,0,False,False,False,False
W7080,山西,风电,0.017449217977280964,0.0,0.16673792881327204,0.0,0.0,False,1.4534800294650607,1829.0,30,60000.0,54870.0,,,0,0,False,False,False,False
W7124,山西,风电,0.01492976513639642,0.0,0.20668762124691095,0.0,0.0,False,1.0032427092907772,1816.0,30,60000.0,54480.0,,,0,0,False,False,False,False
W7125,山西,风电,0.01492976513639642,0.0,0.20668762124691095,0.0,0.0,False,1.0032427092907772,1816.0,30,60000.0,54480.0,,,0,0,False,False,False,False
W7127,山西,风电,0.01492976513639642,0.0,0.20668762124691095,0.0,0.0,False,1.0032427092907772,1816.0,30,60000.0,54480.0,,,0,0,False,False,False,False
W7196,山西,风电,0.01492976513639642,0.0,0.20668762124691095,0.0,0.0,False,1.0032427092907772,1816.0,30,60000.0,54480.0,,,0,0,False,False,False,False
W7213,新疆,风电,0.009373602901446591,0.0,0.09679510730316218,0.0,0.0,False,1.344994936355684,1969.0,30,60000.0,59070.0,,,0,0,False,False,False,False
W7224,新疆,风电,0.06378698524789836,0.0,0.1516734485281568,0.0,0.0,False,5.8410378300378,1869.0,30,60000.0,56070.0,,,0,0,False,False,False,False
W7233,新疆,风电,0.008822240428925023,0.0,0.11138574037957216,0.0,0.0,False,1.1000610729061955,1964.0,30,60000.0,58920.0,,,0,0,False,False,False,False
W7243,新疆,风电,0.008822240428925023,0.0,0.11138574037957216,0.0,0.0,False,1.1000610729061955,1964.0,30,60000.0,58920.0,,,0,0,False,False,False,False
W7248,山西,风电,0.03158176576637819,0.0,0.16095651684058757,0.0,0.0,False,2.7251809634931976,1851.0,30,60000.0,55530.0,,,0,0,False,False,False,False
W7253,山西,风电,0.013851332226615047,0.0,0.18589178303064982,0.0,0.0,False,1.0349011189312376,1807.0,30,60000.0,54210.0,,,0,0,False,False,False,False
W7256,新疆,风电,0.009373602901446591,0.0,0.09679510730316218,0.0,0.0,False,1.344994936355684,1969.0,30,60000.0,59070.0,,,0,0,False,False,False,False
W7258,新疆,风电,0.009373602901446591,0.0,0.09679510730316218,0.0,0.0,False,1.344994936355684,1969.0,30,60000.0,59070.0,,,0,0,False,False,False,False
W7260,山西,风电,0.015790883171492087,0.0,0.16095651888113116,0.0,0.0,False,1.3625904893497884,1851.0,30,60000.0,55530.0,,,0,0,False,False,False,False
W7268,新疆,风电,0.00966829445747909,0.0,0.1301764977936594,0.0,0.0,False,1.031536949763661,1929.0,30,60000.0,57870.0,,,0,0,False,False,False,False
W7269,山西,风电,0.013878961937935103,0.0,0.19077688258284906,0.0,0.0,False,1.0104125701151812,1817.0,30,60000.0,54510.0,,,0,0,False,False,False,False
W7273,新疆,风电,0.017984926044941663,0.0,0.22831263906100155,0.0,0.0,False,1.0940727615449204,1721.0,30,60000.0,51630.0,,,0,0,False,False,False,False
W7276,新疆,风电,0.009373602901446591,0.0,0.09679510730316218,0.0,0.0,False,1.344994936355684,1969.0,30,60000.0,59070.0,,,0,0,False,False,False,False
W7277,山西,风电,0.01130899638690657,0.0,0.1533401028080742,0.0,0.0,False,1.0243203922928417,1888.0,30,60000.0,56640.0,,,0,0,False,False,False,False
W7281,新疆,风电,0.01284449586895464,0.0,0.09797707436399354,0.0,0.0,False,1.8207910076488625,1993.0,30,60000.0,59790.0,,,0,0,False,False,False,False
W7285,新疆,风电,0.009373602901446591,0.0,0.09679510730316218,0.0,0.0,False,1.344994936355684,1969.0,30,60000.0,59070.0,,,0,0,False,False,False,False
W7371,山西,风电,0.011423609474448334,0.0,0.1570973352043746,0.0,0.0,False,1.0099550224340987,1886.0,30,60000.0,56580.0,,,0,0,False,False,False,False
W7380,新疆,风电,0.008822240428925023,0.0,0.11138574037957216,0.0,0.0,False,1.1000610729061955,1964.0,30,60000.0,58920.0,,,0,0,False,False,False,False
W7382,山西,风电,0.013499286153184221,0.0,0.1756188991721208,0.0,0.0,False,1.0675962914283867,1824.0,30,60000.0,54720.0,,,0,0,False,False,False,False
W7383,新疆,风电,0.00966829445747909,0.0,0.1301764977936594,0.0,0.0,False,1.031536949763661,1929.0,30,60000.0,57870.0,,,0,0,False,False,False,False
W7399,新疆,风电,0.008822240428925023,0.0,0.11138574037957216,0.0,0.0,False,1.1000610729061955,1964.0,30,60000.0,58920.0,,,0,0,False,False,False,False
W7408,山西,风电,0.031423861834927916,0.0,0.160956541262408,0.0,0.0,False,2.7115550698469355,1851.0,30,60000.0,55530.0,,,0,0,False,False,False,False
W7410,新疆,风电,0.017908211764137188,0.0,0.24433139315244265,0.0,0.0,False,1.017982831357288,1741.0,30,60000.0,52230.0,,,0,0,False,False,False,False
W7421,新疆,风电,0.012453920766893993,0.0,0.15214411649290113,0.0,0.0,False,1.1368899813519058,1867.0,30,60000.0,56010.0,,,0,0,False,False,False,False
W7424,新疆,风电,0.008822240428925023,0.0,0.11138574037957216,0.0,0.0,False,1.1000610729061955,1964.0,30,60000.0,58920.0,,,0,0,False,False,False,False
W7431,新疆,风电,0.008822240428925023,0.0,0.11138574037957216,0.0,0.0,False,1.1000610729061955,1964.0,30,60000.0,58920.0,,,0,0,False,False,False,False
W7439,新疆,风电,0.052933429557911846,0.0,0.11138571623496941,0.0,0.0,False,6.600366245226455,1964.0,30,60000.0,58920.0,,,0,0,False,False,False,False
W7447,新疆,风电,0.008822240428925023,0.0,0.11138574037957216,0.0,0.0,False,1.1000610729061955,1964.0,30,60000.0,58920.0,,,0,0,False,False,False,False
W7460,新疆,风电,0.008822240428925023,0.0,0.11138574037957216,0.0,0.0,False,1.1000610729061955,1964.0,30,60000.0,58920.0,,,0,0,False,False,False,False
W7468,新疆,风电,0.008822240428925023,0.0,0.11138574037957216,0.0,0.0,False,1.1000610729061955,1964.0,30,60000.0,58920.0,,,0,0,False,False,False,False
W7470,新疆,风电,0.031134796735510423,0.0,0.15214409216103522,0.0,0.0,False,2.8422249348988617,1867.0,30,60000.0,56010.0,,,0,0,False,False,False,False
W7474,山西,风电,0.010548358669180807,0.0,0.1452881221686347,0.0,0.0,False,1.0083754909183353,1893.0,30,60000.0,56790.0,,,0,0,False,False,False,False
W7477,新疆,风电,0.008822240428925023,0.0,0.11138574037957216,0.0,0.0,False,1.1000610729061955,1964.0,30,60000.0,58920.0,,,0,0,False,False,False,False
W7480,新疆,风电,0.008822240428925023,0.0,0.11138574037957216,0.0,0.0,False,1.1000610729061955,1964.0,30,60000.0,58920.0,,,0,0,False,False,False,False
W7487,新疆,风电,0.008822240428925023,0.0,0.11138574037957216,0.0,0.0,False,1.1000610729061955,1964.0,30,60000.0,58920.0,,,0,0,False,False,False,False
W7492,山西,风电,0.02326561930804466,0.0,0.16673790183195988,0.0,0.0,False,1.9379732979144568,1829.0,30,60000.0,54870.0,,,0,0,False,False,False,False
W7495,新疆,风电,0.008822240428925023,0.0,0.11138574037957216,0.0,0.0,False,1.1000610729061955,1964.0,30,60000.0,58920.0,,,0,0,False,False,False,False
W7508,新疆,风电,0.008822240428925023,0.0,0.11138574037957216,0.0,0.0,False,1.1000610729061955,1964.0,30,60000.0,58920.0,,,0,0,False,False,False,False
W7514,山西,风电,0.010834863486505482,0.0,0.13926892342363703,0.0,0.0,False,1.0805297505790397,1903.0,30,60000.0,57090.0,,,0,0,False,False,False,False
W7515,山西,风电,0.015568300564409544,0.0,0.2118788812178834,0.0,0.0,False,1.0205188713714048,1806.0,30,60000.0,54180.0,,,0,0,False,False,False,False
W7516,新疆,风电,0.008822240428925023,0.0,0.11138574037957216,0.0,0.0,False,1.1000610729061955,1964.0,30,60000.0,58920.0,,,0,0,False,False,False,False
W7520,山西,风电,0.010834863486505482,0.0,0.13926892342363703,0.0,0.0,False,1.0805297505790397,1903.0,30,60000.0,57090.0,,,0,0,False,False,False,False
W7521,山西,风电,0.015790883171492087,0.0,0.16095651888113116,0.0,0.0,False,1.3625904893497884,1851.0,30,60000.0,55530.0,,,0,0,False,False,False,False
W7522,新疆,风电,0.008822240428925023,0.0,0.11138574037957216,0.0,0.0,False,1.1000610729061955,1964.0,30,60000.0,58920.0,,,0,0,False,False,False,False
W7535,山西,风电,0.013500236239727712,0.0,0.13926888656829362,0.0,0.0,False,1.3463400600634723,1903.0,30,60000.0,57090.0,,,0,0,False,False,False,False
W7545,新疆,风电,0.008822240428925023,0.0,0.11138574037957216,0.0,0.0,False,1.1000610729061955,1964.0,30,60000.0,58920.0,,,0,0,False,False,False,False
W7559,新疆,风电,0.017102944458098807,0.0,0.2367045643268354,0.0,0.0,False,1.0035332268598849,1712.0,30,60000.0,51360.0,,,0,0,False,False,False,False
W7560,新疆,风电,0.008822240428925023,0.0,0.11138574037957216,0.0,0.0,False,1.1000610729061955,1964.0,30,60000.0,58920.0,,,0,0,False,False,False,False
W7568,新疆,风电,0.008822240428925023,0.0,0.11138574037957216,0.0,0.0,False,1.1000610729061955,1964.0,30,60000.0,58920.0,,,0,0,False,False,False,False
W7578,新疆,风电,0.008822240428925023,0.0,0.11138574037957216,0.0,0.0,False,1.1000610729061955,1964.0,30,60000.0,58920.0,,,0,0,False,False,False,False
W7592,新疆,风电,0.008822240428925023,0.0,0.11138574037957216,0.0,0.0,False,1.1000610729061955,1964.0,30,60000.0,58920.0,,,0,0,False,False,False,False
W7600,新疆,风电,0.009373602901446591,0.0,0.09679510730316218,0.0,0.0,False,1.344994936355684,1969.0,30,60000.0,59070.0,,,0,0,False,False,False,False
W7603,山西,风电,0.01827201583771119,0.0,0.24610771058245887,0.0,0.0,False,1.031166382984819,1783.0,30,60000.0,53490.0,,,0,0,False,False,False,False
W7606,新疆,风电,0.009373602901446591,0.0,0.09679510730316218,0.0,0.0,False,1.344994936355684,1969.0,30,60000.0,59070.0,,,0,0,False,False,False,False
W7611,山西,风电,0.01827201583771119,0.0,0.24610771058245887,0.0,0.0,False,1.031166382984819,1783.0,30,60000.0,53490.0,,,0,0,False,False,False,False
W7626,山西,风电,0.014103512609069937,0.0,0.19421818650279057,0.0,0.0,False,1.008567339123009,1826.0,30,60000.0,54780.0,,,0,0,False,False,False,False
W7639,山西,风电,0.014412344582836533,0.0,0.1942181377941121,0.0,0.0,False,1.0306527228244522,1826.0,30,60000.0,54780.0,,,0,0,False,False,False,False
W7661,山西,风电,0.01827201583771119,0.0,0.24610771058245887,0.0,0.0,False,1.031166382984819,1783.0,30,60000.0,53490.0,,,0,0,False,False,False,False
W7664,新疆,风电,0.009552694115434624,0.0,0.12819517679803316,0.0,0.0,False,1.0349555300964322,1910.0,30,60000.0,57300.0,,,0,0,False,False,False,False
W7683,新疆,风电,0.008822240428925023,0.0,0.11138574037957216,0.0,0.0,False,1.1000610729061955,1964.0,30,60000.0,58920.0,,,0,0,False,False,False,False
W7693,山西,风电,0.012310042956994711,0.0,0.15707330010053844,0.0,0.0,False,1.0884906520568016,1860.0,30,60000.0,55800.0,,,0,0,False,False,False,False
W7695,新疆,风电,0.017153522064371495,0.0,0.2358960634181581,0.0,0.0,False,1.0099505627732357,1794.0,30,60000.0,53820.0,,,0,0,False,False,False,False
W7700,山西,风电,0.012310042956994711,0.0,0.15707330010053844,0.0,0.0,False,1.0884906520568016,1860.0,30,60000.0,55800.0,,,0,0,False,False,False,False
W7725,新疆,风电,0.01805423634062425,0.0,0.2211500850759893,0.0,0.0,False,1.133860212726162,1736.0,30,60000.0,52080.0,,,0,0,False,False,False,False
W7727,新疆,风电,0.0183272003725532,0.0,0.20983858431926966,0.0,0.0,False,1.213048832008439,1755.0,30,60000.0,52650.0,,,0,0,False,False,False,False
W7729,新疆,风电,0.012236294109943943,0.0,0.08927528546555982,0.0,0.0,False,1.9036458793552542,1998.0,30,60000.0,59940.0,,,0,0,False,False,False,False
W7735,新疆,风电,0.03732752699931795,0.0,0.19080721910696283,0.0,0.0,False,2.717076835022164,1794.0,30,60000.0,53820.0,,,0,0,False,False,False,False
W7754,山西,风电,0.01827201583771119,0.0,0.24610771058245887,0.0,0.0,False,1.031166382984819,1783.0,30,60000.0,53490.0,,,0,0,False,False,False,False
W7757,新疆,风电,0.017908211764137188,0.0,0.24433139315244265,0.0,0.0,False,1.017982831357288,1741.0,30,60000.0,52230.0,,,0,0,False,False,False,False
W7776,新疆,风电,0.0183272003725532,0.0,0.20983858431926966,0.0,0.0,False,1.213048832008439,1755.0,30,60000.0,52650.0,,,0,0,False,False,False,False
W7784,新疆,风电,0.11198258918237748,0.0,0.19080723503753397,0.0,0.0,False,8.151230420262541,1794.0,30,60000.0,53820.0,,,0,0,False,False,False,False
W7787,新疆,风电,0.05599129133134213,0.0,0.19080722477411952,0.0,0.0,False,4.075615192071581,1794.0,30,60000.0,53820.0,,,0,0,False,False,False,False
W7788,山西,风电,0.014497694147624822,0.0,0.18913161353115313,0.0,0.0,False,1.0646388480595765,1797.0,30,60000.0,53910.0,,,0,0,False,False,False,False
W7789,山西,风电,0.01492976513639642,0.0,0.20668762124691095,0.0,0.0,False,1.0032427092907772,1816.0,30,60000.0,54480.0,,,0,0,False,False,False,False
W7793,新疆,风电,0.012236294109943943,0.0,0.08927528546555982,0.0,0.0,False,1.9036458793552542,1998.0,30,60000.0,59940.0,,,0,0,False,False,False,False
W7794,山西,风电,0.013499286153184221,0.0,0.1756188991721208,0.0,0.0,False,1.0675962914283867,1824.0,30,60000.0,54720.0,,,0,0,False,False,False,False
W7799,山西,风电,0.01492976513639642,0.0,0.20668762124691095,0.0,0.0,False,1.0032427092907772,1816.0,30,60000.0,54480.0,,,0,0,False,False,False,False
W7804,新疆,风电,0.011637622387133105,0.0,0.13987292692217532,0.0,0.0,False,1.1555749051828295,1889.0,30,60000.0,56670.0,,,0,0,False,False,False,False
W7806,新疆,风电,0.03732752699931795,0.0,0.19080721910696283,0.0,0.0,False,2.717076835022164,1794.0,30,60000.0,53820.0,,,0,0,False,False,False,False
W7812,山西,风电,0.01492976513639642,0.0,0.20668762124691095,0.0,0.0,False,1.0032427092907772,1816.0,30,60000.0,54480.0,,,0,0,False,False,False,False
W7816,新疆,风电,0.03732752699931795,0.0,0.19080721910696283,0.0,0.0,False,2.717076835022164,1794.0,30,60000.0,53820.0,,,0,0,False,False,False,False
W7828,新疆,风电,0.00966829445747909,0.0,0.1301764977936594,0.0,0.0,False,1.031536949763661,1929.0,30,60000.0,57870.0,,,0,0,False,False,False,False
W7838,山西,风电,0.01492976513639642,0.0,0.20668762124691095,0.0,0.0,False,1.0032427092907772,1816.0,30,60000.0,54480.0,,,0,0,False,False,False,False
W7840,新疆,风电,0.017935923210561,0.0,0.2416978526846772,0.0,0.0,False,1.030667181458653,1788.0,30,60000.0,53640.0,,,0,0,False,False,False,False
W7844,新疆,风电,0.018418835997551206,0.0,0.20983858336284858,0.0,0.0,False,1.2191140567809773,1755.0,30,60000.0,52650.0,,,0,0,False,False,False,False
W7850,山西,风电,0.015568300564409544,0.0,0.2118788812178834,0.0,0.0,False,1.0205188713714048,1806.0,30,60000.0,54180.0,,,0,0,False,False,False,False
W7851,新疆,风电,0.0183272003725532,0.0,0.20983858431926966,0.0,0.0,False,1.213048832008439,1755.0,30,60000.0,52650.0,,,0,0,False,False,False,False
