ObjectId,hurdle,selected_index,passes
9438,0.01447315,9,False
944,0.01447315,13,False
9440,0.01447315,0,False
9445,0.01447315,15,False
9449,0.01447315,0,False
9452,0.01447315,0,False
9456,0.01447315,0,False
9459,0.01447315,0,False
946,0.01447315,8,False
9460,0.01447315,0,False
9461,0.01447315,0,False
9463,0.01447315,0,False
9466,0.01447315,0,False
9467,0.01447315,0,False
9471,0.01447315,0,False
9473,0.01447315,0,False
9477,0.01447315,11,False
9479,0.01447315,0,False
948,0.01447315,7,False
9481,0.01447315,0,False
9483,0.01447315,0,False
9485,0.01447315,11,False
9488,0.01447315,0,False
9494,0.01447315,13,False
9495,0.01447315,0,False
9496,0.01447315,0,False
9498,0.01447315,14,False
9499,0.01447315,0,False
95,0.01447315,0,False
9504,0.01447315,0,False
9505,0.01447315,0,False
9507,0.01447315,0,False
9512,0.01447315,0,False
9513,0.01447315,0,False
9515,0.01447315,15,False
9518,0.01447315,0,False
9519,0.01447315,0,False
9521,0.01447315,0,False
9523,0.01447315,14,False
9524,0.01447315,14,False
9526,0.01447315,14,False
9528,0.01447315,0,False
9529,0.01447315,0,False
9531,0.01447315,11,False
9532,0.01447315,15,False
9533,0.01447315,9,False
9534,0.01447315,0,False
9537,0.01447315,8,False
9538,0.01447315,0,False
954,0.01447315,5,True
9540,0.01447315,15,False
9542,0.01447315,15,False
9545,0.01447315,12,False
9550,0.01447315,10,False
9553,0.01447315,0,False
9554,0.01447315,11,False
9556,0.01447315,14,False
9557,0.01447315,15,False
956,0.01447315,0,False
9561,0.01447315,0,False
9563,0.01447315,14,False
9564,0.01447315,0,False
9565,0.01447315,0,False
9567,0.01447315,0,False
9568,0.01447315,0,False
957,0.01447315,5,True
9570,0.01447315,13,False
9574,0.01447315,0,False
9575,0.01447315,0,False
9579,0.01447315,9,False
9580,0.01447315,0,False
9582,0.01447315,0,False
9583,0.01447315,0,False
9589,0.01447315,0,False
959,0.01447315,4,False
9591,0.01447315,11,False
9592,0.01447315,0,False
9593,0.01447315,12,False
9594,0.01447315,15,False
9597,0.01447315,9,False
9599,0.01447315,11,False
96,0.01447315,0,False
9601,0.01447315,0,False
9602,0.01447315,0,False
9603,0.01447315,0,False
9605,0.01447315,0,False
9607,0.01447315,0,False
9608,0.01447315,11,False
9609,0.01447315,0,False
961,0.01447315,5,False
9611,0.01447315,0,False
9613,0.01447315,0,False
9616,0.01447315,11,False
9618,0.01447315,0,False
9623,0.01447315,10,False
9624,0.01447315,11,False
9625,0.01447315,0,False
9627,0.01447315,0,False
963,0.01447315,4,True
9630,0.01447315,0,False
9632,0.01447315,10,False
9634,0.01447315,9,False
9637,0.01447315,12,False
964,0.01447315,0,False
9640,0.01447315,0,False
9642,0.01447315,9,False
9646,0.01447315,0,False
9648,0.01447315,0,False
9649,0.01447315,11,False
965,0.01447315,7,False
9650,0.01447315,0,False
9652,0.01447315,0,False
9653,0.01447315,0,False
9657,0.01447315,14,False
9658,0.01447315,11,False
9663,0.01447315,0,False
9668,0.01447315,0,False
9673,0.01447315,15,False
9674,0.01447315,15,False
9679,0.01447315,0,False
9680,0.01447315,0,False
9681,0.01447315,0,False
9683,0.01447315,0,False
9684,0.01447315,0,False
969,0.01447315,5,False
9699,0.01447315,0,False
970,0.01447315,5,False
9700,0.01447315,15,False
9702,0.01447315,0,False
9707,0.01447315,0,False
971,0.01447315,5,False
9710,0.01447315,9,False
9715,0.01447315,10,False
9717,0.01447315,0,False
9718,0.01447315,0,False
972,0.01447315,8,False
9720,0.01447315,0,False
9725,0.01447315,0,False
973,0.01447315,11,False
9731,0.01447315,0,False
9732,0.01447315,15,False
9734,0.01447315,0,False
9740,0.01447315,0,False
9743,0.01447315,0,False
9744,0.01447315,14,False
9748,0.01447315,0,False
9750,0.01447315,0,False
9764,0.01447315,0,False
9766,0.01447315,0,False
9770,0.01447315,0,False
9778,0.01447315,14,False
9779,0.01447315,0,False
978,0.01447315,0,False
9784,0.01447315,0,False
9786,0.01447315,0,False
979,0.01447315,0,False
9790,0.01447315,0,False
9791,0.01447315,0,False
9793,0.01447315,0,False
9796,0.01447315,0,False
9799,0.01447315,15,False
98,0.01447315,0,False
980,0.01447315,10,False
9804,0.01447315,0,False
9806,0.01447315,0,False
981,0.01447315,8,False
9813,0.01447315,0,False
9814,0.01447315,0,False
9815,0.01447315,0,False
982,0.01447315,15,False
9820,0.01447315,0,False
9821,0.01447315,15,False
9825,0.01447315,15,False
9828,0.01447315,0,False
9830,0.01447315,0,False
9832,0.01447315,0,False
9834,0.01447315,0,False
9839,0.01447315,0,False
9841,0.01447315,0,False
9848,0.01447315,15,False
9849,0.01447315,0,False
9853,0.01447315,0,False
9856,0.01447315,0,False
9857,0.01447315,0,False
986,0.01447315,13,False
9863,0.01447315,15,False
9868,0.01447315,15,False
9872,0.01447315,0,False
9877,0.01447315,0,False
9879,0.01447315,0,False
9881,0.01447315,0,False
9882,0.01447315,12,False
9885,0.01447315,0,False
9886,0.01447315,12,False
9887,0.01447315,0,False
989,0.01447315,9,False
990,0.01447315,7,False
9902,0.01447315,0,False
9906,0.01447315,0,False
9907,0.01447315,0,False
9908,0.01447315,11,False
991,0.01447315,7,False
9910,0.01447315,0,False
9917,0.01447315,0,False
992,0.01447315,4,False
9922,0.01447315,14,False
9925,0.01447315,0,False
9928,0.01447315,12,False
993,0.01447315,9,False
9931,0.01447315,0,False
9932,0.01447315,0,False
9943,0.01447315,0,False
9947,0.01447315,0,False
995,0.01447315,10,False
9950,0.01447315,0,False
9958,0.01447315,0,False
9963,0.01447315,0,False
9964,0.01447315,0,False
9965,0.01447315,0,False
9967,0.01447315,0,False
9968,0.01447315,13,False
997,0.01447315,12,False
9974,0.01447315,14,False
9983,0.01447315,0,False
9992,0.01447315,0,False
W100,0.01447315,7,True
W1017,0.01447315,8,False
W1018,0.01447315,8,False
W102,0.01447315,5,False
W1024,0.01447315,7,False
W1030,0.01447315,6,False
W1031,0.01447315,6,False
W1037,0.01447315,13,False
W1038,0.01447315,6,False
W104,0.01447315,8,True
W1040,0.01447315,7,False
W1046,0.01447315,8,False
W1049,0.01447315,7,False
W1052,0.01447315,6,False
W1057,0.01447315,6,True
W106,0.01447315,8,True
W1066,0.01447315,7,False
W1069,0.01447315,5,True
W107,0.01447315,6,False
W1070,0.01447315,6,False
W1071,0.01447315,7,False
W1072,0.01447315,6,False
W1073,0.01447315,5,True
W108,0.01447315,6,False
W1083,0.01447315,6,False
W109,0.01447315,6,False
W11,0.01447315,11,False
W110,0.01447315,6,False
W1100,0.01447315,7,False
W1101,0.01447315,7,False
W1102,0.01447315,7,False
W1103,0.01447315,8,False
W1104,0.01447315,12,False
W1105,0.01447315,8,False
W1108,0.01447315,8,False
W1111,0.01447315,12,False
W1113,0.01447315,13,False
W1117,0.01447315,12,False
W1118,0.01447315,12,False
W1120,0.01447315,12,False
W1122,0.01447315,12,False
W1123,0.01447315,12,False
W1126,0.01447315,6,False
W1127,0.01447315,11,False
W1129,0.01447315,12,False
W113,0.01447315,4,True
W1130,0.01447315,4,True
W1134,0.01447315,5,True
W1136,0.01447315,11,False
W1137,0.01447315,9,True
W114,0.01447315,4,True
W1140,0.01447315,9,False
W1141,0.01447315,11,False
W1144,0.01447315,12,False
W115,0.01447315,4,True
W1150,0.01447315,12,False
W1153,0.01447315,11,False
W1155,0.01447315,10,False
W1156,0.01447315,11,False
W1157,0.01447315,9,False
W1159,0.01447315,15,False
W116,0.01447315,4,True
W1160,0.01447315,12,False
W1162,0.01447315,11,False
W1164,0.01447315,11,False
W1165,0.01447315,11,False
W1166,0.01447315,10,False
W1167,0.01447315,11,False
W1168,0.01447315,11,False
W1169,0.01447315,14,False
W117,0.01447315,4,True
W1170,0.01447315,11,False
W1171,0.01447315,11,False
W1172,0.01447315,12,False
W1174,0.01447315,13,False
W1178,0.01447315,10,False
W1185,0.01447315,10,False
W1186,0.01447315,12,False
W1187,0.01447315,0,False
W1188,0.01447315,12,False
W1189,0.01447315,12,False
W119,0.01447315,5,False
W1190,0.01447315,11,False
W1191,0.01447315,11,False
W1192,0.01447315,12,False
W1193,0.01447315,12,False
W1194,0.01447315,11,False
W1199,0.01447315,10,False
W1200,0.01447315,12,False
W1205,0.01447315,13,False
W1209,0.01447315,11,False
W121,0.01447315,6,False
W1211,0.01447315,12,False
W122,0.01447315,6,False
W1220,0.01447315,8,False
W1223,0.01447315,4,True
W1225,0.01447315,10,True
W1227,0.01447315,10,True
W1229,0.01447315,10,True
W123,0.01447315,4,True
W1231,0.01447315,10,True
W1232,0.01447315,10,True
W1233,0.01447315,10,True
W124,0.01447315,7,True
W1240,0.01447315,10,True
W1242,0.01447315,10,True
W1244,0.01447315,10,True
W1245,0.01447315,6,False
W1247,0.01447315,10,True
W1248,0.01447315,7,False
W1249,0.01447315,10,True
W125,0.01447315,7,True
W1251,0.01447315,10,True
W1252,0.01447315,10,False
W1253,0.01447315,10,True
W1254,0.01447315,10,True
W1255,0.01447315,10,True
W1257,0.01447315,10,True
W1259,0.01447315,10,True
W126,0.01447315,6,False
W1260,0.01447315,6,False
W1261,0.01447315,7,True
W1268,0.01447315,7,True
W1269,0.01447315,7,True
W127,0.01447315,4,True
W1270,0.01447315,10,True
W1271,0.01447315,7,False
W1273,0.01447315,5,True
W1274,0.01447315,7,False
W1275,0.01447315,10,True
W1279,0.01447315,6,False
W128,0.01447315,4,True
W1280,0.01447315,5,True
W1284,0.01447315,5,True
W1287,0.01447315,5,False
W129,0.01447315,4,True
W1297,0.01447315,8,False
W1299,0.01447315,8,False
W130,0.01447315,6,True
W1301,0.01447315,6,False
W131,0.01447315,4,True
W1318,0.01447315,10,True
W132,0.01447315,4,True
W1320,0.01447315,10,True
W1327,0.01447315,11,False
W133,0.01447315,4,True
W1339,0.01447315,12,False
W134,0.01447315,4,True
W1340,0.01447315,6,True
W135,0.01447315,6,False
W1353,0.01447315,11,False
W1355,0.01447315,11,False
W1356,0.01447315,6,True
W1358,0.01447315,6,True
W136,0.01447315,6,True
W1360,0.01447315,5,True
W1362,0.01447315,5,True
W137,0.01447315,4,False
W1372,0.01447315,5,False
W1373,0.01447315,11,False
W1374,0.01447315,5,True
W1376,0.01447315,5,True
W1379,0.01447315,11,False
W138,0.01447315,5,True
W1380,0.01447315,7,False
W1383,0.01447315,8,False
W1387,0.01447315,5,True
W1389,0.01447315,5,True
W139,0.01447315,5,True
W1396,0.01447315,12,False
W1397,0.01447315,11,False
W1399,0.01447315,11,False
W14,0.01447315,10,False
W140,0.01447315,5,True
W1403,0.01447315,11,False
W1405,0.01447315,12,False
W141,0.01447315,6,True
W1411,0.01447315,14,False
W1443,0.01447315,11,False
W1444,0.01447315,11,False
W1448,0.01447315,13,False
W145,0.01447315,9,False
W1452,0.01447315,12,False
W1456,0.01447315,12,False
W1467,0.01447315,8,False
W147,0.01447315,6,False
W1471,0.01447315,12,False
W1472,0.01447315,11,False
W1479,0.01447315,7,False
W148,0.01447315,10,False
W1480,0.01447315,7,False
W1482,0.01447315,8,True
W1483,0.01447315,8,True
W1487,0.01447315,7,False
W149,0.01447315,10,False
W1492,0.01447315,6,False
W1493,0.01447315,6,False
W150,0.01447315,12,False
W1502,0.01447315,6,True
W1506,0.01447315,5,False
W1509,0.01447315,5,True
W1520,0.01447315,5,False
W1522,0.01447315,10,False
W1528,0.01447315,11,False
W1529,0.01447315,5,True
W153,0.01447315,10,False
W1531,0.01447315,10,False
W1533,0.01447315,5,False
W1548,0.01447315,7,False
W155,0.01447315,10,False
W1555,0.01447315,5,False
W1556,0.01447315,12,False
W1559,0.01447315,8,False
W1561,0.01447315,6,False
W1564,0.01447315,8,False
W1567,0.01447315,7,False
W1569,0.01447315,8,False
W1572,0.01447315,10,True
W1575,0.01447315,8,False
W1576,0.01447315,10,True
W1577,0.01447315,7,False
W1580,0.01447315,8,True
W1581,0.01447315,8,False
W1584,0.01447315,10,True
W1588,0.01447315,10,True
W1592,0.01447315,8,True
W1594,0.01447315,7,False
W1603,0.01447315,6,True
W1607,0.01447315,8,True
W161,0.01447315,10,False
W1611,0.01447315,6,False
W1612,0.01447315,6,True
W1613,0.01447315,7,True
W1614,0.01447315,6,False
W1615,0.01447315,11,False
W1619,0.01447315,7,False
W162,0.01447315,10,False
W1620,0.01447315,9,True
W1625,0.01447315,8,True
W1626,0.01447315,10,True
W1628,0.01447315,8,False
W1629,0.01447315,8,True
W1630,0.01447315,10,True
W1634,0.01447315,7,True
W1635,0.01447315,10,True
W1639,0.01447315,8,True
W164,0.01447315,10,False
W1640,0.01447315,10,True
W1643,0.01447315,8,False
W1644,0.01447315,8,True
W1645,0.01447315,11,True
W1647,0.01447315,8,False
W1649,0.01447315,8,True
W1652,0.01447315,10,True
W1655,0.01447315,8,False
W1656,0.01447315,11,True
W1659,0.01447315,8,False
W1664,0.01447315,10,True
W1665,0.01447315,11,False
W1671,0.01447315,7,False
W1674,0.01447315,11,False
W1676,0.01447315,7,False
W1679,0.01447315,12,False
W168,0.01447315,10,False
W1685,0.01447315,11,True
W1686,0.01447315,6,True
W1688,0.01447315,6,False
W1689,0.01447315,11,True
W169,0.01447315,8,False
W1690,0.01447315,6,False
W1693,0.01447315,7,False
W1698,0.01447315,11,True
W1699,0.01447315,7,False
W1701,0.01447315,11,True
W1703,0.01447315,10,True
W1705,0.01447315,10,True
W1707,0.01447315,12,False
W1708,0.01447315,10,True
W1709,0.01447315,11,True
W171,0.01447315,7,False
W1714,0.01447315,10,True
W172,0.01447315,11,False
W1722,0.01447315,10,True
W1723,0.01447315,8,False
W1728,0.01447315,11,False
W1729,0.01447315,11,True
W1735,0.01447315,11,True
W174,0.01447315,14,False
W1741,0.01447315,8,False
W1746,0.01447315,10,True
W1750,0.01447315,10,True
W1751,0.01447315,7,False
W1759,0.01447315,10,True
W176,0.01447315,6,False
W1761,0.01447315,10,True
W1764,0.01447315,10,True
W1766,0.01447315,10,True
W1768,0.01447315,11,True
W1769,0.01447315,5,True
W177,0.01447315,11,False
W1771,0.01447315,11,True
W1772,0.01447315,8,True
W1774,0.01447315,5,True
W1775,0.01447315,10,True
W1777,0.01447315,10,False
W1778,0.01447315,5,False
W178,0.01447315,6,False
W1780,0.01447315,5,False
W1782,0.01447315,10,False
W1784,0.01447315,7,False
W1787,0.01447315,4,False
W1788,0.01447315,10,True
W1790,0.01447315,7,False
W1791,0.01447315,5,False
W1792,0.01447315,11,True
W1794,0.01447315,12,False
W1795,0.01447315,11,True
W1797,0.01447315,10,True
W1798,0.01447315,0,False
W1799,0.01447315,5,False
W18,0.01447315,11,False
W180,0.01447315,6,False
W1800,0.01447315,11,True
W1801,0.01447315,5,False
W1802,0.01447315,10,True
W1803,0.01447315,13,False
W1806,0.01447315,12,False
W1807,0.01447315,10,True
W1808,0.01447315,10,True
W181,0.01447315,6,False
W1810,0.01447315,10,True
W1812,0.01447315,11,False
W1814,0.01447315,11,True
W1816,0.01447315,10,True
W1817,0.01447315,7,True
W1818,0.01447315,12,False
W1820,0.01447315,11,True
W1821,0.01447315,7,False
W1824,0.01447315,11,False
W1825,0.01447315,10,True
W1828,0.01447315,11,True
W1829,0.01447315,11,False
W183,0.01447315,7,False
W1831,0.01447315,10,True
W1833,0.01447315,12,False
W1837,0.01447315,11,True
W184,0.01447315,13,False
W1841,0.01447315,10,True
W1842,0.01447315,11,False
W1844,0.01447315,4,False
W1846,0.01447315,8,False
W1849,0.01447315,11,True
W1850,0.01447315,6,False
W1851,0.01447315,12,False
W1853,0.01447315,6,False
W1854,0.01447315,10,True
W1855,0.01447315,8,False
W1857,0.01447315,11,True
W1859,0.01447315,12,False
W1863,0.01447315,5,False
W1864,0.01447315,12,False
W1865,0.01447315,8,True
W1866,0.01447315,6,True
W1868,0.01447315,12,False
W187,0.01447315,0,False
W1870,0.01447315,7,False
W1874,0.01447315,12,False
W1875,0.01447315,6,True
W188,0.01447315,10,False
W1880,0.01447315,12,False
W1883,0.01447315,5,True
W1884,0.01447315,12,False
W1887,0.01447315,6,True
W1888,0.01447315,8,False
W189,0.01447315,0,False
W1892,0.01447315,6,True
W1895,0.01447315,5,False
W1896,0.01447315,12,False
W190,0.01447315,6,False
W1900,0.01447315,6,False
W1901,0.01447315,8,False
W1902,0.01447315,13,False
W191,0.01447315,0,False
W1910,0.01447315,13,False
W1913,0.01447315,12,False
W1914,0.01447315,7,False
W1918,0.01447315,12,False
W1929,0.01447315,12,False
W193,0.01447315,0,False
W1933,0.01447315,12,False
W1937,0.01447315,9,False
W194,0.01447315,10,False
W1941,0.01447315,5,False
W195,0.01447315,0,False
W196,0.01447315,12,False
W197,0.01447315,0,False
W1977,0.01447315,7,False
W1981,0.01447315,7,False
W1983,0.01447315,8,False
W199,0.01447315,0,False
W1990,0.01447315,11,False
W1992,0.01447315,11,False
W1996,0.01447315,8,False
W2,0.01447315,11,False
W20,0.01447315,11,False
W2001,0.01447315,6,False
W2003,0.01447315,4,False
W2006,0.01447315,11,False
W2009,0.01447315,9,False
W2010,0.01447315,5,False
W2011,0.01447315,7,False
W2013,0.01447315,10,False
W2014,0.01447315,10,False
W2015,0.01447315,10,False
W2016,0.01447315,3,False
W2017,0.01447315,4,False
W2020,0.01447315,6,False
W2023,0.01447315,5,False
W2024,0.01447315,12,False
W2026,0.01447315,8,False
W2027,0.01447315,8,False
W2028,0.01447315,13,False
W2029,0.01447315,7,False
W2032,0.01447315,9,False
W2037,0.01447315,8,False
W2038,0.01447315,9,False
W2040,0.01447315,5,False
W2041,0.01447315,7,False
W2042,0.01447315,5,False
W2043,0.01447315,9,False
W2044,0.01447315,7,False
W2045,0.01447315,8,False
W2048,0.01447315,8,False
W2049,0.01447315,9,False
W2050,0.01447315,11,False
W2051,0.01447315,10,False
W2053,0.01447315,7,False
W2054,0.01447315,5,False
W2055,0.01447315,7,False
W2057,0.01447315,9,False
W2058,0.01447315,9,False
W2059,0.01447315,8,False
W2060,0.01447315,6,False
W2065,0.01447315,7,False
W2069,0.01447315,11,False
W207,0.01447315,8,False
W2070,0.01447315,7,False
W2072,0.01447315,7,False
W2073,0.01447315,9,False
W2074,0.01447315,9,False
W2075,0.01447315,7,False
W2076,0.01447315,9,False
W2077,0.01447315,7,False
W2078,0.01447315,5,False
W2080,0.01447315,9,False
W2081,0.01447315,8,False
W2082,0.01447315,9,False
W2083,0.01447315,7,False
W2085,0.01447315,8,False
W2088,0.01447315,8,False
W2089,0.01447315,9,False
W2090,0.01447315,7,False
W2094,0.01447315,8,False
W2095,0.01447315,10,False
W2096,0.01447315,10,False
W2097,0.01447315,8,False
W2099,0.01447315,12,False
W21,0.01447315,10,False
W2100,0.01447315,8,False
W212,0.01447315,0,False
W2132,0.01447315,6,False
W2134,0.01447315,6,False
W2135,0.01447315,6,False
W2145,0.01447315,6,False
W2147,0.01447315,9,True
W2148,0.01447315,9,True
W2152,0.01447315,10,True
W2154,0.01447315,10,True
W2155,0.01447315,10,True
W2157,0.01447315,10,True
W2158,0.01447315,9,True
W2159,0.01447315,9,True
W2160,0.01447315,9,True
W2161,0.01447315,10,True
W2162,0.01447315,9,True
W2163,0.01447315,9,True
W2164,0.01447315,9,True
W2165,0.01447315,9,True
W2166,0.01447315,9,True
W2168,0.01447315,10,True
W217,0.01447315,0,False
W2170,0.01447315,9,True
W2171,0.01447315,9,True
W2174,0.01447315,10,True
W2175,0.01447315,10,True
W2176,0.01447315,7,True
W2177,0.01447315,9,True
W2178,0.01447315,10,True
W2179,0.01447315,10,True
W2180,0.01447315,10,True
W2181,0.01447315,9,True
W219,0.01447315,0,False
W220,0.01447315,11,False
W2206,0.01447315,7,True
W2208,0.01447315,7,True
W221,0.01447315,0,False
W2211,0.01447315,9,True
W2213,0.01447315,9,True
W2214,0.01447315,7,True
W2216,0.01447315,7,False
W2217,0.01447315,10,True
W2220,0.01447315,7,False
W2222,0.01447315,9,True
W2223,0.01447315,12,False
W2225,0.01447315,9,True
W2226,0.01447315,5,False
W2228,0.01447315,8,False
W2230,0.01447315,9,False
W2231,0.01447315,6,True
W2235,0.01447315,9,True
W2237,0.01447315,5,True
W224,0.01447315,11,False
W2242,0.01447315,7,False
W2247,0.01447315,7,False
W2249,0.01447315,10,True
W225,0.01447315,0,False
W2250,0.01447315,12,False
W2251,0.01447315,7,False
W2252,0.01447315,8,False
W2255,0.01447315,10,True
W2257,0.01447315,7,False
W226,0.01447315,0,False
W2260,0.01447315,10,True
W2262,0.01447315,7,False
W2263,0.01447315,5,True
W2265,0.01447315,10,False
W2266,0.01447315,5,True
W2268,0.01447315,7,True
W2269,0.01447315,6,True
W2270,0.01447315,10,True
W2273,0.01447315,10,False
W2274,0.01447315,10,True
W2275,0.01447315,10,True
W2276,0.01447315,7,False
W2277,0.01447315,9,False
W228,0.01447315,0,False
W2281,0.01447315,12,False
W2282,0.01447315,5,True
W2286,0.01447315,9,False
W2287,0.01447315,8,False
W2290,0.01447315,12,False
W2291,0.01447315,12,False
W2295,0.01447315,6,False
W2296,0.01447315,12,False
W2301,0.01447315,7,False
W2305,0.01447315,7,False
W2309,0.01447315,13,False
W231,0.01447315,13,False
W2310,0.01447315,7,False
W2312,0.01447315,6,False
W2313,0.01447315,12,False
W2315,0.01447315,8,False
W2316,0.01447315,7,False
W2317,0.01447315,8,False
W2326,0.01447315,6,False
W2327,0.01447315,11,False
W233,0.01447315,12,False
W2330,0.01447315,8,False
W2332,0.01447315,7,False
W2336,0.01447315,7,False
W2337,0.01447315,6,False
W2339,0.01447315,5,False
W234,0.01447315,0,False
W2342,0.01447315,9,False
W2348,0.01447315,8,False
W235,0.01447315,11,False
W2351,0.01447315,7,False
W2352,0.01447315,10,False
W2354,0.01447315,7,False
W2356,0.01447315,7,False
W2357,0.01447315,9,False
W2358,0.01447315,9,False
W236,0.01447315,0,False
W2360,0.01447315,6,False
W2361,0.01447315,9,False
W2362,0.01447315,11,False
W2363,0.01447315,10,False
W2367,0.01447315,7,False
W2368,0.01447315,7,False
W237,0.01447315,10,False
W2370,0.01447315,8,False
W2375,0.01447315,10,True
W2377,0.01447315,6,True
W2378,0.01447315,10,True
W2379,0.01447315,6,True
W238,0.01447315,0,False
W2381,0.01447315,10,True
W2383,0.01447315,6,True
W2384,0.01447315,10,True
W2387,0.01447315,7,False
W2392,0.01447315,10,True
W2395,0.01447315,7,False
W2397,0.01447315,6,False
W24,0.01447315,9,False
W240,0.01447315,0,False
W2400,0.01447315,10,True
W2402,0.01447315,10,True
W2404,0.01447315,6,True
W2405,0.01447315,10,True
W2407,0.01447315,6,False
W2409,0.01447315,8,False
W2410,0.01447315,9,True
W2412,0.01447315,12,False
W2417,0.01447315,7,False
W2418,0.01447315,10,True
W2420,0.01447315,6,True
W2422,0.01447315,6,False
W2423,0.01447315,6,False
W2424,0.01447315,10,True
W2427,0.01447315,7,False
W2428,0.01447315,12,False
W2429,0.01447315,6,False
W2431,0.01447315,6,True
W2432,0.01447315,7,True
W2435,0.01447315,6,False
W2436,0.01447315,6,True
W2437,0.01447315,6,False
W2439,0.01447315,7,False
W2440,0.01447315,7,True
W2441,0.01447315,6,True
W2443,0.01447315,6,False
W2445,0.01447315,7,False
W2446,0.01447315,9,False
W2447,0.01447315,6,False
W2448,0.01447315,4,False
W2449,0.01447315,10,True
W245,0.01447315,11,False
W2451,0.01447315,6,False
W2455,0.01447315,6,True
W2456,0.01447315,6,True
W2457,0.01447315,12,False
W2459,0.01447315,10,True
W2461,0.01447315,6,True
W2463,0.01447315,10,False
W2464,0.01447315,12,False
W2465,0.01447315,6,True
W2466,0.01447315,6,True
W2468,0.01447315,6,False
W2469,0.01447315,7,True
W247,0.01447315,0,False
W2471,0.01447315,6,True
W2474,0.01447315,8,False
W2475,0.01447315,6,True
W2476,0.01447315,6,False
W2477,0.01447315,6,False
W2478,0.01447315,6,True
W2479,0.01447315,10,True
W2481,0.01447315,8,False
W2482,0.01447315,6,True
W2484,0.01447315,9,False
W2485,0.01447315,7,True
W2486,0.01447315,11,False
W2487,0.01447315,10,False
W2488,0.01447315,6,True
W2489,0.01447315,10,True
W249,0.01447315,0,False
W2490,0.01447315,10,False
W2492,0.01447315,7,False
W2495,0.01447315,6,True
W2496,0.01447315,10,True
W2497,0.01447315,6,True
W2498,0.01447315,4,False
W25,0.01447315,14,False
W2504,0.01447315,7,True
W2507,0.01447315,6,True
W2509,0.01447315,10,True
W251,0.01447315,0,False
W2510,0.01447315,7,False
W2513,0.01447315,10,True
W2515,0.01447315,5,True
W2519,0.01447315,6,False
W2522,0.01447315,7,True
W2523,0.01447315,7,False
W2524,0.01447315,6,True
W2525,0.01447315,6,True
W2527,0.01447315,7,False
W2530,0.01447315,8,False
W2534,0.01447315,6,False
W2536,0.01447315,9,False
W2537,0.01447315,7,False
W2539,0.01447315,10,True
W2546,0.01447315,10,True
W2548,0.01447315,9,False
W2552,0.01447315,10,False
W2553,0.01447315,6,True
W2556,0.01447315,10,True
W2557,0.01447315,7,True
W2560,0.01447315,10,False
W2565,0.01447315,6,True
W2567,0.01447315,6,True
W2568,0.01447315,7,False
W2570,0.01447315,10,True
W2574,0.01447315,7,False
W2575,0.01447315,10,True
W2577,0.01447315,6,True
W2579,0.01447315,11,False
W2580,0.01447315,7,True
W2583,0.01447315,11,False
W2586,0.01447315,10,True
W2590,0.01447315,6,True
W2592,0.01447315,10,True
W2593,0.01447315,9,True
W2595,0.01447315,11,False
W2597,0.01447315,10,True
W2598,0.01447315,9,True
W2599,0.01447315,6,False
W2600,0.01447315,13,False
W2601,0.01447315,10,True
W2602,0.01447315,8,False
W2603,0.01447315,7,True
W2604,0.01447315,6,True
W2605,0.01447315,6,False
W2607,0.01447315,7,True
W2608,0.01447315,12,False
W2610,0.01447315,6,True
W2611,0.01447315,5,False
W2615,0.01447315,10,True
W2616,0.01447315,9,False
W262,0.01447315,0,False
W2622,0.01447315,6,True
W2623,0.01447315,9,True
W2624,0.01447315,10,True
W2625,0.01447315,7,False
W2626,0.01447315,7,True
W2627,0.01447315,7,False
W2628,0.01447315,10,True
W2632,0.01447315,9,True
W2635,0.01447315,7,True
W2638,0.01447315,7,True
W2642,0.01447315,7,True
W2646,0.01447315,4,False
W2648,0.01447315,7,True
W265,0.01447315,0,False
W2650,0.01447315,9,True
W2651,0.01447315,8,False
W2652,0.01447315,7,False
W2653,0.01447315,7,True
W2655,0.01447315,7,True
W2658,0.01447315,9,False
W2659,0.01447315,9,True
W2660,0.01447315,12,False
W2663,0.01447315,7,True
W2665,0.01447315,7,True
W2666,0.01447315,8,False
W2667,0.01447315,6,False
W267,0.01447315,0,False
W2670,0.01447315,4,True
W2671,0.01447315,7,True
W2672,0.01447315,9,False
W2676,0.01447315,8,False
W2677,0.01447315,7,False
W2679,0.01447315,7,True
W2681,0.01447315,9,False
W2683,0.01447315,5,False
W2685,0.01447315,9,True
W2687,0.01447315,7,True
W2689,0.01447315,9,True
W269,0.01447315,0,False
W2692,0.01447315,6,False
W2693,0.01447315,7,True
W2694,0.01447315,9,True
W2697,0.01447315,9,True
W2698,0.01447315,6,False
W27,0.01447315,10,False
W270,0.01447315,11,False
W2700,0.01447315,8,True
W2703,0.01447315,7,True
W2707,0.01447315,8,False
W2708,0.01447315,7,True
W271,0.01447315,0,False
W2710,0.01447315,7,True
W2712,0.01447315,9,True
W2713,0.01447315,7,True
W2715,0.01447315,4,False
W2719,0.01447315,8,True
W2720,0.01447315,7,True
W2722,0.01447315,6,False
W2724,0.01447315,7,True
W2725,0.01447315,10,True
W2730,0.01447315,12,False
W2734,0.01447315,7,True
W2735,0.01447315,9,True
W2736,0.01447315,6,True
W274,0.01447315,10,False
W2740,0.01447315,8,False
W2741,0.01447315,10,True
W2743,0.01447315,12,False
W2746,0.01447315,9,False
W2747,0.01447315,9,True
