ObjectId,merge_province_cn,power_type_cn,critical_2060_price_for_6p5,right_censored_at_60
W7890,新疆,风电,38.27068492770195,False
W7897,新疆,风电,32.68652178347111,False
W7904,新疆,风电,33.167507126927376,False
W7911,新疆,风电,33.167507126927376,False
W7914,新疆,风电,33.167507126927376,False
W7921,新疆,风电,33.167507126927376,False
W7927,新疆,风电,36.44622601568699,False
W7935,山西,风电,39.46492686867714,False
W7941,山西,风电,39.46492686867714,False
W7948,山西,风电,36.7422104626894,False
W7953,山西,风电,39.46492686867714,False
W7958,山西,风电,36.7422104626894,False
W7978,山西,风电,39.46492686867714,False
W8000,新疆,风电,39.650513380765915,False
W8045,云南,风电,36.6645285487175,False
W8050,云南,风电,36.66452743113041,False
W8096,云南,风电,39.04015503823757,False
W8098,云南,风电,39.04015503823757,False
W8111,云南,风电,39.30109441280365,False
W8153,云南,风电,40.24876847863197,False
W8162,云南,风电,38.61542411148548,False
W8214,云南,风电,39.14620131254196,False
W89,甘肃,风电,33.49155329167843,False
W912,甘肃,风电,37.83997043967247,False
W922,甘肃,风电,37.83997043967247,False
W925,甘肃,风电,36.54599569737911,False
W93,甘肃,风电,33.49155351519585,False
W97,甘肃,风电,33.49155284464359,False
W985,甘肃,风电,34.149570018053055,False
W994,甘肃,风电,37.83997043967247,False
