prior_case,ObjectId,merge_province_cn,power_type_cn,capacity_mw,latitude,longitude,retain_low_assumption_weighted_probability,reach_6p5_assumption_weighted_probability
independent_price_learning,W7941,山西,风电,50.0,40.0917,112.5083,0.1824,0.0
independent_price_learning,W7948,山西,风电,100.0,39.9768,112.5984,0.3592,0.0
independent_price_learning,W7953,山西,风电,50.0,40.1708,112.2643,0.1742,0.0
independent_price_learning,W7958,山西,风电,100.0,39.8735,112.2474,0.4182,0.0002
independent_price_learning,W7978,山西,风电,50.0,40.0676,112.222,0.1976,0.0
independent_price_learning,W8000,新疆,风电,200.0,42.4368,94.6523,0.0184,0.0
independent_price_learning,W8045,云南,风电,130.0,25.6836,104.0978,0.0,0.0
independent_price_learning,W8050,云南,风电,100.0,25.6836,104.0978,0.0,0.0
independent_price_learning,W8096,云南,风电,215.0,24.8811,104.3119,0.0,0.0
independent_price_learning,W8098,云南,风电,215.0,25.0996,104.1865,0.0,0.0
independent_price_learning,W8111,云南,风电,350.0,25.4351,103.578,0.0,0.0
independent_price_learning,W8153,云南,风电,150.0,25.2011,103.954,0.0,0.0
independent_price_learning,W8162,云南,风电,300.0,24.8501,103.975,0.0,0.0
independent_price_learning,W8214,云南,风电,48.0,25.5445,103.932,0.0,0.0
independent_price_learning,W89,甘肃,风电,200.0,40.7933,96.1881,0.1284,0.0
independent_price_learning,W912,甘肃,风电,48.0,40.3133,96.9078,0.1614,0.0
independent_price_learning,W922,甘肃,风电,48.0,40.369,96.8854,0.1598,0.0
independent_price_learning,W925,甘肃,风电,201.0,40.2885,96.8722,0.2284,0.0
independent_price_learning,W97,甘肃,风电,201.0,40.7933,96.1881,0.1284,0.0
independent_price_learning,W985,甘肃,风电,200.0,40.751,97.826,0.207,0.0
independent_price_learning,W994,甘肃,风电,48.0,40.6738,96.9601,0.161,0.0
strong_coupling,10956,西藏,光伏,5.0,29.076,91.719,0.5368,0.0
strong_coupling,11041,西藏,光伏,5.0,29.2801,91.9032,0.2478,0.0
strong_coupling,11990,西藏,光伏,4.1,29.6554,91.1705,0.2754,0.0
strong_coupling,1798,青海,光伏,115.0,36.1875,100.5735,0.0338,0.0
strong_coupling,1800,青海,光伏,500.0,36.1951,100.5681,0.0334,0.0
strong_coupling,4006,青海,光伏,100.0,36.3798,95.0911,0.0,0.0
strong_coupling,4040,青海,光伏,20.0,36.3548,95.1428,0.0,0.0
strong_coupling,4117,青海,光伏,20.0,36.3548,95.1428,0.0,0.0
strong_coupling,4126,青海,光伏,30.0,36.3548,95.1428,0.0,0.0
strong_coupling,4127,青海,光伏,20.0,36.3765,95.1371,0.0,0.0
strong_coupling,4128,青海,光伏,20.0,36.3765,95.1371,0.0,0.0
strong_coupling,4129,青海,光伏,20.0,36.3765,95.1371,0.0,0.0
strong_coupling,4130,青海,光伏,20.0,36.3366,95.2328,0.0,0.0
strong_coupling,4132,青海,光伏,20.0,36.3366,95.2328,0.0,0.0
strong_coupling,4133,青海,光伏,20.0,36.3366,95.2328,0.0,0.0
strong_coupling,4134,青海,光伏,20.0,36.3538,95.115,0.0,0.0
strong_coupling,4135,青海,光伏,20.0,36.3538,95.115,0.0,0.0
strong_coupling,4136,青海,光伏,30.0,36.3538,95.115,0.0,0.0
strong_coupling,4137,青海,光伏,40.0,36.3538,95.115,0.0,0.0
strong_coupling,4138,青海,光伏,60.0,36.3717,95.2628,0.0,0.0
strong_coupling,4139,青海,光伏,21.0,36.3717,95.2628,0.0,0.0
strong_coupling,4140,青海,光伏,100.0,36.3293,94.7993,0.0,0.0
strong_coupling,4141,青海,光伏,20.0,36.3907,95.2486,0.0,0.0
strong_coupling,4143,青海,光伏,50.0,36.3298,94.7972,0.0,0.0
strong_coupling,4144,青海,光伏,20.0,36.3293,94.7993,0.0,0.0
strong_coupling,4145,青海,光伏,20.0,36.3293,94.7993,0.0,0.0
strong_coupling,4146,青海,光伏,30.0,36.3894,95.1532,0.0,0.0
strong_coupling,4147,青海,光伏,20.0,36.399,95.1318,0.0,0.0
strong_coupling,4148,青海,光伏,20.0,36.399,95.1318,0.0,0.0
strong_coupling,4149,青海,光伏,50.0,36.399,95.1318,0.0,0.0
strong_coupling,4151,青海,光伏,20.0,36.3764,95.2636,0.0,0.0
strong_coupling,4153,青海,光伏,100.0,36.1875,100.5735,0.0338,0.0
strong_coupling,4154,青海,光伏,20.0,36.2017,100.604,0.0,0.0
strong_coupling,4155,青海,光伏,200.0,36.1875,100.5735,0.0338,0.0
strong_coupling,4156,青海,光伏,150.0,36.1875,100.5735,0.0338,0.0
strong_coupling,4157,青海,光伏,200.0,36.1875,100.5735,0.0338,0.0
strong_coupling,4159,青海,光伏,530.0,36.1875,100.5735,0.0338,0.0
strong_coupling,4160,青海,光伏,50.0,36.2017,100.604,0.0118,0.0
strong_coupling,4161,青海,光伏,30.0,36.1875,100.5735,0.0044,0.0
strong_coupling,4163,青海,光伏,30.0,36.1957,100.6021,0.0026,0.0
strong_coupling,4165,青海,光伏,50.0,36.1764,100.528,0.016,0.0
strong_coupling,4167,青海,光伏,30.0,36.186,100.5911,0.0044,0.0
strong_coupling,4173,青海,光伏,20.0,37.3271,100.1452,0.0,0.0
strong_coupling,4176,青海,光伏,20.0,36.2782,100.6197,0.0,0.0
strong_coupling,4179,青海,光伏,20.0,36.2017,100.604,0.0,0.0
strong_coupling,4180,青海,光伏,30.0,36.2017,100.604,0.0018,0.0
strong_coupling,4182,青海,光伏,50.0,36.2017,100.604,0.0118,0.0
strong_coupling,4189,青海,光伏,50.0,36.2017,100.604,0.0118,0.0
strong_coupling,4190,青海,光伏,100.0,36.2017,100.604,0.0118,0.0
strong_coupling,4192,青海,光伏,30.0,36.9801,98.4345,0.0,0.0
strong_coupling,4197,青海,光伏,50.0,35.2665,100.5606,0.0236,0.0
strong_coupling,4204,青海,光伏,100.0,36.9072,93.1588,0.0,0.0
strong_coupling,4205,青海,光伏,500.0,35.5974,99.963,0.0,0.0
strong_coupling,4208,青海,光伏,200.0,36.283,100.6193,0.0122,0.0
strong_coupling,4225,青海,光伏,1000.0,36.804,93.341,0.0,0.0
strong_coupling,4228,青海,光伏,100.0,36.2001,100.6092,0.012,0.0
strong_coupling,4233,青海,光伏,100.0,36.804,93.341,0.0,0.0
strong_coupling,4242,青海,光伏,20.0,36.3829,94.9061,0.0,0.0
strong_coupling,4250,青海,光伏,20.0,36.3829,94.9061,0.0,0.0
strong_coupling,4256,青海,光伏,30.0,36.3927,95.0926,0.0,0.0
strong_coupling,4263,青海,光伏,100.0,36.2672,100.6283,0.0124,0.0
strong_coupling,4268,青海,光伏,60.0,36.3798,95.0911,0.0,0.0
strong_coupling,4274,青海,光伏,65.0,36.3829,94.9061,0.0,0.0
strong_coupling,4283,青海,光伏,50.0,36.3927,95.0926,0.0,0.0
strong_coupling,4288,青海,光伏,100.0,36.1901,100.5563,0.0336,0.0
strong_coupling,4291,青海,光伏,45.0,36.4037,95.0939,0.0,0.0
strong_coupling,4298,青海,光伏,20.0,36.3798,95.0911,0.0,0.0
strong_coupling,4301,青海,光伏,100.0,36.0361,100.3908,0.0152,0.0
strong_coupling,4309,青海,光伏,20.0,36.283,100.6193,0.0,0.0
strong_coupling,4317,青海,光伏,100.0,36.2777,100.591,0.0196,0.0
strong_coupling,4320,青海,光伏,50.0,36.3798,95.0911,0.0,0.0
strong_coupling,4326,青海,光伏,25.0,36.2096,100.5985,0.0,0.0
strong_coupling,4420,青海,光伏,20.0,36.3829,94.9061,0.0,0.0
strong_coupling,4434,青海,光伏,200.0,36.7398,93.5424,0.0,0.0
strong_coupling,4440,青海,光伏,100.0,36.881,93.129,0.0,0.0
strong_coupling,4446,青海,光伏,200.0,36.7398,93.5424,0.0,0.0
strong_coupling,4452,青海,光伏,500.0,38.0627,94.9594,0.0006,0.0
strong_coupling,4456,青海,光伏,20.0,36.855,93.129,0.0,0.0
strong_coupling,4463,青海,光伏,500.0,38.0627,94.9594,0.0006,0.0
strong_coupling,4479,青海,光伏,30.0,37.3542,97.2645,0.0,0.0
strong_coupling,4490,青海,光伏,50.0,38.7352,93.3306,0.0002,0.0
strong_coupling,4510,青海,光伏,50.0,36.7445,98.2117,0.0018,0.0
strong_coupling,4516,青海,光伏,50.0,36.9107,93.163,0.0,0.0
strong_coupling,4522,青海,光伏,50.0,36.9107,93.163,0.0,0.0
strong_coupling,4535,青海,光伏,20.0,36.2096,100.5985,0.0,0.0
strong_coupling,4541,青海,光伏,20.0,36.2774,100.6237,0.0,0.0
strong_coupling,4543,青海,光伏,100.0,36.9107,93.163,0.0,0.0
strong_coupling,4603,青海,光伏,20.0,36.2076,100.6101,0.0,0.0
strong_coupling,4609,青海,光伏,25.0,36.7228,99.7833,0.0,0.0
strong_coupling,4615,青海,光伏,25.0,36.2096,100.5985,0.0,0.0
strong_coupling,4622,青海,光伏,100.0,36.2761,100.6245,0.0124,0.0
strong_coupling,4631,青海,光伏,100.0,36.1875,100.5735,0.0338,0.0
strong_coupling,4641,青海,光伏,60.0,37.3645,97.3023,0.0,0.0
strong_coupling,4642,青海,光伏,30.0,36.7228,99.7833,0.0,0.0
strong_coupling,4647,青海,光伏,100.0,36.1907,100.5422,0.0156,0.0
strong_coupling,4648,青海,光伏,100.0,36.9096,93.1633,0.0,0.0
strong_coupling,4654,青海,光伏,100.0,36.9096,93.1633,0.0,0.0
strong_coupling,4682,青海,光伏,250.0,35.916,102.346,0.003,0.0
strong_coupling,4690,青海,光伏,30.0,36.7228,99.7833,0.0,0.0
strong_coupling,4693,青海,光伏,20.0,35.9757,102.1452,0.0,0.0
strong_coupling,4705,青海,光伏,400.0,35.767,101.871,0.016,0.0
strong_coupling,4710,青海,光伏,34.1,36.5139,101.5825,0.0,0.0
strong_coupling,4712,青海,光伏,20.0,37.3191,95.5541,0.0,0.0
strong_coupling,4716,青海,光伏,50.0,37.588,100.439,0.0,0.0
strong_coupling,4718,青海,光伏,40.0,36.6108,102.0939,0.0,0.0
strong_coupling,4722,青海,光伏,250.0,37.588,100.439,0.0,0.0
strong_coupling,4724,青海,光伏,40.0,36.6108,102.0939,0.0,0.0
strong_coupling,4726,青海,光伏,20.0,35.8214,101.7777,0.0,0.0
strong_coupling,4744,青海,光伏,100.0,38.729,92.271,0.0014,0.0
strong_coupling,4746,青海,光伏,20.0,37.2809,95.5154,0.0,0.0
strong_coupling,4752,青海,光伏,20.0,37.2809,95.5154,0.0,0.0
strong_coupling,4756,青海,光伏,40.0,35.9757,102.1453,0.008,0.0
strong_coupling,4757,青海,光伏,30.0,37.2987,95.4649,0.0172,0.0
strong_coupling,4767,青海,光伏,100.0,37.3656,97.1583,0.0,0.0
strong_coupling,4795,青海,光伏,30.0,37.3544,97.1473,0.0,0.0
strong_coupling,4804,青海,光伏,60.0,36.4897,102.2886,0.0,0.0
strong_coupling,4811,青海,光伏,300.0,36.152,100.595,0.0346,0.0
strong_coupling,4817,青海,光伏,40.0,37.3764,97.1916,0.0,0.0
strong_coupling,4824,青海,光伏,30.0,37.3695,97.2247,0.0,0.0
strong_coupling,4850,青海,光伏,20.0,36.3789,95.1575,0.0,0.0
strong_coupling,4854,青海,光伏,500.0,36.7228,99.7833,0.0,0.0
strong_coupling,4857,青海,光伏,20.0,36.3789,95.1575,0.0,0.0
strong_coupling,4863,青海,光伏,20.0,36.3789,95.1575,0.0,0.0
strong_coupling,4865,青海,光伏,500.0,36.1692,100.6411,0.0092,0.0
strong_coupling,4868,青海,光伏,30.0,36.3789,95.1575,0.0,0.0
strong_coupling,4874,青海,光伏,30.0,36.3789,95.1575,0.0,0.0
strong_coupling,4879,青海,光伏,20.0,36.3855,95.1382,0.0,0.0
strong_coupling,4882,青海,光伏,20.0,36.2029,100.5982,0.0,0.0
strong_coupling,4889,青海,光伏,20.0,36.2031,100.5838,0.0,0.0
strong_coupling,4891,青海,光伏,100.0,36.2121,100.589,0.0126,0.0
strong_coupling,4897,青海,光伏,50.0,36.4138,100.134,0.0174,0.0
strong_coupling,4899,青海,光伏,50.0,36.3798,95.0911,0.0,0.0
strong_coupling,4903,青海,光伏,20.0,36.2848,100.6216,0.0,0.0
strong_coupling,4905,青海,光伏,40.0,36.3641,95.1128,0.0,0.0
strong_coupling,4911,青海,光伏,20.0,36.3641,95.1128,0.0,0.0
strong_coupling,4916,青海,光伏,50.0,36.3641,95.1128,0.0,0.0
strong_coupling,4928,青海,光伏,20.0,36.3851,95.1202,0.0,0.0
strong_coupling,4931,青海,光伏,100.0,36.7398,93.5424,0.0,0.0
strong_coupling,4932,青海,光伏,300.0,36.4138,100.134,0.0174,0.0
strong_coupling,4933,青海,光伏,30.0,36.3851,95.1202,0.0,0.0
strong_coupling,4943,青海,光伏,200.0,36.3293,94.7993,0.0,0.0
strong_coupling,4944,青海,光伏,900.0,36.125,100.472,0.0286,0.0
strong_coupling,4952,青海,光伏,150.0,36.3293,94.7993,0.0,0.0
strong_coupling,4956,青海,光伏,50.0,36.3293,94.7993,0.0,0.0
strong_coupling,4957,青海,光伏,20.0,36.3548,95.1428,0.0,0.0
strong_coupling,4960,青海,光伏,30.0,35.7667,101.8671,0.016,0.0
strong_coupling,4966,青海,光伏,100.0,37.3645,97.3023,0.0,0.0
strong_coupling,4977,青海,光伏,50.0,37.366,97.293,0.0,0.0
strong_coupling,4992,青海,光伏,1000.0,37.3694,97.3657,0.0,0.0
strong_coupling,4994,青海,光伏,1000.0,37.359,97.143,0.0,0.0
strong_coupling,4997,青海,光伏,20.0,37.3257,100.1402,0.0,0.0
strong_coupling,4998,青海,光伏,20.0,36.361,95.1242,0.0,0.0
strong_coupling,6017,新疆,光伏,50.0,42.2914,90.6423,0.0,0.0
strong_coupling,6030,新疆,光伏,50.0,43.131,89.891,0.0,0.0
strong_coupling,6031,新疆,光伏,90.0,42.2447,88.3092,0.0,0.0
strong_coupling,6032,新疆,光伏,50.0,42.2447,88.3092,0.0,0.0
strong_coupling,6036,新疆,光伏,450.0,41.2495,79.2901,0.0,0.0
strong_coupling,6037,新疆,光伏,120.0,44.3099,85.8901,0.0,0.0
strong_coupling,6057,新疆,光伏,50.0,44.9683,81.0449,0.0,0.0
strong_coupling,6059,新疆,光伏,50.0,45.946,85.5217,0.0,0.0
strong_coupling,6060,新疆,光伏,50.0,44.1708,87.5407,0.0,0.0
strong_coupling,6061,新疆,光伏,30.0,44.4035,87.6517,0.0,0.0
strong_coupling,6063,新疆,光伏,50.0,45.5799,84.8848,0.0,0.0
strong_coupling,6066,新疆,光伏,100.0,44.3478,86.687,0.0,0.0
strong_coupling,6067,新疆,光伏,30.0,45.1159,90.5893,0.0,0.0
strong_coupling,6068,新疆,光伏,20.0,45.2409,90.5142,0.0,0.0
strong_coupling,6069,新疆,光伏,30.0,45.2409,90.5142,0.0,0.0
strong_coupling,6070,新疆,光伏,50.0,45.2409,90.5143,0.0,0.0
strong_coupling,6076,新疆,光伏,50.0,43.5875,89.7863,0.0,0.0
strong_coupling,6082,新疆,光伏,200.0,43.429,88.331,0.0,0.0
strong_coupling,6083,新疆,光伏,100.0,39.6598,76.7374,0.0,0.0
strong_coupling,6086,新疆,光伏,450.0,41.211,79.708,0.0,0.0
strong_coupling,6089,新疆,光伏,100.0,41.211,79.708,0.0,0.0
strong_coupling,6098,新疆,光伏,90.0,43.4304,83.2609,0.0,0.0
strong_coupling,6101,新疆,光伏,50.0,37.789,77.591,0.0,0.0
strong_coupling,6102,新疆,光伏,500.0,37.1521,77.0544,0.0,0.0
strong_coupling,6104,新疆,光伏,30.0,43.5223,81.9038,0.0,0.0
strong_coupling,6111,新疆,光伏,30.0,44.251,93.357,0.0,0.0
strong_coupling,6112,新疆,光伏,400.0,41.1678,80.2582,0.0,0.0
strong_coupling,6114,新疆,光伏,50.0,42.159,94.228,0.0,0.0
strong_coupling,6120,新疆,光伏,50.0,45.7001,85.283,0.0,0.0
strong_coupling,6123,新疆,光伏,30.0,45.5794,84.8879,0.0,0.0
strong_coupling,6124,新疆,光伏,50.0,42.159,94.228,0.0,0.0
strong_coupling,6129,新疆,光伏,400.0,39.674,75.833,0.0,0.0
strong_coupling,6131,新疆,光伏,600.0,44.7063,94.0963,0.0,0.0
strong_coupling,6133,新疆,光伏,150.0,37.157,79.473,0.0,0.0
strong_coupling,6140,新疆,光伏,50.0,45.665,85.158,0.0,0.0
strong_coupling,6143,新疆,光伏,100.0,44.7063,94.0963,0.0,0.0
strong_coupling,6149,新疆,光伏,250.0,43.8653,90.3167,0.0,0.0
strong_coupling,6159,新疆,光伏,400.0,44.7063,94.0963,0.0,0.0
strong_coupling,6160,新疆,光伏,400.0,40.6424,80.3727,0.0,0.0
strong_coupling,6165,新疆,光伏,200.0,43.8318,90.2871,0.0,0.0
strong_coupling,6178,新疆,光伏,150.0,39.7667,78.2496,0.0,0.0
strong_coupling,6183,新疆,光伏,50.0,45.639,85.132,0.0,0.0
strong_coupling,6189,新疆,光伏,100.0,39.7981,78.5478,0.0,0.0
strong_coupling,6190,新疆,光伏,70.0,46.1128,85.6729,0.0,0.0
strong_coupling,6191,新疆,光伏,51.0,45.1807,85.0548,0.0,0.0
strong_coupling,6197,新疆,光伏,800.0,39.7667,78.2496,0.0,0.0
strong_coupling,6199,新疆,光伏,1600.0,39.7981,78.5478,0.0,0.0
strong_coupling,6214,新疆,光伏,100.0,43.8332,90.2839,0.0,0.0
strong_coupling,6215,新疆,光伏,100.0,39.999,78.939,0.0,0.0
strong_coupling,6219,新疆,光伏,54.4,44.615,86.078,0.0,0.0
strong_coupling,6224,新疆,光伏,250.0,39.9531,78.4409,0.0,0.0
strong_coupling,6230,新疆,光伏,50.0,42.3905,93.5794,0.0,0.0
strong_coupling,6247,新疆,光伏,400.0,37.159,79.549,0.0,0.0
strong_coupling,6253,新疆,光伏,100.0,43.8332,90.2839,0.0,0.0
strong_coupling,6259,新疆,光伏,400.0,39.4703,75.9875,0.0,0.0
strong_coupling,6268,新疆,光伏,400.0,42.4805,85.4633,0.0,0.0
strong_coupling,6270,新疆,光伏,50.0,42.162,94.226,0.0,0.0
strong_coupling,6276,新疆,光伏,200.0,43.4115,88.2841,0.0,0.0
strong_coupling,6288,新疆,光伏,600.0,43.937,85.531,0.0,0.0
strong_coupling,6290,新疆,光伏,30.0,46.3061,84.6623,0.0,0.0
strong_coupling,6294,新疆,光伏,60.0,43.8005,82.499,0.0,0.0
strong_coupling,6295,新疆,光伏,50.0,42.8983,93.4954,0.0,0.0
strong_coupling,6321,新疆,光伏,30.0,42.1777,92.9771,0.0,0.0
strong_coupling,6322,新疆,光伏,100.0,44.4296,84.8998,0.0,0.0
strong_coupling,6323,新疆,光伏,30.0,40.4933,80.1687,0.0,0.0
strong_coupling,6328,新疆,光伏,30.0,40.4942,80.176,0.0,0.0
strong_coupling,6358,新疆,光伏,100.0,39.083,75.492,0.0,0.0
strong_coupling,6360,新疆,光伏,50.0,39.083,75.492,0.0,0.0
strong_coupling,6361,新疆,光伏,100.0,39.055,75.898,0.0,0.0
strong_coupling,6362,新疆,光伏,400.0,39.1676,75.9739,0.0,0.0
strong_coupling,6365,新疆,光伏,40.0,39.1487,75.9458,0.0,0.0
strong_coupling,6380,新疆,光伏,30.0,46.3326,89.5441,0.0,0.0
strong_coupling,6387,新疆,光伏,50.0,42.365,94.151,0.0,0.0
strong_coupling,6388,新疆,光伏,100.0,42.359,93.4493,0.0,0.0
strong_coupling,6389,新疆,光伏,80.0,43.914,82.025,0.0028,0.0
strong_coupling,6394,新疆,光伏,100.0,43.709,94.745,0.0,0.0
strong_coupling,6405,新疆,光伏,600.0,44.3478,86.687,0.0,0.0
strong_coupling,6415,新疆,光伏,40.0,39.8696,78.4848,0.0,0.0
strong_coupling,6428,新疆,光伏,50.0,43.1511,89.4809,0.0,0.0
strong_coupling,6435,新疆,光伏,100.0,38.1443,85.5273,0.0,0.0
strong_coupling,6443,新疆,光伏,30.0,46.5187,86.0171,0.0,0.0
strong_coupling,6447,新疆,光伏,200.0,44.4254,89.8779,0.0,0.0
strong_coupling,6451,新疆,光伏,50.0,46.3439,86.242,0.0,0.0
strong_coupling,6465,新疆,光伏,66.0,42.2666,86.8618,0.0,0.0
strong_coupling,6467,新疆,光伏,30.0,38.4159,77.2455,0.0,0.0
strong_coupling,6468,新疆,光伏,50.0,42.085,87.442,0.0,0.0
strong_coupling,6475,新疆,光伏,100.0,38.3936,90.1597,0.0,0.0
strong_coupling,6476,新疆,光伏,50.0,42.085,87.442,0.0,0.0
strong_coupling,6485,新疆,光伏,30.0,38.9456,88.1956,0.0,0.0
strong_coupling,6528,新疆,光伏,50.0,45.256,90.5468,0.0,0.0
strong_coupling,6536,新疆,光伏,50.0,45.2409,90.5143,0.0,0.0
strong_coupling,6538,新疆,光伏,100.0,37.985,76.8646,0.0,0.0
strong_coupling,6548,新疆,光伏,100.0,37.985,76.8646,0.0,0.0
strong_coupling,6559,新疆,光伏,100.0,38.4102,77.2457,0.0,0.0
strong_coupling,6564,新疆,光伏,50.0,37.161,79.4707,0.0,0.0
strong_coupling,6565,新疆,光伏,130.0,37.161,79.4707,0.0,0.0
strong_coupling,6566,新疆,光伏,50.0,44.6486,81.9986,0.0,0.0
strong_coupling,6574,新疆,光伏,50.0,44.759,82.104,0.0,0.0
strong_coupling,6576,新疆,光伏,130.0,37.2771,79.7276,0.0,0.0
strong_coupling,6579,新疆,光伏,800.0,38.3446,77.034,0.0,0.0
strong_coupling,6582,新疆,光伏,600.0,44.8529,82.0521,0.0,0.0
strong_coupling,6590,新疆,光伏,50.0,46.0902,85.6943,0.0,0.0
strong_coupling,6598,新疆,光伏,500.0,38.2663,76.8605,0.0,0.0
strong_coupling,6602,新疆,光伏,20.0,34.9772,79.7947,0.0,0.0
strong_coupling,6607,新疆,光伏,100.0,40.585,79.617,0.0,0.0
strong_coupling,6609,新疆,光伏,600.0,44.6491,81.9596,0.0,0.0
strong_coupling,6625,新疆,光伏,100.0,43.1359,92.9071,0.0,0.0
strong_coupling,6628,新疆,光伏,100.0,40.5651,79.5779,0.0,0.0
strong_coupling,6634,新疆,光伏,50.0,42.6629,93.957,0.0,0.0
strong_coupling,6638,新疆,光伏,120.0,43.117,90.728,0.0,0.0
strong_coupling,6644,新疆,光伏,60.0,39.1352,75.9364,0.0,0.0
strong_coupling,6659,新疆,光伏,30.0,44.8062,82.0293,0.0,0.0
strong_coupling,6669,新疆,光伏,60.0,44.7874,82.0148,0.0,0.0
strong_coupling,6672,新疆,光伏,50.0,42.242,93.901,0.0,0.0
strong_coupling,6675,新疆,光伏,40.0,42.4805,85.4633,0.0,0.0
strong_coupling,6707,新疆,光伏,30.0,43.9576,80.6014,0.0,0.0
strong_coupling,6720,新疆,光伏,20.0,34.8907,79.9631,0.0,0.0
strong_coupling,6731,新疆,光伏,30.0,45.0598,80.9985,0.0,0.0
strong_coupling,6739,新疆,光伏,500.0,46.422,86.089,0.0,0.0
strong_coupling,6740,新疆,光伏,50.0,44.9303,82.5986,0.0,0.0
strong_coupling,6745,新疆,光伏,90.0,42.874,90.2035,0.0,0.0
strong_coupling,6747,新疆,光伏,550.0,41.749,83.498,0.0,0.0
strong_coupling,6753,新疆,光伏,50.0,44.029,80.983,0.0042,0.0
strong_coupling,6755,新疆,光伏,50.0,36.877,80.695,0.0,0.0
strong_coupling,6760,新疆,光伏,70.0,44.231,80.941,0.0012,0.0
strong_coupling,6764,新疆,光伏,30.0,43.8504,81.1414,0.0,0.0
strong_coupling,6766,新疆,光伏,300.0,45.7492,84.285,0.0004,0.0
strong_coupling,6777,新疆,光伏,50.0,42.8535,93.1936,0.0,0.0
strong_coupling,6790,新疆,光伏,300.0,41.718,82.865,0.0,0.0
strong_coupling,6793,新疆,光伏,50.0,43.0133,93.5878,0.0,0.0
strong_coupling,6799,新疆,光伏,200.0,36.979,80.315,0.0,0.0
strong_coupling,6802,新疆,光伏,50.0,42.5689,94.1112,0.0,0.0
strong_coupling,6804,新疆,光伏,100.0,44.3718,84.8547,0.0,0.0
strong_coupling,6806,新疆,光伏,60.0,44.7019,84.8231,0.0,0.0
strong_coupling,6812,新疆,光伏,1000.0,36.976,80.069,0.0,0.0
strong_coupling,6815,新疆,光伏,30.0,43.995,80.822,0.0,0.0
strong_coupling,6819,新疆,光伏,200.0,37.018,80.274,0.0,0.0
strong_coupling,6824,新疆,光伏,600.0,39.6004,77.2572,0.0,0.0
strong_coupling,6827,新疆,光伏,400.0,36.998,80.339,0.0,0.0
strong_coupling,6831,新疆,光伏,68.0,39.786,79.179,0.0,0.0
strong_coupling,6839,新疆,光伏,120.0,44.0421,89.0275,0.0,0.0
strong_coupling,6845,新疆,光伏,30.0,43.7941,89.8523,0.0,0.0
strong_coupling,6852,新疆,光伏,30.0,43.7941,89.8523,0.0,0.0
strong_coupling,6854,新疆,光伏,150.0,44.7761,89.102,0.0,0.0
strong_coupling,6867,新疆,光伏,100.0,44.7761,89.102,0.0,0.0
strong_coupling,6883,新疆,光伏,36.0,46.6344,84.0784,0.0,0.0
strong_coupling,6885,新疆,光伏,100.0,44.7761,89.102,0.0,0.0
strong_coupling,6895,新疆,光伏,50.0,41.872,94.323,0.0,0.0
strong_coupling,6898,新疆,光伏,200.0,40.8754,87.0409,0.0,0.0
strong_coupling,6907,新疆,光伏,100.0,41.7681,84.6148,0.0,0.0
strong_coupling,6913,新疆,光伏,100.0,40.6389,87.5899,0.0,0.0
strong_coupling,6916,新疆,光伏,600.0,44.5804,82.177,0.0,0.0
strong_coupling,6918,新疆,光伏,200.0,42.111,86.0986,0.0,0.0
strong_coupling,6928,新疆,光伏,100.0,43.9138,81.3272,0.0026,0.0
strong_coupling,6938,新疆,光伏,50.0,44.7201,82.073,0.0,0.0
strong_coupling,6959,新疆,光伏,50.0,43.6273,94.8775,0.0,0.0
strong_coupling,6963,新疆,光伏,100.0,43.835,90.2953,0.0,0.0
strong_coupling,697,甘肃,光伏,200.0,39.8991,93.5166,0.0,0.0
strong_coupling,6981,新疆,光伏,100.0,45.581,84.889,0.0,0.0
strong_coupling,7325,新疆,光伏,30.0,41.2902,86.2711,0.0,0.0
strong_coupling,7332,新疆,光伏,100.0,40.6544,87.8061,0.0,0.0
strong_coupling,W100,甘肃,风电,201.0,40.7933,96.1881,0.0972,0.0
strong_coupling,W1057,广西,风电,94.0,22.1092,109.3402,0.0,0.0
strong_coupling,W1069,广西,风电,160.0,22.1283,108.8083,0.0,0.0
strong_coupling,W1073,广西,风电,128.0,22.0382,108.8533,0.0,0.0
strong_coupling,W1083,广西,风电,100.0,21.9448,108.6577,0.0,0.0
strong_coupling,W1130,河北,风电,150.0,37.4375,115.9113,0.1488,0.0
strong_coupling,W1134,河北,风电,100.0,37.1747,115.8776,0.1572,0.0
strong_coupling,W124,甘肃,风电,200.0,40.891,95.993,0.0972,0.0
strong_coupling,W125,甘肃,风电,200.0,40.891,95.993,0.0972,0.0
strong_coupling,W1273,广西,风电,97.0,22.1825,110.0311,0.0,0.0
strong_coupling,W1280,河北,风电,50.0,38.2242,117.7575,0.1378,0.0
strong_coupling,W1284,河北,风电,50.0,38.2308,117.5857,0.0934,0.0
strong_coupling,W130,甘肃,风电,200.0,40.7501,95.3417,0.1148,0.0
strong_coupling,W1340,河北,风电,49.5,40.2873,115.543,0.0008,0.0
strong_coupling,W1356,河北,风电,50.0,40.3983,115.5914,0.0016,0.0
strong_coupling,W1358,河北,风电,50.0,40.3838,115.639,0.001,0.0
strong_coupling,W136,甘肃,风电,50.0,40.9312,95.5676,0.129,0.0
strong_coupling,W1360,河北,风电,50.0,38.5344,117.3208,0.1518,0.0
strong_coupling,W1362,河北,风电,50.0,38.5344,117.3208,0.1518,0.0
strong_coupling,W1374,河北,风电,100.0,38.2333,117.4833,0.2326,0.0
