ObjectId,merge_province_cn,power_type_cn,resource_branch,terminal_h2_price,strict_marginal_vs_6p5,retain_low_return,raw_npv_colocated_6p5_pass,raw_npv_independent_h2_8_pass,reach_colocated_6p5,reach_independent_h2_8,npv_low_100m_cny,npv_colocated_6p5_100m_cny
W6529,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.15084528496435662,-0.09608132431451996
W6530,山西,风电,full_output_upper_bound,18.0,False,True,False,False,False,False,0.05836855929761108,-0.007143299155541875
W6532,陕西,风电,full_output_upper_bound,18.0,False,True,True,False,True,False,0.10493186832078409,0.0013000556181800857
W6533,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.1182764837673738,-0.07380951102539209
W6534,山西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.3621726531868721,0.12291319073061627
W6536,山西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.4575318766511787,0.13385297387499717
W6537,陕西,风电,full_output_upper_bound,18.0,False,True,True,False,True,False,0.13871940621228906,0.012356863568641161
W6538,陕西,风电,full_output_upper_bound,18.0,False,True,False,False,False,False,0.07619585629181133,-0.019629685970376818
W6540,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.11354542631265242,-0.070857131470386
W6541,陕西,风电,full_output_upper_bound,18.0,False,True,True,False,True,False,0.13871940621228906,0.012356863568641161
W6542,山西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,1.8036198461757746,0.6121077115673232
W6543,陕西,风电,full_output_upper_bound,18.0,False,True,True,False,True,False,0.13871940621228906,0.012356863568641161
W6545,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.12992362584356437,-0.08163461369082536
W6546,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.3423242200292796,-0.2172291209288422
W6547,山西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.4575318766511787,0.13385297387499717
W6549,陕西,风电,full_output_upper_bound,18.0,False,True,False,False,False,False,0.07619585629181133,-0.019629685970376818
W6550,山西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,1.676225386960076,0.619232345204925
W6551,陕西,风电,full_output_upper_bound,18.0,False,True,True,False,True,False,0.13871940621228906,0.012356863568641161
W6553,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.2814060678004011,-0.17599831176100153
W6555,陕西,风电,full_output_upper_bound,18.0,False,True,True,False,True,False,0.04197274873436878,0.0005200227444911591
W6556,陕西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.40440378603419813,0.12660122918156022
W6560,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.05230868255722109,-0.026344681677651572
W6562,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.16859167043271947,-0.10747296341479581
W6568,陕西,风电,full_output_upper_bound,18.0,False,True,False,False,False,False,0.09704469393352774,-0.010755552039891798
W6569,陕西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.14369564458972744,0.022979425390939074
W6570,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.16859167043271947,-0.10747296341479581
W6571,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.07945176442835852,-0.05142402314280103
W6575,陕西,风电,full_output_upper_bound,18.0,False,True,True,False,True,False,0.08394549331521226,0.0010400433251368428
W6576,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.13566775257774635,-0.0838514239135294
W6577,陕西,风电,full_output_upper_bound,18.0,False,True,True,False,True,False,0.13871940621228906,0.012356863568641161
W6583,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.13566775257774635,-0.0838514239135294
W6584,陕西,风电,full_output_upper_bound,18.0,False,True,True,False,True,False,0.13871940621228906,0.012356863568641161
W6585,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.010852890335244057,-0.016470299645845596
W6588,陕西,风电,full_output_upper_bound,18.0,False,True,True,False,True,False,0.10493186832078409,0.0013000556181800857
W6590,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.13566775257774635,-0.0838514239135294
W6592,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.15209990132649084,-0.09390669976535335
W6595,陕西,风电,full_output_upper_bound,18.0,False,True,True,False,True,False,0.10703050151134597,0.0013260544296610096
W6597,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.054267101290150034,-0.03354056990689351
W6598,陕西,风电,full_output_upper_bound,18.0,False,True,True,False,True,False,0.13871940621228906,0.012356863568641161
W6599,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.16144094093915337,-0.09812584471739222
W6600,陕西,风电,full_output_upper_bound,18.0,False,True,False,False,False,False,0.07619585629181133,-0.019629685970376818
W6602,陕西,风电,full_output_upper_bound,18.0,False,True,True,False,True,False,0.2774388131807177,0.024713727391551952
W6604,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.13566775257774635,-0.0838514239135294
W6605,陕西,风电,full_output_upper_bound,18.0,False,True,True,False,True,False,0.14149378974620902,0.01260399823979323
W6607,陕西,风电,full_output_upper_bound,18.0,False,True,False,False,False,False,0.19408939034518052,-0.02151110311050161
W6609,陕西,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.03245695519845466,-0.04746610940002644
W6611,山西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.34163683725480853,0.10029549737771477
W6612,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.16859167043271947,-0.10747296341479581
W6613,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.13539641484204595,-0.08368372000451713
W6615,陕西,风电,full_output_upper_bound,18.0,False,True,False,False,False,False,0.09898557903074667,-0.010970667955240107
W6617,陕西,风电,full_output_upper_bound,18.0,False,True,False,False,False,False,0.09704469393352774,-0.010755552039891798
W6620,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.16859167043271947,-0.10747296341479581
W6621,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.10310748835212635,-0.06372708038173795
W6624,陕西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.40440378603419813,0.12660122918156022
W6627,陕西,风电,full_output_upper_bound,18.0,False,True,True,False,True,False,0.13871940621228906,0.012356863568641161
W6628,山西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.26011503051663704,0.03538009180138019
W6630,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.16859167043271947,-0.10747296341479581
W6632,陕西,风电,full_output_upper_bound,18.0,False,True,False,False,False,False,0.09704469393352774,-0.010755552039891798
W6635,山西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.09763507745287855,0.02490264829864995
W6637,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.17446250455940668,-0.11026417687212854
W6638,陕西,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.012982781923865117,-0.018986443867128486
W6639,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.332105387662718,-0.21117161142022442
W6643,陕西,风电,full_output_upper_bound,18.0,False,True,True,False,True,False,0.13871940621228906,0.012356863568641161
W6647,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.1195579387001663,-0.07602177942973463
W6648,陕西,风电,full_output_upper_bound,18.0,False,True,False,False,False,False,0.09704469393352774,-0.010755552039891798
W6650,山西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.4485556953882556,0.13074649618664352
W6651,陕西,风电,full_output_upper_bound,18.0,False,True,True,False,True,False,0.14149378974620902,0.01260399823979323
W6653,陕西,风电,full_output_upper_bound,18.0,False,True,True,False,True,False,0.13871940621228906,0.012356863568641161
W6655,山西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.471957719931245,0.1815579809870523
W6656,山西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.5587417877523596,0.2064107773683727
W6658,陕西,风电,full_output_upper_bound,18.0,False,True,True,False,True,False,0.13871940621228906,0.012356863568641161
W6659,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.06265843904245195,-0.039922508564906874
W666,甘肃,风电,full_output_upper_bound,18.0,False,True,False,False,False,False,0.08074310493997158,-0.037188604568035286
W6660,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.17446250455940668,-0.11026417687212854
W6661,陕西,风电,full_output_upper_bound,18.0,False,True,True,False,True,False,0.13871940621228906,0.012356863568641161
W6664,山西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.5587417877523596,0.2064107773683727
W6666,陕西,风电,full_output_upper_bound,18.0,False,True,True,False,True,False,0.13871940621228906,0.012356863568641161
W6667,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.13949320288986347,-0.08789850112715779
W6668,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.11467420550152994,-0.07120332185196937
W6669,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.16859167043271947,-0.10747296341479581
W6673,山西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.3856348526036199,0.09040852045076883
W6674,陕西,风电,full_output_upper_bound,18.0,False,True,True,False,True,False,0.13871940621228906,0.012356863568641161
W6675,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.11467420550152994,-0.07120332185196937
W6676,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.1182764837673738,-0.07380951102539209
W6678,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.11945229525190525,-0.07417012590838643
W6680,陕西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.10670521557393314,0.032106273159978604
W6681,陕西,风电,full_output_upper_bound,18.0,False,True,False,False,False,False,0.09704469393352774,-0.010755552039891798
W6682,山西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.4485556953882556,0.13074649618664352
W6684,陕西,风电,full_output_upper_bound,18.0,False,True,True,False,True,False,0.13871940621228906,0.012356863568641161
W6686,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.11354542631265242,-0.070857131470386
W6688,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.16356715783801418,-0.10484973178835759
W669,甘肃,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.5439348760826201,0.20275749174514682
W6691,陕西,风电,full_output_upper_bound,18.0,False,True,False,False,False,False,0.09704469393352774,-0.010755552039891798
W6693,陕西,风电,full_output_upper_bound,18.0,False,True,False,False,False,False,0.09704469393352774,-0.010755552039891798
W6694,陕西,风电,full_output_upper_bound,18.0,False,True,True,False,True,False,0.13871940621228906,0.012356863568641161
W6697,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.79790795127222,-0.49208477634666914
W6698,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.1182764837673738,-0.07380951102539209
W670,甘肃,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.08354204146080182,0.020495924867933602
W6700,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.0860056513360771,-0.05340248980094447
W6702,山西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.5587417877523596,0.2064107773683727
W6706,陕西,风电,full_output_upper_bound,18.0,False,True,False,False,False,False,0.09704469393352774,-0.010755552039891798
W6707,陕西,风电,full_output_upper_bound,18.0,False,True,True,False,True,False,0.13871940621228906,0.012356863568641161
W6708,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.04778091851436769,-0.02966805061235234
W6709,陕西,风电,full_output_upper_bound,18.0,False,True,True,False,True,False,0.06386867386637687,0.0073439206721310326
W6710,山西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.7849724640235947,0.22880636559811968
W6712,山西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.4485556953882556,0.13074649618664352
W6714,陕西,风电,full_output_upper_bound,18.0,False,True,True,False,True,False,0.13788062875388624,0.0063219371646373755
W6715,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.10269726560735395,-0.06516873608369979
W6716,陕西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.2022018974318685,0.06330061682803512
W6717,陕西,风电,full_output_upper_bound,18.0,False,True,False,False,False,False,0.001737403463120698,-0.03233858152245812
W6720,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.23890459341470327,-0.14834025337355655
W6721,山西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.37566250200889795,0.08166889482388844
W6723,山西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,1.110615571349746,0.35267186657924926
W6725,陕西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.2022018974318685,0.06330061682803512
W6726,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.11945229525190525,-0.07417012590838643
W6728,山西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.37566250200889795,0.08166889482388844
W6729,陕西,风电,full_output_upper_bound,18.0,False,True,True,False,True,False,0.13871940621228906,0.012356863568641161
W673,甘肃,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.16708408465621322,0.040991850633580046
W6730,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.12844253150134707,-0.08155272484330736
W6733,陕西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.2022018974318685,0.06330061682803512
W6736,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.15856580963943537,-0.09689496191292304
W6738,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.13676475622058432,-0.08599817858885875
W6739,山西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.259395988648086,0.07060940453178638
W6740,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.1182764837673738,-0.07380951102539209
W6743,山西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,1.2802023162576726,0.4982642054946472
W6745,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.3423242200292796,-0.2172291209288422
W6747,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.13676475622058432,-0.08599817858885875
W6748,山西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.259395988648086,0.07060940453178638
W6749,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.11354542631265242,-0.070857131470386
W6750,陕西,风电,full_output_upper_bound,18.0,False,True,False,False,False,False,0.07619585629181133,-0.019629685970376818
W6752,陕西,风电,full_output_upper_bound,18.0,False,True,False,False,False,False,0.07619585629181133,-0.019629685970376818
W6754,陕西,风电,full_output_upper_bound,18.0,False,True,True,False,True,False,0.13517708870613748,0.006197978759130992
W6755,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.09656987452979449,-0.048636334858791104
W6756,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.09462118913490407,-0.05904761027718961
W6757,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.13676475622058432,-0.08599817858885875
W6759,陕西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.1672265397787028,0.026808942782025797
W6764,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.1367033391628761,-0.08614053122037099
W6765,陕西,风电,full_output_upper_bound,18.0,False,True,False,False,False,False,0.07098281213337858,-0.020230355575810554
W6766,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.13676475622058432,-0.08599817858885875
W6769,山西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.36063601052439803,0.07840214333279287
W677,甘肃,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.18165506434586706,0.044973022371782384
W6771,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.13676475622058432,-0.08599817858885875
W6772,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.13949320288986347,-0.08789850112715779
W6774,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.13676475622058432,-0.08599817858885875
W6775,陕西,风电,full_output_upper_bound,18.0,False,True,True,False,True,False,0.13871940621228906,0.012356863568641161
W6776,山西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.37190589016017384,0.08085221428394111
W6778,陕西,风电,full_output_upper_bound,18.0,False,True,False,False,False,False,0.0188869629684969,-0.0027240297982506615
W6779,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.13676475622058432,-0.08599817858885875
W6781,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.06639179252864062,-0.033437482310012
W6783,陕西,风电,full_output_upper_bound,18.0,False,True,True,False,True,False,0.13871940621228906,0.012356863568641161
W6785,陕西,风电,full_output_upper_bound,18.0,False,True,False,False,False,False,0.0006949597397151499,-0.012935433734633031
W6786,山西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.7475684076200084,0.1625211190107648
W6788,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.11945229525190525,-0.07417012590838643
W6789,陕西,风电,full_output_upper_bound,18.0,False,True,False,False,False,False,0.017260095567737596,-0.017008102777062925
W6790,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.044261192708576896,-0.022291653460912005
W6792,陕西,风电,full_output_upper_bound,18.0,False,True,True,False,True,False,0.13594501983471388,0.012109727130594957
W6793,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.1182764837673738,-0.07380951102539209
W6795,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.11945229525190525,-0.07417012590838643
W6797,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.10059362040813137,-0.05066284939702415
W6800,陕西,风电,full_output_upper_bound,18.0,False,True,False,False,False,False,0.0006949597397151499,-0.012935433734633031
W6802,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.11945229525190525,-0.07417012590838643
W6803,山西,风电,full_output_upper_bound,18.0,False,True,True,False,True,False,0.47573162890776954,0.03907771666128746
W6805,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.13949320288986347,-0.08789850112715779
W6806,陕西,风电,full_output_upper_bound,18.0,False,True,False,False,False,False,0.07321115708828552,-0.022083696279982166
W6808,山西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.23323216710873856,0.03957775133053552
W6809,陕西,风电,full_output_upper_bound,18.0,False,True,True,False,True,False,0.13871940621228906,0.012356863568641161
W681,甘肃,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.31452699812936186,0.04738636165582156
W6810,陕西,风电,full_output_upper_bound,18.0,False,True,False,False,False,False,0.07844698522495468,-0.010022430739434561
W6812,陕西,风电,full_output_upper_bound,18.0,False,True,False,False,False,False,0.15689396182151902,-0.02004486647903827
W6813,山西,风电,full_output_upper_bound,18.0,False,True,True,False,True,False,0.47573162890776954,0.03907771666128746
W6814,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.11780338468284268,-0.07351427636892056
W6817,陕西,风电,full_output_upper_bound,18.0,False,True,False,False,False,False,0.09443482137539147,-0.013620144825072792
W6818,山西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.7243453040595375,0.24582638003758367
W6819,陕西,风电,full_output_upper_bound,18.0,False,True,True,False,True,False,0.13517708870613748,0.006197978759130992
W682,广东,风电,full_output_upper_bound,18.0,True,False,False,False,False,False,-0.18148312439119696,-0.0804005730289465
W6823,陕西,风电,full_output_upper_bound,18.0,False,True,False,False,False,False,0.09443482137539147,-0.013620144825072792
W6824,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.1339134738147542,-0.0843825606997843
W6825,山西,风电,full_output_upper_bound,18.0,False,True,False,False,False,False,0.22042476249604698,-0.058058163061506275
W6826,陕西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.3304872272565085,0.0529820976928223
W6828,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.10443072868695963,-0.06653751288218705
W6830,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.10059362040813137,-0.05066284939702415
W6831,陕西,风电,full_output_upper_bound,18.0,False,True,False,False,False,False,0.1888696444715152,-0.02724028841376932
W6833,山西,风电,full_output_upper_bound,18.0,False,True,False,False,False,False,0.034288293441400663,-0.009031271588747957
W6835,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.11783756417270866,-0.07350690138945248
W6837,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.11312406178389788,-0.0705666255544532
W6838,陕西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.1685484800195684,0.02702086643236805
W6839,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.1182764837673738,-0.07380951102539209
W6841,陕西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.11121123574895324,0.03051682633860203
W6842,陕西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.16524361338212745,0.026491048678810067
W6844,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.11783756417270866,-0.07350690138945248
W6846,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.1182764837673738,-0.07380951102539209
W6847,山西,风电,full_output_upper_bound,18.0,False,True,False,False,False,False,0.06679537644614345,-0.0175933870671497
W6848,陕西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.16759428399825682,0.02943198398000162
W6849,陕西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.3304872272565085,0.0529820976928223
W6851,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.13566775257774635,-0.0838514239135294
W6852,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.10443072868695963,-0.06653751288218705
W6855,陕西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.20723669723601412,0.06747879999248503
W6856,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.10443072868695963,-0.06653751288218705
W6858,陕西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.11974636662850505,0.0191495189352317
W6859,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.11783756417270866,-0.07350690138945248
W686,甘肃,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.9432079013915772,0.3531175528538045
W6860,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.13566775257774635,-0.0838514239135294
W6864,陕西,风电,full_output_upper_bound,18.0,False,True,False,False,False,False,0.017072343471619334,-0.03248900365015458
W6866,山西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.7100654768637544,0.24993574562886636
W6867,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.0848430439838591,-0.05292496774275261
W6868,陕西,风电,full_output_upper_bound,18.0,False,True,False,False,False,False,0.018969276142010962,-0.03609888946763403
W6869,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.13295439956739113,-0.08217439676106834
W6870,陕西,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.04461477772276347,-0.03929725620423889
W6875,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.11312406178389788,-0.0705666255544532
W6877,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.11945229525190525,-0.07417012590838643
W6882,陕西,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.04461477772276347,-0.03929725620423889
W6883,山西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.2554505089281065,0.05553485270649978
W6886,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.15209990132649084,-0.09390669976535335
W6890,山西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.21301964165407594,0.07498072277367476
W6894,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.17446250455940668,-0.11026417687212854
W6897,山西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.3565992061278891,0.06826723790370212
W6901,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.15209990132649084,-0.09390669976535335
W6903,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.17446250455940668,-0.11026417687212854
W6904,陕西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.16893503888117983,0.029667440490405657
W6905,山西,风电,full_output_upper_bound,18.0,False,True,False,False,False,False,0.14592139538509835,-0.017858248338300735
W6906,山西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,1.420130957244997,0.49987149328812613
W6908,陕西,风电,full_output_upper_bound,18.0,False,True,False,False,False,False,0.037938552030920586,-0.07219777987372124
W6909,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.1643156239298009,-0.1042699771357636
W6910,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.1244097005402712,-0.06382290955337552
W6911,山西,风电,full_output_upper_bound,18.0,False,True,False,False,False,False,0.14592139538509835,-0.017858248338300735
W6914,山西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.6621494617887125,0.22255248317865547
W6915,山西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,1.420130957244997,0.49987149328812613
W6916,陕西,风电,full_output_upper_bound,18.0,False,True,False,False,False,False,0.037938552030920586,-0.07219777987372124
W6918,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.1244097005402712,-0.06382290955337552
W6920,山西,风电,full_output_upper_bound,18.0,False,True,False,False,False,False,0.14592139538509835,-0.017858248338300735
W6921,陕西,风电,full_output_upper_bound,18.0,False,True,False,False,False,False,0.07098281213337858,-0.020230355575810554
W6924,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.09145398600973902,-0.04739025560154655
W6925,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.10269726560735395,-0.06516873608369979
W6926,陕西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.17443255207689953,0.03235100356877484
W6927,山西,风电,full_output_upper_bound,18.0,False,True,False,False,False,False,0.11673711151865646,-0.014286602111196157
W6929,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.13561010347945737,-0.08374087463785919
W693,甘肃,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,4.468534454192909,1.5297107080204129
W6930,山西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.4992388978440626,0.09557413894081175
W6931,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.1244097005402712,-0.06382290955337552
W6933,山西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.4160431475906182,0.14097595061426366
W6936,陕西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.17443255207689953,0.03235100356877484
W6937,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.09545371596947748,-0.04931093138221116
W6938,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.13561010347945737,-0.08374087463785919
W6942,山西,风电,full_output_upper_bound,18.0,False,True,False,False,False,False,0.14008454047399568,-0.017143918590370014
W6945,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.12620649699723796,-0.06539855119148912
W6946,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.06846484457409066,-0.04344582452807968
W6948,陕西,风电,full_output_upper_bound,18.0,False,True,True,True,True,True,0.16759428399825682,0.02943198398000162
W6953,山西,风电,full_output_upper_bound,18.0,False,True,False,False,False,False,0.2918427924276686,-0.035716495643274865
W6954,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.09163556373096081,-0.04733849231650221
W6956,山东,风电,full_output_upper_bound,18.0,False,False,False,False,False,False,-0.09163556373096081,-0.04733849231650221
