ObjectId,merge_province_cn,power_type_cn,resource_branch,strict_marginal_vs_6p5,critical_terminal_price_colocated_6p5,right_censored_colocated_6p5_at_60,critical_terminal_price_independent_h2_8,right_censored_independent_h2_8_at_60
407,甘肃,光伏,full_output_upper_bound,False,17.67632469534874,False,19.145411029458046,False
4072,陕西,光伏,full_output_upper_bound,False,22.121233865618706,False,23.83280038833618,False
4073,陕西,光伏,full_output_upper_bound,False,21.7453233897686,False,23.375853449106216,False
4074,陕西,光伏,full_output_upper_bound,False,21.857987120747566,False,23.52312684059143,False
4075,陕西,光伏,full_output_upper_bound,False,21.759124472737312,False,23.409779146313667,False
4076,陕西,光伏,full_output_upper_bound,False,21.79211139678955,False,23.447454124689102,False
4077,陕西,光伏,full_output_upper_bound,False,21.753177791833878,False,23.403582125902176,False
4080,陕西,光伏,full_output_upper_bound,False,21.735531762242317,False,23.38337905704975,False
4081,陕西,光伏,full_output_upper_bound,False,21.776017248630524,False,23.427595049142838,False
4082,陕西,光伏,full_output_upper_bound,False,21.76288716495037,False,23.413956686854362,False
4083,陕西,光伏,full_output_upper_bound,False,21.734206527471542,False,23.381311520934105,False
4084,陕西,光伏,full_output_upper_bound,False,21.79211139678955,False,23.447454124689102,False
4085,陕西,光伏,full_output_upper_bound,False,21.988779231905937,False,23.684216737747192,False
4086,陕西,光伏,full_output_upper_bound,False,22.19418704509735,False,23.924313336610794,False
4087,陕西,光伏,full_output_upper_bound,False,22.19418704509735,False,23.924313336610794,False
4088,陕西,光伏,full_output_upper_bound,False,22.156141698360443,False,23.880500122904778,False
4089,陕西,光伏,full_output_upper_bound,False,22.261079996824265,False,24.028465524315834,False
4090,陕西,光伏,full_output_upper_bound,False,22.17868611216545,False,23.93228217959404,False
4091,陕西,光伏,full_output_upper_bound,False,22.168903201818466,False,23.921355083584785,False
4092,陕西,光伏,full_output_upper_bound,False,22.237038239836693,False,23.97396393120289,False
4093,陕西,光伏,full_output_upper_bound,False,21.819260716438293,False,23.478022813796997,False
4094,陕西,光伏,full_output_upper_bound,False,21.89581833779812,False,23.553134500980377,False
4095,陕西,光伏,full_output_upper_bound,False,21.903361603617668,False,23.57743352651596,False
4096,陕西,光伏,full_output_upper_bound,False,21.833317950367928,False,23.492720648646355,False
4097,陕西,光伏,full_output_upper_bound,False,21.903862059116364,False,23.58273535966873,False
4098,陕西,光伏,full_output_upper_bound,False,21.848306134343147,False,23.510634005069733,False
4099,陕西,光伏,full_output_upper_bound,False,21.88805691897869,False,23.559385165572166,False
4100,陕西,光伏,full_output_upper_bound,False,21.70321449637413,False,23.337262719869614,False
4101,陕西,光伏,full_output_upper_bound,False,21.900655925273895,False,23.574995398521423,False
