scenario_id,resource_branch,system_capex_cny_per_kw,curtailed_power_price_cny_per_kwh,opex_accounting_case,fixed_om_rate,stack_replacement_share,resource_realization,debt_ratio,loan_rate,is_main,candidate_station_count,capacity_candidates_per_station,minimum_electrolyzer_capacity_mw,low_return_entry_count,colocated_6p5_same_configuration_count,colocated_6p5_independent_optimized_count,independent_h2_8_same_configuration_count,independent_h2_8_independent_optimized_count,strict_marginal_vs_6p5_count,strict_marginal_vs_8_count,low_return_station_count,low_return_capacity_gw,low_return_capex_100m_cny,low_return_h2_mt_per_year,low_return_mean_capture_target,low_return_median_capture_target,strict_6p5_station_count,strict_6p5_capacity_gw,strict_6p5_capex_100m_cny,strict_6p5_h2_mt_per_year,strict_6p5_mean_capture_target,strict_6p5_median_capture_target,strict_8_station_count,strict_8_capacity_gw,strict_8_capex_100m_cny,strict_8_h2_mt_per_year,strict_8_mean_capture_target,strict_8_median_capture_target
U092,full_output_upper_bound,3600.0,0.2,WB_allin_3pct,0.03,0.0,1.0,0.5,0.035,False,10214,16,1.0,9275,8817,8995,8522,8925,280,350,9275,263.67131962164154,9492.167506379095,13.372453519592323,0.7016700808625338,0.7,280,0.36308645798583183,13.071112487489948,0.02032952173837015,0.4844285714285715,0.45,350,0.45997264707134194,16.559015294568308,0.02577048138538438,0.5028285714285714,0.45
U093,full_output_upper_bound,3600.0,0.2,WB_allin_3pct,0.03,0.0,1.0,0.5,0.045,False,10214,16,1.0,9254,8797,8977,8520,8885,277,369,9254,261.4541831953307,9412.350595031905,13.318564086219942,0.6981834882213097,0.7,277,0.35873397741558133,12.914423186960931,0.019722014595128425,0.5032129963898917,0.4,369,0.5433567216369859,19.560841978931492,0.03169924107144274,0.48737127371273714,0.4
U094,full_output_upper_bound,3600.0,0.2,WB_allin_3pct,0.03,0.0,1.0,0.7,0.025,False,10214,16,1.0,9296,8973,9064,8812,8994,232,302,9296,265.7194826795835,9565.901376465008,13.418799593933658,0.7037854991394148,0.7,232,0.29649792937268216,10.673925457416557,0.016531474171859767,0.4725862068965518,0.5,302,0.3919176730714762,14.109036230573144,0.022188572153507766,0.47311258278145696,0.4
U095,full_output_upper_bound,3600.0,0.2,WB_allin_3pct,0.03,0.0,1.0,0.7,0.035,False,10214,16,1.0,9255,8892,9029,8742,8963,226,292,9255,262.15925852267804,9437.733306816408,13.335004097627765,0.6993387358184765,0.7,226,0.29121204015287844,10.483633445503623,0.015966406221506205,0.5070353982300885,0.5,292,0.37762887350766416,13.594639446275911,0.020761761348290275,0.5033904109589041,0.4
U096,full_output_upper_bound,3600.0,0.2,WB_allin_3pct,0.03,0.0,1.0,0.7,0.045,False,10214,16,1.0,9241,8836,8995,8585,8939,246,302,9241,258.94769984598594,9322.117194455494,13.256536959555534,0.6924759225192079,0.7,246,0.32303145116321547,11.629132241875753,0.018170333626246715,0.48943089430894304,0.4,302,0.3919893574944399,14.111616869799837,0.021959758598687037,0.5048013245033112,0.4
U097,full_output_upper_bound,3600.0,0.2,WB_allin_3pct,0.03,0.0,1.0,0.8,0.025,False,10214,16,1.0,9283,9079,9092,8888,9029,191,254,9283,264.79380627527354,9532.577025909848,13.397972798927572,0.7032737261661101,0.7,191,0.24099355312422938,8.675767912472258,0.013281894411705165,0.47539267015706804,0.5,254,0.3264198528807976,11.751114703708716,0.018142001107865933,0.49031496062992125,0.5
U098,full_output_upper_bound,3600.0,0.2,WB_allin_3pct,0.03,0.0,1.0,0.8,0.035,False,10214,16,1.0,9251,8920,9042,8809,8983,209,268,9251,261.2459085409121,9404.852707472839,13.312853710778537,0.697653226678197,0.7,209,0.2693344874424474,9.696041547928107,0.014640878930910196,0.5119138755980862,0.5,268,0.34809427051966635,12.53139373870799,0.019274489535460765,0.5003358208955223,0.4
U099,full_output_upper_bound,3600.0,0.2,WB_allin_3pct,0.03,0.0,1.0,0.8,0.045,False,10214,16,1.0,9237,8859,9001,8610,8950,236,287,9237,257.6867494442284,9276.722979992222,13.224137172384761,0.6897304319584281,0.7,236,0.310465620055684,11.17676232200462,0.017744853793706678,0.48008474576271193,0.4,287,0.373824049390609,13.457665778061925,0.02115419705366264,0.4930313588850174,0.4
U100,full_output_upper_bound,3600.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.025,False,10214,16,1.0,8988,8467,8577,8344,8494,411,494,8988,219.9083313224374,7916.699927607745,12.231738048634964,0.6276168224299066,0.7,411,0.5468840644590804,19.687826320526895,0.03705795868375534,0.3285401459854015,0.2,494,0.6775984255263681,24.393543318949252,0.046158728148766336,0.3295141700404858,0.2
U101,full_output_upper_bound,3600.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.035,False,10214,16,1.0,8975,8465,8550,8299,8436,425,539,8975,216.792561878205,7804.532227615381,12.141130959775065,0.6225916434540391,0.7,425,0.5611510339413985,20.201437221890348,0.037912246303187104,0.3244235294117647,0.2,539,0.7522269427682136,27.08016993965569,0.05127739639896038,0.3236178107606679,0.2
U102,full_output_upper_bound,3600.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.045,False,10214,16,1.0,8962,8475,8530,8017,8336,432,626,8962,214.60129443527862,7725.646599670029,12.070343713535232,0.6168288328498103,0.7,432,0.5645361581401619,20.323301693045828,0.03850740089785503,0.31662037037037044,0.2,626,0.8730628543746122,31.430262757486037,0.059770221041150706,0.317220447284345,0.2
U103,full_output_upper_bound,3600.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.025,False,10214,16,1.0,8981,8592,8662,8433,8553,319,428,8981,219.27094210903235,7893.753915925165,12.211405832420002,0.6260483242400624,0.7,319,0.410545499361711,14.779637977021594,0.027402326696576544,0.3378996865203763,0.2,428,0.5685229681911078,20.466826854879876,0.03846401548907179,0.3249532710280375,0.2
U104,full_output_upper_bound,3600.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.035,False,10214,16,1.0,8963,8584,8605,8468,8523,358,440,8963,215.04196846308795,7741.510864671167,12.082011885509733,0.6180497601249582,0.7,358,0.4671914423079223,16.818891923085204,0.03163880397116011,0.32765363128491626,0.2,440,0.5793780611648148,20.857610201933337,0.039637794612984535,0.3186363636363636,0.2
U105,full_output_upper_bound,3600.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.045,False,10214,16,1.0,8953,8502,8550,8426,8469,403,484,8953,211.36687492011572,7609.207497124166,11.978263810240128,0.6096582151234223,0.7,403,0.5245919831770327,18.88531139437318,0.03578789207101572,0.3068982630272953,0.2,484,0.6618495270777031,23.826582974797304,0.045793646155263795,0.3066735537190083,0.2
U106,full_output_upper_bound,3600.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.025,False,10214,16,1.0,8979,8672,8703,8572,8629,276,350,8979,218.6832942768255,7872.598593965718,12.193330846516407,0.6249905334669785,0.7,276,0.35641333313328105,12.830879992798119,0.024036663343209492,0.33206521739130435,0.2,350,0.46201402479928744,16.63250489277435,0.03065345773339525,0.3505142857142857,0.2
U107,full_output_upper_bound,3600.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.035,False,10214,16,1.0,8959,8644,8645,8489,8546,314,413,8959,214.51562841459236,7722.562622925325,12.06571465531956,0.616097778769952,0.7,314,0.4049786723191463,14.579232203489267,0.027162884562066978,0.32949044585987264,0.2,413,0.536011543443285,19.29641556395826,0.036321236852822326,0.31665859564164656,0.2
U108,full_output_upper_bound,3600.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.045,False,10214,16,1.0,8949,8514,8555,8462,8501,394,448,8949,209.79519089659854,7552.626872277547,11.927570048389736,0.6064241814727902,0.6,394,0.51445979718569,18.520552698684842,0.03519059059534955,0.3022335025380711,0.2,448,0.5931478410239592,21.35332227686253,0.040849691190990585,0.30508928571428573,0.2
U109,full_output_upper_bound,7200.0,0.0,WB_allin_2pct,0.02,0.0,1.0,0.5,0.025,False,10214,16,1.0,8892,7775,8114,6883,7855,778,1037,8892,187.59240887299413,13506.653438855576,11.26213966914657,0.5630330634278002,0.6,778,1.098319919992577,79.07903423946554,0.07652305592676721,0.3018894601542417,0.2,1037,1.605219013870034,115.57576899864243,0.11277536632064,0.30758919961427195,0.2
U110,full_output_upper_bound,7200.0,0.0,WB_allin_2pct,0.02,0.0,1.0,0.5,0.035,False,10214,16,1.0,8847,7664,8056,6871,7780,791,1067,8847,184.5069118810252,13284.497655433814,11.155313843859792,0.5581213970837572,0.6,791,1.1266869500368086,81.12146040265023,0.07905889292593872,0.304070796460177,0.2,1067,1.7130176104559274,123.33726795282675,0.1239359138727068,0.30826616682286784,0.3
U111,full_output_upper_bound,7200.0,0.0,WB_allin_2pct,0.02,0.0,1.0,0.5,0.045,False,10214,16,1.0,8824,7500,7997,6757,7761,827,1063,8824,181.33205243793577,13055.907775531377,11.04391482162605,0.5517418404351767,0.6,827,1.1877089468249664,85.51504417139758,0.08363843178419882,0.3044498186215236,0.2,1063,1.7060806538978355,122.83780708064415,0.12392920580610818,0.3064252116650988,0.3
U112,full_output_upper_bound,7200.0,0.0,WB_allin_2pct,0.02,0.0,1.0,0.7,0.025,False,10214,16,1.0,8879,8005,8188,7620,8050,691,829,8879,186.32137017125027,13415.138652330019,11.21972765906676,0.5607590944926231,0.6,691,0.9544772970524218,68.72236538777437,0.06516910138397271,0.3113748191027496,0.2,829,1.1873207152619876,85.48709149886311,0.08349440672499722,0.30019300361881784,0.2
U113,full_output_upper_bound,7200.0,0.0,WB_allin_2pct,0.02,0.0,1.0,0.7,0.035,False,10214,16,1.0,8825,7906,8142,7233,7932,683,893,8825,181.68568791778492,13081.369530080512,11.055099177333696,0.5527263456090651,0.6,683,0.9493440218769575,68.35276957514094,0.06564317525409384,0.30677891654465594,0.2,893,1.295333107636468,93.26398374982571,0.09042101596800275,0.3101679731243001,0.2
U114,full_output_upper_bound,7200.0,0.0,WB_allin_2pct,0.02,0.0,1.0,0.7,0.045,False,10214,16,1.0,8792,7824,8055,7136,7820,737,972,8792,176.31843023620505,12694.926977006762,10.872571095173903,0.5416640127388535,0.6,737,1.0351491918716762,74.5307418147607,0.07276232578965701,0.29264586160108547,0.2,972,1.4438426457888893,103.95667049680004,0.10363067261252695,0.29586419753086424,0.2
U115,full_output_upper_bound,7200.0,0.0,WB_allin_2pct,0.02,0.0,1.0,0.8,0.025,False,10214,16,1.0,8866,8117,8241,7822,8132,625,734,8866,185.74702056952611,13373.785481005882,11.196878114838471,0.5600766974960524,0.6,625,0.8565420484323727,61.671027487130836,0.05885532999123959,0.30123199999999994,0.2,734,1.0248206095412693,73.7870838869714,0.07094140881054228,0.3074523160762943,0.2
U116,full_output_upper_bound,7200.0,0.0,WB_allin_2pct,0.02,0.0,1.0,0.8,0.035,False,10214,16,1.0,8822,8046,8177,7641,8018,645,804,8822,179.8258479606093,12947.46105316387,10.99629166539511,0.5490285649512582,0.6,645,0.8947458555776937,64.42170160159395,0.0614234828152584,0.3108992248062016,0.2,804,1.1393276843039197,82.03159326988224,0.08044459730690663,0.30084577114427863,0.2
U117,full_output_upper_bound,7200.0,0.0,WB_allin_2pct,0.02,0.0,1.0,0.8,0.045,False,10214,16,1.0,8771,7923,8087,7280,7873,684,898,8771,174.63841085830884,12573.965581798237,10.816622362424523,0.5384277733439744,0.6,684,0.9258404881842862,66.6605151492686,0.06482576288173118,0.2868421052631579,0.2,898,1.2557986946282726,90.41750601323562,0.0879939124157346,0.29198218262806236,0.2
U118,full_output_upper_bound,7200.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.5,0.025,False,10214,16,1.0,8564,7429,7782,6615,7578,782,986,8564,161.40014706521643,11620.810588695584,10.334572981246358,0.5165004670714619,0.5,782,1.153975157710839,83.08621135518041,0.08560454477109641,0.28136828644501277,0.2,986,1.5951667621127945,114.8520068721212,0.12134149886955735,0.2783772819472617,0.2
U119,full_output_upper_bound,7200.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.5,0.035,False,10214,16,1.0,8474,7381,7763,6260,7465,711,1009,8474,156.78427801550703,11288.46801711651,10.160567122431935,0.5105628982770829,0.5,711,1.0548003417797605,75.94562460814274,0.07880168849952542,0.28323488045007034,0.2,1009,1.6634911814673488,119.7713650656491,0.1279799061450012,0.2748067393458871,0.2
U120,full_output_upper_bound,7200.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.5,0.045,False,10214,16,1.0,8457,7389,7724,6195,7423,733,1034,8457,153.9672514893202,11085.642107231055,10.050789651883129,0.504365614284025,0.5,733,1.1148356681599887,80.26816810751919,0.08562226755269665,0.277612551159618,0.2,1034,1.763958190834479,127.00498974008248,0.13893902238897352,0.269816247582205,0.2
U121,full_output_upper_bound,7200.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.7,0.025,False,10214,16,1.0,8534,7619,7881,7317,7761,653,773,8534,159.80981073448794,11506.306372883133,10.272658331294945,0.5138293883290367,0.5,653,0.8983224277949826,64.67921480123874,0.06391715686974365,0.28398162327718224,0.2,773,1.138750517371037,81.99003725071465,0.08488340997694065,0.2803234152652005,0.2
U122,full_output_upper_bound,7200.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.7,0.035,False,10214,16,1.0,8457,7598,7799,7287,7688,658,769,8457,154.2554528365194,11106.392604229399,10.061653701180877,0.5050750857277995,0.5,658,0.9644933869747871,69.44352386218468,0.07158365212061589,0.27574468085106385,0.2,769,1.19671054264649,86.1631590705473,0.09196036501229689,0.27397919375812746,0.2
U123,full_output_upper_bound,7200.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.7,0.045,False,10214,16,1.0,8423,7533,7762,6539,7519,661,904,8423,150.12126838348374,10808.73132361083,9.896386231302388,0.4971435355574024,0.5,661,0.9625305789197995,69.30220168222557,0.07182725055293014,0.2791376701966717,0.2,904,1.4057758100972657,101.21585832700312,0.10790324679210395,0.2658849557522124,0.2
U124,full_output_upper_bound,7200.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.8,0.025,False,10214,16,1.0,8509,7824,7970,7526,7796,539,713,8509,159.07618991174405,11453.485673645571,10.244810844889063,0.513086144082736,0.5,539,0.7394791723571228,53.24250040971285,0.05288200692701766,0.28732838589981446,0.2,713,1.0488362514571583,75.5162101049154,0.07771865682481391,0.278078541374474,0.2
U125,full_output_upper_bound,7200.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.8,0.035,False,10214,16,1.0,8455,7677,7848,7444,7754,607,701,8455,153.23218843948146,11032.717567642661,10.023348335003975,0.5027675931401537,0.5,607,0.8658939971451619,62.344367794451664,0.06310218904110577,0.28207578253706755,0.2,701,1.0444717883796064,75.20196876333165,0.07844384442520491,0.27827389443651923,0.2
U126,full_output_upper_bound,7200.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.8,0.045,False,10214,16,1.0,8354,7608,7771,7140,7635,583,719,8354,148.22875035034372,10672.470025224746,9.820901958877084,0.49551592051711746,0.5,583,0.8109483673516632,58.38828244931975,0.06078256872944574,0.2818353344768439,0.2,719,1.0526197030771167,75.78861862155242,0.0813883793104016,0.2708066759388039,0.2
U127,full_output_upper_bound,7200.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.025,False,10214,16,1.0,7715,6408,6842,6002,6714,873,1001,7715,110.68768521894424,7969.513335763984,8.03448136205114,0.41154633830200904,0.4,873,1.209982476180589,87.11873828500242,0.09927887292037695,0.19087056128293242,0.2,1001,1.4362518327667806,103.4101319592082,0.11871071507444543,0.19113886113886114,0.2
U128,full_output_upper_bound,7200.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.035,False,10214,16,1.0,7701,6357,6802,5878,6647,899,1054,7701,108.62930089596662,7821.3096645095975,7.941793800082136,0.4068991040124659,0.4,899,1.2803110588026398,92.18239623379006,0.10611389940708311,0.18802002224694106,0.2,1054,1.5150130017094952,109.08093612308369,0.1250696935590453,0.18954459203036056,0.2
U129,full_output_upper_bound,7200.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.045,False,10214,16,1.0,7668,6301,6771,5642,6507,897,1161,7668,107.06390701816095,7708.601305307588,7.866447036363032,0.4030920709441836,0.4,897,1.2816194894794002,92.27660324251683,0.10640284929060444,0.18785953177257525,0.2,1161,1.7461792070681166,125.7249029089044,0.14229797676743539,0.18790697674418608,0.2
U130,full_output_upper_bound,7200.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.025,False,10214,16,1.0,7714,6895,7097,6345,6807,617,907,7714,110.06223513721037,7924.480929879145,8.007883290057187,0.40967591392273783,0.4,617,0.8410221651855397,60.55359589335886,0.07063778167841446,0.19836304700162072,0.2,907,1.2920870619928848,93.0302684634877,0.10685699618823236,0.1896802646085998,0.2
U131,full_output_upper_bound,7200.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.035,False,10214,16,1.0,7670,6508,6875,6249,6761,795,909,7670,107.3041099753465,7725.895918224947,7.876356987718,0.40364406779661016,0.4,795,1.1033342120551723,79.4400632679724,0.09082139264837719,0.18830188679245283,0.2,909,1.3017465242146178,93.7257497434525,0.10799778448501979,0.18800880088008803,0.2
U132,full_output_upper_bound,7200.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.045,False,10214,16,1.0,7578,6463,6800,6135,6686,778,892,7578,104.83669235510499,7548.241849567558,7.746728796920914,0.39907099498548426,0.4,778,1.1107974133068779,79.97741375809521,0.09133745356857023,0.18728791773778922,0.2,892,1.2725750113334038,91.62540081600505,0.10444580841015895,0.1879596412556054,0.2
U133,full_output_upper_bound,7200.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.025,False,10214,16,1.0,7713,7127,7195,6494,6883,518,830,7713,109.54538995504308,7887.268076763102,7.986920153986862,0.40820951640088154,0.4,518,0.7101737108869822,51.13250718386272,0.060384155347847,0.19444015444015444,0.2,830,1.1525474246439797,82.98341457436655,0.09468340875621865,0.19026506024096387,0.2
U134,full_output_upper_bound,7200.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.035,False,10214,16,1.0,7659,6794,7027,6357,6788,632,871,7659,106.6814756567196,7681.066247283811,7.846056136316872,0.40238412325368844,0.4,632,0.8610136156713186,61.992980328334944,0.07235962815546101,0.19091772151898737,0.2,871,1.2416129735281065,89.39613409402367,0.10310616291196084,0.18686567164179105,0.2
U135,full_output_upper_bound,7200.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.045,False,10214,16,1.0,7536,6542,6813,6346,6734,723,802,7536,103.3134441836187,7438.567981220547,7.664632939632737,0.39687367303609344,0.4,723,1.01120346798513,72.80664969492938,0.08341797760781253,0.18795297372060857,0.2,802,1.14586384079875,82.50219653750999,0.09469109883954165,0.18889027431421448,0.2
U136,full_output_upper_bound,7200.0,0.05,WB_allin_2pct,0.02,0.0,1.0,0.5,0.025,False,10214,16,1.0,8854,7644,8075,6799,7799,779,1055,8854,187.11896601619333,13472.565553165918,11.243035833941292,0.5637553648068669,0.6,779,1.082124266571795,77.91294719316923,0.0748196036725414,0.3071501925545571,0.2,1055,1.6714896372199568,120.34725387983688,0.11870810263928035,0.3084549763033175,0.2
U137,full_output_upper_bound,7200.0,0.05,WB_allin_2pct,0.02,0.0,1.0,0.5,0.035,False,10214,16,1.0,8830,7402,8000,6744,7756,830,1074,8830,183.61854676135846,13220.53536681781,11.115179998349594,0.5569377123442809,0.6,830,1.1692308430462137,84.1846206993274,0.08177927831331012,0.30792771084337345,0.2,1074,1.7408263251039682,125.3394954074857,0.12646961933669507,0.3078491620111732,0.3
U138,full_output_upper_bound,7200.0,0.05,WB_allin_2pct,0.02,0.0,1.0,0.5,0.045,False,10214,16,1.0,8808,7264,7882,6581,7692,926,1116,8808,180.50448222517252,12996.322720212422,11.005814984836533,0.5497536330608538,0.6,926,1.3628434414853772,98.12472778694716,0.09582642386663726,0.2971274298056155,0.2,1116,1.8530925534624865,133.422663849299,0.136394235488559,0.29694444444444446,0.2
U139,full_output_upper_bound,7200.0,0.05,WB_allin_2pct,0.02,0.0,1.0,0.7,0.025,False,10214,16,1.0,8843,7905,8147,7347,7999,696,844,8843,185.94555540333337,13388.079989040003,11.201435360055141,0.5614158091145539,0.6,696,0.9602524627371959,69.13817731707812,0.06583144113310409,0.3090948275862069,0.2,844,1.187921876583222,85.53037511399201,0.0828761362298421,0.31028436018957345,0.2
U140,full_output_upper_bound,7200.0,0.05,WB_allin_2pct,0.02,0.0,1.0,0.7,0.035,False,10214,16,1.0,8816,7819,8092,7122,7837,724,979,8816,181.1524950626691,13042.979644512172,11.030105604347886,0.551119555353902,0.6,724,1.0038578420949502,72.27776463083642,0.06979143911502962,0.29748618784530384,0.2,979,1.4839702631607907,106.8458589475769,0.10444934625219723,0.29870275791624107,0.2
U141,full_output_upper_bound,7200.0,0.05,WB_allin_2pct,0.02,0.0,1.0,0.7,0.045,False,10214,16,1.0,8747,7623,7999,6994,7778,748,969,8747,175.6125162815129,12644.10117226893,10.844285617342358,0.5414542128729851,0.6,748,1.0170286366051482,73.22606183557066,0.07107053673536419,0.2953877005347593,0.2,969,1.4413899314374572,103.7800750634969,0.10459423892150053,0.2898864809081527,0.2
U142,full_output_upper_bound,7200.0,0.05,WB_allin_2pct,0.02,0.0,1.0,0.8,0.025,False,10214,16,1.0,8836,8051,8190,7706,8087,646,749,8836,185.31600014605408,13342.752010515893,11.178665478909336,0.5602761430511544,0.6,646,0.8936752190444058,64.34461577119723,0.060874425402495755,0.31707430340557274,0.2,749,1.0367603251817454,74.64674341308566,0.07180785739127361,0.30531375166889185,0.2
U143,full_output_upper_bound,7200.0,0.05,WB_allin_2pct,0.02,0.0,1.0,0.8,0.035,False,10214,16,1.0,8804,7946,8106,7402,7928,698,876,8804,179.15548027880584,12899.194580074018,10.964553554911507,0.5477294411631077,0.6,698,0.9458348127991183,68.10010652153652,0.06508155081665144,0.29524355300859595,0.2,876,1.2321440277890257,88.71437000080984,0.0860406666247221,0.30031963470319634,0.2
U144,full_output_upper_bound,7200.0,0.05,WB_allin_2pct,0.02,0.0,1.0,0.8,0.045,False,10214,16,1.0,8725,7746,8020,7182,7816,705,909,8725,174.05819041269783,12532.189709714243,10.794062691405985,0.5389742120343839,0.6,705,0.9574816765677159,68.93868071287554,0.06697962934067284,0.2895035460992908,0.2,909,1.3129717566843715,94.53396648127476,0.09330435762565965,0.28597359735973604,0.2
U145,full_output_upper_bound,7200.0,0.05,WB_allin_3pct,0.03,0.0,1.0,0.5,0.025,False,10214,16,1.0,8488,7369,7757,6235,7462,731,1026,8488,160.48750565375283,11555.100407070206,10.290231423196884,0.5163041941564561,0.5,731,1.095619304376051,78.88458991507565,0.08159601532637492,0.2877701778385773,0.2,1026,1.6875730539864175,121.50525988702206,0.1286818305720666,0.275692007797271,0.2
U146,full_output_upper_bound,7200.0,0.05,WB_allin_3pct,0.03,0.0,1.0,0.5,0.035,False,10214,16,1.0,8458,7381,7711,6175,7424,747,1034,8458,156.22359452626765,11248.09880589127,10.132116924981231,0.5084984629936156,0.5,747,1.1537516185628691,83.0701165365266,0.0873449641598824,0.2738286479250335,0.2,1034,1.7321663700673426,124.71597864484868,0.1342714232542916,0.2695841392649903,0.2
U147,full_output_upper_bound,7200.0,0.05,WB_allin_3pct,0.03,0.0,1.0,0.5,0.045,False,10214,16,1.0,8419,7009,7583,6115,7338,836,1081,8419,153.1951551352959,11030.051169741302,10.008963907160238,0.5026558973749851,0.5,836,1.2414004650338775,89.38083348243917,0.09548066602847084,0.26187799043062204,0.2,1081,1.8175166601784878,130.86119953285112,0.14584585821296966,0.2639500462534691,0.2
U148,full_output_upper_bound,7200.0,0.05,WB_allin_3pct,0.03,0.0,1.0,0.7,0.025,False,10214,16,1.0,8471,7608,7824,7322,7706,647,765,8471,158.8768641583375,11439.134219400301,10.22761812372017,0.5133018533821272,0.5,647,0.9376412402192754,67.51016929578783,0.06761737379621316,0.27998454404945905,0.2,765,1.1880823371381242,85.54192827394493,0.0896881460951661,0.27784313725490195,0.2
U149,full_output_upper_bound,7200.0,0.05,WB_allin_3pct,0.03,0.0,1.0,0.7,0.035,False,10214,16,1.0,8428,7537,7770,6711,7543,658,885,8428,153.61467395242875,11060.256524574868,10.028649962915143,0.5037470336971998,0.5,658,0.927850047195114,66.8052033980482,0.06930623299833553,0.27462006079027357,0.2,885,1.3436268770184598,96.74113514532911,0.1032719023203894,0.2592655367231639,0.2
U150,full_output_upper_bound,7200.0,0.05,WB_allin_3pct,0.03,0.0,1.0,0.7,0.045,False,10214,16,1.0,8306,7500,7709,6408,7444,597,862,8306,149.09176957353824,10734.607409294755,9.848919718879367,0.49930893330122805,0.5,597,0.8568539494273363,61.69348435876822,0.06536132367432396,0.28070351758793965,0.2,862,1.3371092260936353,96.27186427874172,0.10386102627236862,0.26784222737819025,0.2
U151,full_output_upper_bound,7200.0,0.05,WB_allin_3pct,0.03,0.0,1.0,0.8,0.025,False,10214,16,1.0,8465,7701,7869,7434,7765,596,700,8465,158.01328758690013,11376.956706256811,10.19607430201857,0.5115274660366214,0.5,596,0.8516814058477922,61.32106122104103,0.0613971167170686,0.27634228187919463,0.2,700,1.0520180789034999,75.745301681052,0.07866176458052515,0.2782142857142857,0.2
U152,full_output_upper_bound,7200.0,0.05,WB_allin_3pct,0.03,0.0,1.0,0.8,0.035,False,10214,16,1.0,8405,7634,7795,7235,7651,610,754,8405,152.16422830456287,10955.824437928526,9.968672532905106,0.5015014872099939,0.5,610,0.846141660398381,60.922199548683416,0.06255424569028406,0.2774426229508197,0.2,754,1.1078468023719952,79.76496977078364,0.08436214771415307,0.26629973474801066,0.2
U153,full_output_upper_bound,7200.0,0.05,WB_allin_3pct,0.03,0.0,1.0,0.8,0.045,False,10214,16,1.0,8284,7584,7736,6528,7478,548,806,8284,147.46733041028793,10617.64778954073,9.787697675461864,0.49644012554321587,0.5,548,0.7728987470793813,55.64870978971546,0.05864735498357674,0.28956204379562045,0.2,806,1.2168913112134179,87.61617440736609,0.09342680116161531,0.2674689826302729,0.2
U154,full_output_upper_bound,7200.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.025,False,10214,16,1.0,7629,6349,6795,5667,6448,834,1181,7629,109.61728566843783,7892.444568127523,7.981119525054888,0.41026608992004193,0.4,834,1.191039661466312,85.75485562557445,0.09914820986915356,0.19091127098321342,0.2,1181,1.805742236732919,130.01344104477016,0.14646684170074523,0.19006773920406436,0.2
U155,full_output_upper_bound,7200.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.035,False,10214,16,1.0,7546,6310,6741,5463,6352,805,1194,7546,107.31093582912202,7726.387379696785,7.866419990451809,0.4070156374238007,0.4,805,1.1499413081472438,82.79577418660153,0.09612166977083185,0.18924223602484472,0.2,1194,1.8482263216543287,133.07229515911166,0.15003172833586392,0.1859212730318258,0.2
U156,full_output_upper_bound,7200.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.045,False,10214,16,1.0,7486,6223,6647,5343,6249,839,1237,7486,105.33277774509362,7583.959997646741,7.761202308422692,0.4031391931605664,0.4,839,1.2313503996030328,88.65722877141836,0.10157246726976302,0.1890345649582837,0.2,1237,1.9863605373128959,143.01795868652852,0.16077899323992126,0.18177041228779303,0.2
