ObjectId,merge_province_cn,power_type_cn,low_return_entry_weather_year_count,strict_marginal_weather_year_count,colocated_6p5_weather_year_count
W4888,内蒙古,风电,6,2,4
W489,广东,风电,0,0,0
W4890,内蒙古,风电,6,0,6
W4892,内蒙古,风电,6,0,6
W4893,内蒙古,风电,6,0,6
W4895,内蒙古,风电,6,0,6
W4899,内蒙古,风电,6,0,6
W49,福建,风电,0,0,0
W490,广东,风电,0,0,0
W4900,内蒙古,风电,6,0,6
W4901,内蒙古,风电,6,0,6
W4907,内蒙古,风电,6,0,6
W491,广东,风电,0,0,0
W4913,内蒙古,风电,6,0,6
W4914,内蒙古,风电,6,0,6
W4915,内蒙古,风电,6,0,6
W4916,内蒙古,风电,6,0,6
W4918,内蒙古,风电,6,0,6
W4919,山西,风电,3,3,0
W492,广东,风电,0,0,0
W4920,内蒙古,风电,6,0,6
W4921,内蒙古,风电,6,0,6
W4923,内蒙古,风电,6,0,6
W4924,内蒙古,风电,1,1,0
W4926,内蒙古,风电,6,0,6
W4928,内蒙古,风电,6,0,6
W493,广东,风电,0,0,0
W4930,内蒙古,风电,6,0,6
W4932,内蒙古,风电,6,0,6
W4934,内蒙古,风电,6,0,6
W4939,内蒙古,风电,6,0,6
W4944,内蒙古,风电,6,0,6
W4945,内蒙古,风电,6,0,6
W4946,内蒙古,风电,6,0,6
W4947,江苏,风电,0,0,0
W4949,内蒙古,风电,6,0,6
W4950,内蒙古,风电,6,0,6
W4952,江苏,风电,0,0,0
W4957,江苏,风电,0,0,0
W4958,内蒙古,风电,6,0,6
W496,广东,风电,0,0,0
W4964,内蒙古,风电,6,0,6
W4967,内蒙古,风电,6,0,6
W4968,内蒙古,风电,6,3,3
W4969,江苏,风电,0,0,0
W497,广东,风电,0,0,0
W4973,内蒙古,风电,6,0,6
W4974,内蒙古,风电,6,0,6
W4976,内蒙古,风电,6,0,6
W4979,内蒙古,风电,6,2,4
W4984,内蒙古,风电,6,4,2
W4988,内蒙古,风电,6,1,5
W4990,内蒙古,风电,6,0,6
W4991,内蒙古,风电,4,4,0
W4992,内蒙古,风电,6,0,6
W4993,内蒙古,风电,6,0,6
W4994,黑龙江,风电,0,0,0
W4997,内蒙古,风电,6,0,6
W4998,内蒙古,风电,6,0,6
W4999,内蒙古,风电,6,0,6
W5002,辽宁,风电,6,0,6
W5005,青海,风电,6,0,6
W5007,青海,风电,6,2,4
W5008,青海,风电,2,2,0
W5009,青海,风电,6,2,4
W5010,青海,风电,6,2,4
W5013,青海,风电,2,2,0
W5014,青海,风电,6,2,4
W5015,青海,风电,3,3,0
W5016,青海,风电,0,0,0
W5018,青海,风电,0,0,0
W5019,青海,风电,6,2,4
W5020,青海,风电,2,2,0
W5021,青海,风电,6,2,4
W5022,青海,风电,6,2,4
W5025,青海,风电,6,2,4
W5028,青海,风电,0,0,0
W5029,青海,风电,0,0,0
W503,甘肃,风电,6,6,0
W5030,青海,风电,0,0,0
W5031,青海,风电,0,0,0
W5032,青海,风电,0,0,0
W5033,青海,风电,0,0,0
W5034,青海,风电,0,0,0
W5035,青海,风电,6,6,0
W5037,青海,风电,0,0,0
W504,甘肃,风电,0,0,0
W5040,青海,风电,0,0,0
W5045,青海,风电,0,0,0
W5048,青海,风电,0,0,0
W5049,青海,风电,0,0,0
W505,甘肃,风电,3,3,0
W5050,青海,风电,0,0,0
W5053,青海,风电,0,0,0
W5055,青海,风电,1,1,0
W5056,青海,风电,2,2,0
W5057,青海,风电,1,1,0
W5058,青海,风电,1,1,0
W5059,青海,风电,0,0,0
W506,甘肃,风电,3,3,0
W5062,青海,风电,0,0,0
W5063,青海,风电,0,0,0
W5064,青海,风电,0,0,0
W5065,青海,风电,0,0,0
W5066,青海,风电,0,0,0
W5067,青海,风电,0,0,0
W507,甘肃,风电,4,4,0
W5073,陕西,风电,4,4,0
W5076,陕西,风电,3,3,0
W5084,陕西,风电,0,0,0
W5087,陕西,风电,0,0,0
W509,甘肃,风电,3,3,0
W51,甘肃,风电,0,0,0
W5103,吉林,风电,6,0,6
W5104,辽宁,风电,6,0,6
W5106,宁夏,风电,3,3,0
W5108,宁夏,风电,1,1,0
W5110,辽宁,风电,6,0,6
W5112,辽宁,风电,6,4,2
W5113,宁夏,风电,0,0,0
W5117,宁夏,风电,3,3,0
W5118,辽宁,风电,6,0,6
W512,甘肃,风电,0,0,0
W5121,辽宁,风电,6,0,6
W5123,宁夏,风电,3,3,0
W5125,江西,风电,0,0,0
W513,甘肃,风电,0,0,0
W5132,辽宁,风电,6,0,6
W5134,宁夏,风电,0,0,0
W5137,宁夏,风电,3,3,0
W5138,辽宁,风电,6,0,6
W514,甘肃,风电,0,0,0
W5142,吉林,风电,6,0,6
W5146,宁夏,风电,3,3,0
W515,甘肃,风电,4,4,0
W5151,辽宁,风电,6,0,6
W5155,宁夏,风电,3,3,0
W5157,宁夏,风电,0,0,0
W5158,江西,风电,0,0,0
W516,甘肃,风电,0,0,0
W5162,江西,风电,0,0,0
W5163,宁夏,风电,0,0,0
W5165,辽宁,风电,6,0,6
W5166,辽宁,风电,6,0,6
W5167,辽宁,风电,6,0,6
W5168,辽宁,风电,6,0,6
W5169,辽宁,风电,6,0,6
W5170,辽宁,风电,6,0,6
W5171,辽宁,风电,6,0,6
W5173,辽宁,风电,6,0,6
W5174,辽宁,风电,6,0,6
W5176,辽宁,风电,6,0,6
W5177,辽宁,风电,6,0,6
W5178,辽宁,风电,6,0,6
W5179,辽宁,风电,6,0,6
W518,甘肃,风电,4,4,0
W5180,辽宁,风电,6,0,6
W5181,辽宁,风电,6,0,6
W5189,辽宁,风电,6,0,6
W519,甘肃,风电,0,0,0
W5190,辽宁,风电,1,1,0
W5191,辽宁,风电,6,1,5
W5192,辽宁,风电,6,3,3
W5193,辽宁,风电,6,0,6
W5194,辽宁,风电,6,0,6
W5195,辽宁,风电,6,0,6
W5196,辽宁,风电,6,0,6
W5197,辽宁,风电,6,0,6
W5198,辽宁,风电,6,0,6
W5201,辽宁,风电,6,0,6
W5203,辽宁,风电,6,0,6
W5205,辽宁,风电,6,0,6
W5209,辽宁,风电,6,0,6
W5213,辽宁,风电,6,0,6
W5214,辽宁,风电,6,0,6
W5215,辽宁,风电,6,0,6
W5216,辽宁,风电,6,0,6
W5219,辽宁,风电,6,0,6
W5220,辽宁,风电,6,0,6
W5221,辽宁,风电,6,0,6
W5222,辽宁,风电,6,0,6
W5223,辽宁,风电,6,0,6
W5224,辽宁,风电,6,0,6
W5226,辽宁,风电,6,0,6
W5227,辽宁,风电,6,0,6
W5228,辽宁,风电,6,0,6
W5229,辽宁,风电,6,0,6
W5230,辽宁,风电,6,0,6
W5233,辽宁,风电,6,0,6
W5234,辽宁,风电,6,0,6
W5240,辽宁,风电,6,0,6
W5243,辽宁,风电,4,4,0
W5244,辽宁,风电,2,2,0
W5247,辽宁,风电,6,0,6
W5248,辽宁,风电,6,0,6
W5249,辽宁,风电,6,0,6
W5250,辽宁,风电,6,0,6
W5251,辽宁,风电,6,1,5
W5254,辽宁,风电,6,0,6
W5256,辽宁,风电,6,0,6
W5259,辽宁,风电,6,0,6
W5260,宁夏,风电,3,3,0
W5266,辽宁,风电,6,0,6
W5268,江西,风电,0,0,0
W5270,辽宁,风电,6,0,6
W5271,宁夏,风电,0,0,0
W5272,宁夏,风电,0,0,0
W5273,辽宁,风电,6,0,6
W5274,江西,风电,0,0,0
W5275,宁夏,风电,3,3,0
W5276,宁夏,风电,3,3,0
W5280,宁夏,风电,0,0,0
W5281,辽宁,风电,6,0,6
W5283,宁夏,风电,3,3,0
W5286,辽宁,风电,6,0,6
W5287,吉林,风电,6,0,6
W5288,宁夏,风电,0,0,0
W5289,宁夏,风电,3,3,0
W5290,内蒙古,风电,6,0,6
W5292,江西,风电,0,0,0
W5293,江西,风电,0,0,0
W5294,宁夏,风电,0,0,0
W5295,辽宁,风电,6,0,6
W5297,宁夏,风电,0,0,0
W5298,辽宁,风电,6,0,6
W5299,吉林,风电,6,0,6
W530,甘肃,风电,0,0,0
W5301,江西,风电,0,0,0
W5302,江西,风电,0,0,0
W5303,辽宁,风电,6,0,6
W5305,辽宁,风电,6,6,0
W5306,江西,风电,0,0,0
W5307,吉林,风电,6,0,6
W5309,宁夏,风电,0,0,0
W531,甘肃,风电,0,0,0
W5312,宁夏,风电,3,3,0
W5313,宁夏,风电,0,0,0
W5314,江西,风电,0,0,0
W5315,吉林,风电,6,0,6
W5316,江西,风电,0,0,0
W5319,宁夏,风电,3,3,0
W532,甘肃,风电,0,0,0
W5321,宁夏,风电,0,0,0
W5323,吉林,风电,6,0,6
W5325,宁夏,风电,0,0,0
W5329,宁夏,风电,3,3,0
W533,甘肃,风电,0,0,0
W5330,吉林,风电,6,0,6
W5332,宁夏,风电,0,0,0
W5336,宁夏,风电,0,0,0
W5337,吉林,风电,6,0,6
W5339,吉林,风电,6,0,6
W534,甘肃,风电,0,0,0
W5341,吉林,风电,6,0,6
W5342,辽宁,风电,6,1,5
W5344,江西,风电,0,0,0
W5345,宁夏,风电,0,0,0
W5346,吉林,风电,6,0,6
W5348,宁夏,风电,0,0,0
W535,甘肃,风电,0,0,0
W5353,宁夏,风电,0,0,0
W5354,吉林,风电,6,0,6
W5356,宁夏,风电,0,0,0
W536,甘肃,风电,0,0,0
W5364,辽宁,风电,6,0,6
W5365,辽宁,风电,6,0,6
W5366,辽宁,风电,6,0,6
W5368,辽宁,风电,6,0,6
W5369,辽宁,风电,6,0,6
W537,甘肃,风电,0,0,0
W5371,辽宁,风电,6,0,6
W5372,辽宁,风电,6,0,6
W5373,辽宁,风电,6,0,6
W5374,辽宁,风电,6,0,6
W5375,辽宁,风电,6,0,6
W5376,辽宁,风电,6,0,6
W5377,辽宁,风电,6,0,6
W5378,辽宁,风电,6,0,6
W5379,辽宁,风电,6,0,6
W538,甘肃,风电,0,0,0
W5380,辽宁,风电,6,0,6
W5381,辽宁,风电,6,0,6
W5382,辽宁,风电,6,0,6
W5383,辽宁,风电,6,0,6
W5385,辽宁,风电,6,0,6
W5386,辽宁,风电,6,0,6
W5387,辽宁,风电,6,0,6
W5388,辽宁,风电,6,0,6
W5390,辽宁,风电,6,0,6
W5391,辽宁,风电,6,0,6
W5392,辽宁,风电,6,0,6
W5393,辽宁,风电,6,0,6
W5395,辽宁,风电,6,0,6
W5396,辽宁,风电,6,0,6
W5397,辽宁,风电,6,0,6
W54,安徽,风电,0,0,0
W540,甘肃,风电,0,0,0
W5402,辽宁,风电,6,0,6
W5403,辽宁,风电,6,0,6
W5404,辽宁,风电,6,0,6
W5405,辽宁,风电,6,0,6
W5406,辽宁,风电,6,0,6
W5408,辽宁,风电,6,0,6
W5410,辽宁,风电,6,0,6
W5411,辽宁,风电,6,0,6
W5412,辽宁,风电,6,0,6
W5415,辽宁,风电,6,0,6
W5416,辽宁,风电,6,0,6
W5417,辽宁,风电,6,0,6
W5418,辽宁,风电,6,0,6
W5419,辽宁,风电,6,0,6
W542,甘肃,风电,0,0,0
W5420,辽宁,风电,6,0,6
W5421,辽宁,风电,6,0,6
W5423,辽宁,风电,5,5,0
W5424,辽宁,风电,0,0,0
W5425,辽宁,风电,6,1,5
W5428,辽宁,风电,6,2,4
W5429,辽宁,风电,6,0,6
W543,甘肃,风电,0,0,0
W5430,辽宁,风电,6,0,6
W5431,辽宁,风电,6,0,6
W5432,辽宁,风电,6,0,6
W5436,辽宁,风电,6,0,6
W5438,辽宁,风电,6,0,6
W544,甘肃,风电,0,0,0
W5440,江西,风电,0,0,0
W5441,宁夏,风电,0,0,0
W5442,吉林,风电,6,0,6
W5445,宁夏,风电,0,0,0
W5446,宁夏,风电,0,0,0
W5447,宁夏,风电,0,0,0
W5449,吉林,风电,6,1,5
W545,甘肃,风电,0,0,0
W5450,江西,风电,0,0,0
W5451,江西,风电,0,0,0
W5452,宁夏,风电,0,0,0
W5453,吉林,风电,6,0,6
W5454,宁夏,风电,0,0,0
W5455,江西,风电,0,0,0
W5456,吉林,风电,6,1,5
W5457,宁夏,风电,0,0,0
W5461,宁夏,风电,0,0,0
W5462,宁夏,风电,0,0,0
W5464,吉林,风电,6,0,6
W5466,宁夏,风电,0,0,0
W5467,宁夏,风电,0,0,0
W5468,江西,风电,0,0,0
W547,甘肃,风电,0,0,0
W5470,吉林,风电,6,0,6
W5472,宁夏,风电,0,0,0
W5473,吉林,风电,6,0,6
W5479,宁夏,风电,0,0,0
W5480,宁夏,风电,0,0,0
W5481,吉林,风电,6,0,6
W5482,宁夏,风电,0,0,0
W5483,吉林,风电,6,0,6
W5484,宁夏,风电,0,0,0
W5486,江西,风电,0,0,0
W5488,宁夏,风电,0,0,0
W5489,吉林,风电,6,0,6
W5490,宁夏,风电,0,0,0
W5491,宁夏,风电,0,0,0
W5493,吉林,风电,6,0,6
W5494,宁夏,风电,0,0,0
W5495,吉林,风电,6,0,6
W5497,宁夏,风电,0,0,0
W550,甘肃,风电,0,0,0
W5500,宁夏,风电,0,0,0
W5501,山东,风电,6,1,5
W5502,吉林,风电,6,0,6
W5503,吉林,风电,6,0,6
W5506,宁夏,风电,0,0,0
W5507,吉林,风电,6,0,6
W551,甘肃,风电,0,0,0
W5510,吉林,风电,6,0,6
W5511,江西,风电,0,0,0
W5512,宁夏,风电,0,0,0
W5513,江西,风电,0,0,0
W5514,吉林,风电,6,0,6
W5515,吉林,风电,6,0,6
W5517,吉林,风电,6,0,6
W5519,宁夏,风电,3,3,0
W552,甘肃,风电,0,0,0
W5521,宁夏,风电,0,0,0
W5522,吉林,风电,6,0,6
W5523,宁夏,风电,0,0,0
W5524,宁夏,风电,0,0,0
W5525,吉林,风电,6,0,6
W5526,江西,风电,0,0,0
W553,甘肃,风电,0,0,0
W5532,吉林,风电,6,0,6
W5533,宁夏,风电,0,0,0
W5535,宁夏,风电,0,0,0
W5538,吉林,风电,6,0,6
W5539,宁夏,风电,0,0,0
W5540,吉林,风电,6,0,6
W5542,宁夏,风电,0,0,0
W5543,吉林,风电,6,0,6
W5545,江西,风电,0,0,0
W5548,宁夏,风电,0,0,0
W5549,宁夏,风电,0,0,0
W5552,吉林,风电,6,1,5
W5553,江西,风电,0,0,0
W5554,吉林,风电,6,0,6
W5556,宁夏,风电,0,0,0
W5559,江西,风电,0,0,0
W5564,吉林,风电,6,0,6
W557,甘肃,风电,0,0,0
W5576,江西,风电,0,0,0
W5577,宁夏,风电,0,0,0
W5579,宁夏,风电,0,0,0
W5584,吉林,风电,6,0,6
W5585,江西,风电,0,0,0
W5586,吉林,风电,6,0,6
W5588,宁夏,风电,0,0,0
W5589,辽宁,风电,6,0,6
W5590,宁夏,风电,0,0,0
W5591,吉林,风电,6,0,6
W5592,吉林,风电,6,0,6
W5593,江西,风电,0,0,0
W5595,辽宁,风电,6,0,6
W5597,宁夏,风电,0,0,0
W5598,宁夏,风电,0,0,0
W56,甘肃,风电,0,0,0
W5600,宁夏,风电,0,0,0
W5601,江西,风电,0,0,0
W5602,吉林,风电,6,0,6
W5603,宁夏,风电,0,0,0
W5605,吉林,风电,6,0,6
W5606,宁夏,风电,0,0,0
W5607,辽宁,风电,6,0,6
W5608,吉林,风电,6,0,6
W5609,宁夏,风电,0,0,0
W5610,江西,风电,0,0,0
W5613,辽宁,风电,6,0,6
W5614,宁夏,风电,0,0,0
W5615,宁夏,风电,0,0,0
W5616,吉林,风电,6,0,6
W5618,吉林,风电,6,0,6
W5619,吉林,风电,6,0,6
W5622,宁夏,风电,3,3,0
W5623,宁夏,风电,0,0,0
W5625,吉林,风电,6,0,6
W5628,辽宁,风电,6,0,6
W5629,江西,风电,0,0,0
W5630,宁夏,风电,0,0,0
W5631,吉林,风电,6,0,6
W5634,宁夏,风电,0,0,0
W5636,宁夏,风电,0,0,0
W5637,宁夏,风电,0,0,0
W5638,江西,风电,0,0,0
W5639,吉林,风电,6,0,6
W5641,辽宁,风电,6,0,6
W5642,宁夏,风电,0,0,0
W5643,吉林,风电,6,0,6
W5644,宁夏,风电,0,0,0
W5646,吉林,风电,6,0,6
W5647,辽宁,风电,6,0,6
W5648,宁夏,风电,0,0,0
W5649,吉林,风电,6,0,6
W565,甘肃,风电,0,0,0
W5650,辽宁,风电,6,0,6
W5651,宁夏,风电,0,0,0
W5653,吉林,风电,6,0,6
W5654,宁夏,风电,0,0,0
W5656,吉林,风电,6,0,6
W5658,宁夏,风电,0,0,0
W5659,辽宁,风电,6,0,6
W566,甘肃,风电,0,0,0
W5661,宁夏,风电,0,0,0
W5662,宁夏,风电,1,1,0
W5664,宁夏,风电,0,0,0
W5665,吉林,风电,6,0,6
W5666,吉林,风电,6,0,6
W5667,宁夏,风电,0,0,0
W5668,宁夏,风电,0,0,0
W5670,辽宁,风电,6,0,6
W5672,吉林,风电,6,0,6
W5673,吉林,风电,6,0,6
W5674,宁夏,风电,0,0,0
W5675,宁夏,风电,0,0,0
W5676,宁夏,风电,0,0,0
W5677,江西,风电,0,0,0
W5678,宁夏,风电,0,0,0
W5679,吉林,风电,6,0,6
W5680,吉林,风电,6,0,6
W5681,宁夏,风电,0,0,0
W5683,辽宁,风电,6,0,6
W5684,宁夏,风电,0,0,0
W5685,吉林,风电,6,0,6
W5686,吉林,风电,6,0,6
W5688,宁夏,风电,0,0,0
W5689,辽宁,风电,6,0,6
W569,甘肃,风电,0,0,0
W5690,宁夏,风电,0,0,0
W5691,辽宁,风电,6,0,6
W5692,宁夏,风电,0,0,0
W5695,江西,风电,0,0,0
W5696,宁夏,风电,0,0,0
W5697,辽宁,风电,6,0,6
W5698,宁夏,风电,0,0,0
W5699,宁夏,风电,0,0,0
W57,甘肃,风电,0,0,0
W570,甘肃,风电,0,0,0
W5700,宁夏,风电,3,3,0
W5701,宁夏,风电,0,0,0
W5702,辽宁,风电,6,0,6
W5703,吉林,风电,6,0,6
W5707,江西,风电,0,0,0
W5708,吉林,风电,6,0,6
W5709,宁夏,风电,3,3,0
W5710,吉林,风电,6,0,6
W5711,宁夏,风电,0,0,0
W5712,辽宁,风电,6,0,6
W5716,宁夏,风电,0,0,0
W5717,宁夏,风电,0,0,0
W5718,辽宁,风电,6,0,6
W5722,吉林,风电,6,0,6
W5723,辽宁,风电,6,0,6
W5724,宁夏,风电,0,0,0
W5729,辽宁,风电,6,0,6
W5730,吉林,风电,6,0,6
W5731,宁夏,风电,0,0,0
W5736,宁夏,风电,0,0,0
W5737,吉林,风电,6,0,6
W5740,吉林,风电,6,0,6
W5742,宁夏,风电,0,0,0
W5743,吉林,风电,6,0,6
W5744,辽宁,风电,6,0,6
W5746,吉林,风电,6,0,6
W5748,宁夏,风电,3,3,0
W5749,宁夏,风电,0,0,0
W5751,吉林,风电,6,0,6
W5752,吉林,风电,6,0,6
W5753,江西,风电,0,0,0
W5754,青海,风电,6,2,4
W5756,宁夏,风电,0,0,0
W5757,辽宁,风电,6,0,6
W5758,吉林,风电,6,0,6
W5759,江西,风电,0,0,0
W5761,吉林,风电,6,0,6
W5762,吉林,风电,6,0,6
W5765,宁夏,风电,0,0,0
W5767,宁夏,风电,0,0,0
W5768,吉林,风电,6,0,6
W5769,吉林,风电,6,0,6
W5771,宁夏,风电,0,0,0
W5773,宁夏,风电,0,0,0
W5774,吉林,风电,6,0,6
W5775,吉林,风电,6,0,6
W5776,吉林,风电,6,0,6
W5778,青海,风电,0,0,0
W5779,宁夏,风电,0,0,0
W578,甘肃,风电,0,0,0
W5780,辽宁,风电,6,0,6
W5783,吉林,风电,6,0,6
W5786,宁夏,风电,0,0,0
W5788,江西,风电,0,0,0
W5789,吉林,风电,6,0,6
W5791,辽宁,风电,6,0,6
W5792,吉林,风电,6,0,6
W5794,宁夏,风电,0,0,0
W5797,吉林,风电,6,0,6
W5798,青海,风电,0,0,0
W5799,宁夏,风电,0,0,0
W5801,青海,风电,0,0,0
W5802,辽宁,风电,6,0,6
W5803,吉林,风电,6,0,6
W5804,宁夏,风电,0,0,0
W5806,宁夏,风电,0,0,0
W5807,辽宁,风电,6,0,6
W5808,宁夏,风电,0,0,0
W5809,宁夏,风电,0,0,0
W5810,辽宁,风电,6,0,6
W5811,吉林,风电,6,0,6
W5813,江西,风电,0,0,0
W5817,宁夏,风电,0,0,0
W5818,吉林,风电,6,0,6
W5819,吉林,风电,6,0,6
W5821,宁夏,风电,0,0,0
W5822,宁夏,风电,0,0,0
W5823,辽宁,风电,6,0,6
W5824,吉林,风电,6,6,0
W5825,吉林,风电,6,0,6
W5828,宁夏,风电,0,0,0
W5829,辽宁,风电,6,0,6
W583,甘肃,风电,6,6,0
W5833,吉林,风电,6,0,6
W5834,吉林,风电,6,0,6
W5835,江西,风电,0,0,0
W5837,宁夏,风电,2,2,0
W5838,宁夏,风电,0,0,0
W5839,青海,风电,2,2,0
W584,甘肃,风电,6,6,0
W5840,宁夏,风电,2,2,0
W5841,吉林,风电,6,0,6
W5842,辽宁,风电,6,0,6
W5844,江西,风电,0,0,0
W5845,吉林,风电,6,0,6
W5848,吉林,风电,6,0,6
W5849,宁夏,风电,2,2,0
W585,甘肃,风电,5,5,0
W5850,辽宁,风电,6,0,6
W5851,青海,风电,2,2,0
W5852,辽宁,风电,6,0,6
W5853,宁夏,风电,0,0,0
W5855,吉林,风电,6,0,6
W5856,青海,风电,2,2,0
W5857,江西,风电,0,0,0
W5858,辽宁,风电,6,0,6
W5859,宁夏,风电,0,0,0
W586,甘肃,风电,4,4,0
W5864,宁夏,风电,0,0,0
W5865,青海,风电,0,0,0
W5866,宁夏,风电,3,3,0
W5868,宁夏,风电,0,0,0
W587,甘肃,风电,0,0,0
W5870,江西,风电,0,0,0
W5873,宁夏,风电,0,0,0
W5875,江西,风电,0,0,0
W5876,青海,风电,0,0,0
W5878,宁夏,风电,0,0,0
W588,甘肃,风电,0,0,0
W5880,宁夏,风电,0,0,0
W5881,吉林,风电,6,0,6
W5882,江西,风电,0,0,0
W5883,青海,风电,0,0,0
W5886,吉林,风电,6,0,6
W5888,青海,风电,3,3,0
W5889,江西,风电,0,0,0
W589,甘肃,风电,0,0,0
W5891,宁夏,风电,3,3,0
W5893,吉林,风电,6,0,6
W5894,青海,风电,0,0,0
W5895,宁夏,风电,0,0,0
W5896,吉林,风电,6,0,6
W5897,青海,风电,0,0,0
W5898,江西,风电,0,0,0
W59,甘肃,风电,0,0,0
W590,甘肃,风电,3,3,0
W5902,宁夏,风电,0,0,0
W5903,宁夏,风电,0,0,0
W5904,青海,风电,0,0,0
W5906,辽宁,风电,6,0,6
W5907,宁夏,风电,0,0,0
W5908,吉林,风电,6,0,6
W5909,青海,风电,0,0,0
W591,甘肃,风电,0,0,0
W5910,宁夏,风电,0,0,0
W5911,吉林,风电,6,0,6
W5915,青海,风电,0,0,0
W5916,江西,风电,0,0,0
W5917,宁夏,风电,0,0,0
W5918,吉林,风电,6,0,6
W5920,辽宁,风电,6,0,6
W5921,宁夏,风电,0,0,0
W5922,吉林,风电,6,0,6
W5924,辽宁,风电,6,0,6
W5925,青海,风电,0,0,0
W5928,吉林,风电,6,0,6
W5929,江西,风电,0,0,0
W5930,辽宁,风电,6,0,6
W5931,辽宁,风电,6,0,6
W5932,宁夏,风电,0,0,0
W5935,江西,风电,0,0,0
W5936,青海,风电,0,0,0
W594,甘肃,风电,0,0,0
W5940,青海,风电,2,2,0
W5941,吉林,风电,6,0,6
W5947,青海,风电,0,0,0
W5948,吉林,风电,0,0,0
W5949,青海,风电,0,0,0
W595,甘肃,风电,0,0,0
W5953,吉林,风电,6,0,6
W5956,青海,风电,0,0,0
W5957,辽宁,风电,0,0,0
W5958,江西,风电,0,0,0
W5960,宁夏,风电,0,0,0
W5961,宁夏,风电,0,0,0
W5962,辽宁,风电,6,0,6
W5963,江西,风电,0,0,0
W5964,青海,风电,0,0,0
W5966,宁夏,风电,2,2,0
W5967,辽宁,风电,6,6,0
W5968,江西,风电,0,0,0
W5969,青海,风电,0,0,0
W597,甘肃,风电,0,0,0
W5970,吉林,风电,6,0,6
W5973,辽宁,风电,6,0,6
W5974,宁夏,风电,3,3,0
W5975,青海,风电,1,1,0
W5979,辽宁,风电,6,0,6
W598,甘肃,风电,0,0,0
W5981,青海,风电,0,0,0
W5983,青海,风电,0,0,0
W5984,吉林,风电,6,0,6
W5986,江西,风电,0,0,0
W5988,青海,风电,0,0,0
W5989,青海,风电,0,0,0
W599,甘肃,风电,0,0,0
W5992,江西,风电,0,0,0
W5993,江西,风电,0,0,0
W5994,吉林,风电,6,0,6
W5996,吉林,风电,6,0,6
W5997,青海,风电,0,0,0
W5998,吉林,风电,6,0,6
W5999,吉林,风电,6,0,6
W6,安徽,风电,0,0,0
W60,甘肃,风电,0,0,0
W6000,吉林,风电,6,0,6
W6002,山东,风电,3,3,0
W6004,山东,风电,0,0,0
W6005,山东,风电,0,0,0
W6008,山东,风电,4,4,0
W6010,陕西,风电,5,5,0
W6015,山东,风电,1,1,0
W6016,山东,风电,0,0,0
W6017,山东,风电,4,4,0
W6020,山东,风电,3,3,0
W6021,山东,风电,0,0,0
W6023,山东,风电,1,1,0
W603,甘肃,风电,0,0,0
W6032,山东,风电,2,2,0
W6034,山西,风电,0,0,0
W6036,山西,风电,1,1,0
W6039,山东,风电,5,5,0
W6040,山东,风电,5,5,0
W6041,山东,风电,3,3,0
W6045,山东,风电,1,1,0
W6048,山东,风电,3,3,0
W6049,山东,风电,4,4,0
W6050,山东,风电,3,3,0
W6056,山东,风电,4,4,0
W6057,山东,风电,0,0,0
W6058,山东,风电,0,0,0
W606,广东,风电,0,0,0
W6065,山东,风电,2,2,0
W6067,山东,风电,2,2,0
W6068,山东,风电,2,2,0
W6069,山东,风电,5,5,0
W607,广东,风电,0,0,0
W6070,山东,风电,5,5,0
W6072,山东,风电,3,3,0
W6076,山东,风电,0,0,0
W6077,山东,风电,0,0,0
W6079,山东,风电,0,0,0
W6081,山东,风电,0,0,0
W6083,山东,风电,0,0,0
W6088,山东,风电,0,0,0
W6089,山东,风电,1,1,0
W6090,山东,风电,3,3,0
W6091,山东,风电,3,3,0
W6092,山东,风电,3,3,0
W6093,山东,风电,4,4,0
W6094,山东,风电,5,5,0
W6095,山东,风电,4,4,0
W6096,山东,风电,4,4,0
W6097,山东,风电,4,4,0
W6098,山东,风电,5,5,0
W6099,山东,风电,5,5,0
W61,甘肃,风电,0,0,0
W610,广东,风电,0,0,0
W6100,山东,风电,5,5,0
W6101,山东,风电,5,5,0
W6102,山东,风电,5,5,0
W6103,山东,风电,5,5,0
W6104,山东,风电,4,4,0
W6105,山东,风电,5,5,0
W6106,山东,风电,5,5,0
W6107,山东,风电,5,5,0
W6108,山东,风电,5,5,0
W6109,山东,风电,0,0,0
W6111,山东,风电,0,0,0
W6112,山东,风电,2,2,0
W6113,山东,风电,0,0,0
W6115,山西,风电,1,1,0
W6116,山东,风电,1,1,0
W6117,山西,风电,2,2,0
W6119,山东,风电,2,2,0
W612,甘肃,风电,0,0,0
W6120,山东,风电,0,0,0
W6121,上海,风电,0,0,0
W6126,山东,风电,3,3,0
W6127,山东,风电,0,0,0
W6129,山西,风电,1,1,0
W6130,上海,风电,0,0,0
W6131,山东,风电,3,3,0
W6132,山东,风电,1,1,0
W6133,山西,风电,2,2,0
W6135,山东,风电,2,2,0
W6136,陕西,风电,5,5,0
W6138,山西,风电,0,0,0
W6140,上海,风电,0,0,0
W6141,山东,风电,3,3,0
W6142,陕西,风电,0,0,0
W6143,山东,风电,0,0,0
W6144,陕西,风电,4,4,0
W6149,上海,风电,0,0,0
W6150,山东,风电,4,4,0
W6151,上海,风电,0,0,0
W6159,山西,风电,2,2,0
W6160,山东,风电,1,1,0
W6161,上海,风电,0,0,0
W6162,山东,风电,2,2,0
W6163,山东,风电,1,1,0
W6164,陕西,风电,5,5,0
W6166,山西,风电,0,0,0
