learning_case,central_component_case,year,direct_capex_share_of_installed_capex,stack_share_of_direct_capex,stack_share_of_installed_capex,nonstack_equipment_share_of_installed_capex,bop_epc_share_of_installed_capex,stack_embodied_newbuild_capital_saving_share,nonstack_equipment_newbuild_capital_saving_share,bop_epc_newbuild_capital_saving_share,total_newbuild_capital_saving_share,incumbent_stack_embodied_share_of_newbuild_capital_saving
optimistic,False,2056,0.5,0.35,0.175,0.325,0.5,0.105,0.17875000000000002,0.25,0.53375,0.19672131147540986
optimistic,False,2057,0.5,0.35,0.175,0.325,0.5,0.105,0.17875000000000002,0.25,0.53375,0.19672131147540986
optimistic,False,2058,0.5,0.35,0.175,0.325,0.5,0.105,0.17875000000000002,0.25,0.53375,0.19672131147540986
optimistic,False,2059,0.5,0.35,0.175,0.325,0.5,0.105,0.17875000000000002,0.25,0.53375,0.19672131147540986
optimistic,False,2060,0.5,0.35,0.175,0.325,0.5,0.105,0.17875000000000002,0.25,0.53375,0.19672131147540986
optimistic,False,2026,0.5,0.5,0.25,0.25,0.5,0.0,0.0,0.0,0.0,
optimistic,False,2027,0.5,0.5,0.25,0.25,0.5,0.13983262206534913,0.1375,0.14564407824879438,0.42297670031414353,0.3305917842791243
optimistic,False,2028,0.5,0.5,0.25,0.25,0.5,0.15,0.1375,0.16789085474015536,0.45539085474015534,0.3293873788607142
optimistic,False,2029,0.5,0.5,0.25,0.25,0.5,0.15,0.1375,0.1815185031103384,0.4690185031103384,0.31981680681094987
optimistic,False,2030,0.5,0.5,0.25,0.25,0.5,0.15,0.1375,0.1912447093039275,0.4787447093039275,0.3133193894050401
optimistic,False,2031,0.5,0.5,0.25,0.25,0.5,0.15,0.1375,0.20462971856033146,0.49212971856033144,0.304797687160222
optimistic,False,2032,0.5,0.5,0.25,0.25,0.5,0.15,0.1375,0.21402206596360124,0.5015220659636013,0.2990895320065269
optimistic,False,2033,0.5,0.5,0.25,0.25,0.5,0.15,0.1375,0.22120747926696321,0.5087074792669632,0.294864939308828
optimistic,False,2034,0.5,0.5,0.25,0.25,0.5,0.15,0.1375,0.22699900949446794,0.5144990094944679,0.2915457507826608
optimistic,False,2035,0.5,0.5,0.25,0.25,0.5,0.15,0.1375,0.23183356937035815,0.5193335693703581,0.28883170441275446
optimistic,False,2036,0.5,0.5,0.25,0.25,0.5,0.15,0.1375,0.23597227847903413,0.5234722784790341,0.28654812521463396
optimistic,False,2037,0.5,0.5,0.25,0.25,0.5,0.15,0.1375,0.23958327129072904,0.527083271290729,0.28458501373545375
optimistic,False,2038,0.5,0.5,0.25,0.25,0.5,0.15,0.1375,0.24278097194814596,0.5302809719481459,0.2828689090029576
optimistic,False,2039,0.5,0.5,0.25,0.25,0.5,0.15,0.1375,0.24564665939704722,0.5331466593970472,0.28134847580146116
optimistic,False,2040,0.5,0.5,0.25,0.25,0.5,0.15,0.1375,0.24824007462549003,0.53574007462549,0.2799865216445825
optimistic,False,2041,0.5,0.5,0.25,0.25,0.5,0.15,0.1375,0.25,0.5375,0.27906976744186046
optimistic,False,2042,0.5,0.5,0.25,0.25,0.5,0.15,0.1375,0.25,0.5375,0.27906976744186046
optimistic,False,2043,0.5,0.5,0.25,0.25,0.5,0.15,0.1375,0.25,0.5375,0.27906976744186046
optimistic,False,2044,0.5,0.5,0.25,0.25,0.5,0.15,0.1375,0.25,0.5375,0.27906976744186046
optimistic,False,2045,0.5,0.5,0.25,0.25,0.5,0.15,0.1375,0.25,0.5375,0.27906976744186046
optimistic,False,2046,0.5,0.5,0.25,0.25,0.5,0.15,0.1375,0.25,0.5375,0.27906976744186046
optimistic,False,2047,0.5,0.5,0.25,0.25,0.5,0.15,0.1375,0.25,0.5375,0.27906976744186046
optimistic,False,2048,0.5,0.5,0.25,0.25,0.5,0.15,0.1375,0.25,0.5375,0.27906976744186046
optimistic,False,2049,0.5,0.5,0.25,0.25,0.5,0.15,0.1375,0.25,0.5375,0.27906976744186046
optimistic,False,2050,0.5,0.5,0.25,0.25,0.5,0.15,0.1375,0.25,0.5375,0.27906976744186046
optimistic,False,2051,0.5,0.5,0.25,0.25,0.5,0.15,0.1375,0.25,0.5375,0.27906976744186046
optimistic,False,2052,0.5,0.5,0.25,0.25,0.5,0.15,0.1375,0.25,0.5375,0.27906976744186046
optimistic,False,2053,0.5,0.5,0.25,0.25,0.5,0.15,0.1375,0.25,0.5375,0.27906976744186046
optimistic,False,2054,0.5,0.5,0.25,0.25,0.5,0.15,0.1375,0.25,0.5375,0.27906976744186046
optimistic,False,2055,0.5,0.5,0.25,0.25,0.5,0.15,0.1375,0.25,0.5375,0.27906976744186046
optimistic,False,2056,0.5,0.5,0.25,0.25,0.5,0.15,0.1375,0.25,0.5375,0.27906976744186046
optimistic,False,2057,0.5,0.5,0.25,0.25,0.5,0.15,0.1375,0.25,0.5375,0.27906976744186046
optimistic,False,2058,0.5,0.5,0.25,0.25,0.5,0.15,0.1375,0.25,0.5375,0.27906976744186046
optimistic,False,2059,0.5,0.5,0.25,0.25,0.5,0.15,0.1375,0.25,0.5375,0.27906976744186046
optimistic,False,2060,0.5,0.5,0.25,0.25,0.5,0.15,0.1375,0.25,0.5375,0.27906976744186046
optimistic,False,2026,0.675,0.2,0.135,0.54,0.32499999999999996,0.0,0.0,0.0,0.0,
optimistic,False,2027,0.675,0.2,0.135,0.54,0.32499999999999996,0.07550961591528854,0.29700000000000004,0.09466865086171633,0.4671782667770049,0.16162912807613766
optimistic,False,2028,0.675,0.2,0.135,0.54,0.32499999999999996,0.081,0.29700000000000004,0.10912905558110098,0.48712905558110103,0.16628037082159738
optimistic,False,2029,0.675,0.2,0.135,0.54,0.32499999999999996,0.081,0.29700000000000004,0.11798702702171994,0.49598702702172,0.1633107230372235
optimistic,False,2030,0.675,0.2,0.135,0.54,0.32499999999999996,0.081,0.29700000000000004,0.12430906104755286,0.5023090610475529,0.1612553033207813
optimistic,False,2031,0.675,0.2,0.135,0.54,0.32499999999999996,0.081,0.29700000000000004,0.13300931706421543,0.5110093170642155,0.1585098300464475
optimistic,False,2032,0.675,0.2,0.135,0.54,0.32499999999999996,0.081,0.29700000000000004,0.13911434287634078,0.5171143428763408,0.15663847099938163
optimistic,False,2033,0.675,0.2,0.135,0.54,0.32499999999999996,0.081,0.29700000000000004,0.14378486152352607,0.5217848615235261,0.15523639333554695
optimistic,False,2034,0.675,0.2,0.135,0.54,0.32499999999999996,0.081,0.29700000000000004,0.14754935617140413,0.5255493561714042,0.1541244395960832
optimistic,False,2035,0.675,0.2,0.135,0.54,0.32499999999999996,0.081,0.29700000000000004,0.1506918200907328,0.5286918200907329,0.15320834732434288
optimistic,False,2036,0.675,0.2,0.135,0.54,0.32499999999999996,0.081,0.29700000000000004,0.15338198101137215,0.5313819810113722,0.1524327186364765
optimistic,False,2037,0.675,0.2,0.135,0.54,0.32499999999999996,0.081,0.29700000000000004,0.15572912633897384,0.5337291263389738,0.15176237533747883
optimistic,False,2038,0.675,0.2,0.135,0.54,0.32499999999999996,0.081,0.29700000000000004,0.15780763176629486,0.535807631766295,0.15117365860016352
optimistic,False,2039,0.675,0.2,0.135,0.54,0.32499999999999996,0.081,0.29700000000000004,0.15967032860808067,0.5376703286080807,0.15064993489540804
optimistic,False,2040,0.675,0.2,0.135,0.54,0.32499999999999996,0.081,0.29700000000000004,0.16135604850656848,0.5393560485065685,0.15017908897894477
optimistic,False,2041,0.675,0.2,0.135,0.54,0.32499999999999996,0.081,0.29700000000000004,0.16249999999999998,0.5405,0.1498612395929695
optimistic,False,2042,0.675,0.2,0.135,0.54,0.32499999999999996,0.081,0.29700000000000004,0.16249999999999998,0.5405,0.1498612395929695
optimistic,False,2043,0.675,0.2,0.135,0.54,0.32499999999999996,0.081,0.29700000000000004,0.16249999999999998,0.5405,0.1498612395929695
optimistic,False,2044,0.675,0.2,0.135,0.54,0.32499999999999996,0.081,0.29700000000000004,0.16249999999999998,0.5405,0.1498612395929695
optimistic,False,2045,0.675,0.2,0.135,0.54,0.32499999999999996,0.081,0.29700000000000004,0.16249999999999998,0.5405,0.1498612395929695
optimistic,False,2046,0.675,0.2,0.135,0.54,0.32499999999999996,0.081,0.29700000000000004,0.16249999999999998,0.5405,0.1498612395929695
optimistic,False,2047,0.675,0.2,0.135,0.54,0.32499999999999996,0.081,0.29700000000000004,0.16249999999999998,0.5405,0.1498612395929695
optimistic,False,2048,0.675,0.2,0.135,0.54,0.32499999999999996,0.081,0.29700000000000004,0.16249999999999998,0.5405,0.1498612395929695
optimistic,False,2049,0.675,0.2,0.135,0.54,0.32499999999999996,0.081,0.29700000000000004,0.16249999999999998,0.5405,0.1498612395929695
optimistic,False,2050,0.675,0.2,0.135,0.54,0.32499999999999996,0.081,0.29700000000000004,0.16249999999999998,0.5405,0.1498612395929695
optimistic,False,2051,0.675,0.2,0.135,0.54,0.32499999999999996,0.081,0.29700000000000004,0.16249999999999998,0.5405,0.1498612395929695
optimistic,False,2052,0.675,0.2,0.135,0.54,0.32499999999999996,0.081,0.29700000000000004,0.16249999999999998,0.5405,0.1498612395929695
optimistic,False,2053,0.675,0.2,0.135,0.54,0.32499999999999996,0.081,0.29700000000000004,0.16249999999999998,0.5405,0.1498612395929695
optimistic,False,2054,0.675,0.2,0.135,0.54,0.32499999999999996,0.081,0.29700000000000004,0.16249999999999998,0.5405,0.1498612395929695
optimistic,False,2055,0.675,0.2,0.135,0.54,0.32499999999999996,0.081,0.29700000000000004,0.16249999999999998,0.5405,0.1498612395929695
optimistic,False,2056,0.675,0.2,0.135,0.54,0.32499999999999996,0.081,0.29700000000000004,0.16249999999999998,0.5405,0.1498612395929695
optimistic,False,2057,0.675,0.2,0.135,0.54,0.32499999999999996,0.081,0.29700000000000004,0.16249999999999998,0.5405,0.1498612395929695
optimistic,False,2058,0.675,0.2,0.135,0.54,0.32499999999999996,0.081,0.29700000000000004,0.16249999999999998,0.5405,0.1498612395929695
optimistic,False,2059,0.675,0.2,0.135,0.54,0.32499999999999996,0.081,0.29700000000000004,0.16249999999999998,0.5405,0.1498612395929695
optimistic,False,2060,0.675,0.2,0.135,0.54,0.32499999999999996,0.081,0.29700000000000004,0.16249999999999998,0.5405,0.1498612395929695
optimistic,False,2026,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.0,0.0,0.0,0.0,
optimistic,False,2027,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.09438701989411068,0.27843750000000006,0.09466865086171633,0.4674931707558271,0.20190031811910525
optimistic,False,2028,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.10125,0.27843750000000006,0.10912905558110098,0.48881655558110104,0.20713291897332498
optimistic,False,2029,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.10125,0.27843750000000006,0.11798702702171994,0.49767452702172,0.20344621736201732
optimistic,False,2030,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.10125,0.27843750000000006,0.12430906104755286,0.503996561047553,0.2008942279081283
optimistic,False,2031,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.10125,0.27843750000000006,0.13300931706421543,0.5126968170642154,0.19748513474254398
optimistic,False,2032,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.10125,0.27843750000000006,0.13911434287634078,0.5188018428763408,0.19516121885506388
optimistic,False,2033,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.10125,0.27843750000000006,0.14378486152352607,0.5234723615235262,0.19341995383542246
optimistic,False,2034,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.10125,0.27843750000000006,0.14754935617140413,0.5272368561714043,0.1920389267458262
optimistic,False,2035,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.10125,0.27843750000000006,0.1506918200907328,0.5303793200907329,0.1909011082533893
optimistic,False,2036,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.10125,0.27843750000000006,0.15338198101137215,0.5330694810113722,0.18993771657665015
optimistic,False,2037,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.10125,0.27843750000000006,0.15572912633897384,0.5354166263389739,0.1891050726091915
optimistic,False,2038,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.10125,0.27843750000000006,0.15780763176629486,0.5374951317662949,0.1883737991584711
optimistic,False,2039,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.10125,0.27843750000000006,0.15967032860808067,0.5393578286080807,0.1877232416581319
optimistic,False,2040,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.10125,0.27843750000000006,0.16135604850656848,0.5410435485065686,0.18713835564526796
optimistic,False,2041,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.10125,0.27843750000000006,0.16249999999999998,0.5421875,0.1867435158501441
optimistic,False,2042,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.10125,0.27843750000000006,0.16249999999999998,0.5421875,0.1867435158501441
optimistic,False,2043,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.10125,0.27843750000000006,0.16249999999999998,0.5421875,0.1867435158501441
optimistic,False,2044,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.10125,0.27843750000000006,0.16249999999999998,0.5421875,0.1867435158501441
optimistic,False,2045,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.10125,0.27843750000000006,0.16249999999999998,0.5421875,0.1867435158501441
optimistic,False,2046,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.10125,0.27843750000000006,0.16249999999999998,0.5421875,0.1867435158501441
optimistic,False,2047,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.10125,0.27843750000000006,0.16249999999999998,0.5421875,0.1867435158501441
optimistic,False,2048,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.10125,0.27843750000000006,0.16249999999999998,0.5421875,0.1867435158501441
optimistic,False,2049,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.10125,0.27843750000000006,0.16249999999999998,0.5421875,0.1867435158501441
optimistic,False,2050,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.10125,0.27843750000000006,0.16249999999999998,0.5421875,0.1867435158501441
optimistic,False,2051,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.10125,0.27843750000000006,0.16249999999999998,0.5421875,0.1867435158501441
optimistic,False,2052,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.10125,0.27843750000000006,0.16249999999999998,0.5421875,0.1867435158501441
optimistic,False,2053,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.10125,0.27843750000000006,0.16249999999999998,0.5421875,0.1867435158501441
optimistic,False,2054,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.10125,0.27843750000000006,0.16249999999999998,0.5421875,0.1867435158501441
optimistic,False,2055,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.10125,0.27843750000000006,0.16249999999999998,0.5421875,0.1867435158501441
optimistic,False,2056,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.10125,0.27843750000000006,0.16249999999999998,0.5421875,0.1867435158501441
optimistic,False,2057,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.10125,0.27843750000000006,0.16249999999999998,0.5421875,0.1867435158501441
optimistic,False,2058,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.10125,0.27843750000000006,0.16249999999999998,0.5421875,0.1867435158501441
optimistic,False,2059,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.10125,0.27843750000000006,0.16249999999999998,0.5421875,0.1867435158501441
optimistic,False,2060,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.10125,0.27843750000000006,0.16249999999999998,0.5421875,0.1867435158501441
optimistic,False,2026,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.0,0.0,0.0,0.0,
optimistic,False,2027,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.13214182785175493,0.24131250000000007,0.09466865086171633,0.46812297871347136,0.2822801568402313
optimistic,False,2028,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.14175,0.24131250000000007,0.10912905558110098,0.49219155558110106,0.28799762692524106
optimistic,False,2029,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.14175,0.24131250000000007,0.11798702702171994,0.50104952702172,0.28290616467113294
optimistic,False,2030,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.14175,0.24131250000000007,0.12430906104755286,0.507371561047553,0.27938105105326266
optimistic,False,2031,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.14175,0.24131250000000007,0.13300931706421543,0.5160718170642156,0.27467107350751113
optimistic,False,2032,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.14175,0.24131250000000007,0.13911434287634078,0.5221768428763409,0.2714597591482402
optimistic,False,2033,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.14175,0.24131250000000007,0.14378486152352607,0.5268473615235262,0.2690532597336927
optimistic,False,2034,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.14175,0.24131250000000007,0.14754935617140413,0.5306118561714042,0.26714442647924985
optimistic,False,2035,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.14175,0.24131250000000007,0.1506918200907328,0.5337543200907329,0.2655716209957868
optimistic,False,2036,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.14175,0.24131250000000007,0.15338198101137215,0.5364444810113722,0.2642398328579225
optimistic,False,2037,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.14175,0.24131250000000007,0.15572912633897384,0.5387916263389739,0.26308872126163996
optimistic,False,2038,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.14175,0.24131250000000007,0.15780763176629486,0.540870131766295,0.26207769975593487
optimistic,False,2039,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.14175,0.24131250000000007,0.15967032860808067,0.5427328286080808,0.26117823084986214
optimistic,False,2040,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.14175,0.24131250000000007,0.16135604850656848,0.5444185485065686,0.2603695270648732
optimistic,False,2041,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.14175,0.24131250000000007,0.16249999999999998,0.5455625000000001,0.25982357658380106
optimistic,False,2042,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.14175,0.24131250000000007,0.16249999999999998,0.5455625000000001,0.25982357658380106
optimistic,False,2043,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.14175,0.24131250000000007,0.16249999999999998,0.5455625000000001,0.25982357658380106
optimistic,False,2044,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.14175,0.24131250000000007,0.16249999999999998,0.5455625000000001,0.25982357658380106
optimistic,False,2045,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.14175,0.24131250000000007,0.16249999999999998,0.5455625000000001,0.25982357658380106
optimistic,False,2046,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.14175,0.24131250000000007,0.16249999999999998,0.5455625000000001,0.25982357658380106
optimistic,False,2047,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.14175,0.24131250000000007,0.16249999999999998,0.5455625000000001,0.25982357658380106
optimistic,False,2048,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.14175,0.24131250000000007,0.16249999999999998,0.5455625000000001,0.25982357658380106
optimistic,False,2049,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.14175,0.24131250000000007,0.16249999999999998,0.5455625000000001,0.25982357658380106
optimistic,False,2050,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.14175,0.24131250000000007,0.16249999999999998,0.5455625000000001,0.25982357658380106
optimistic,False,2051,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.14175,0.24131250000000007,0.16249999999999998,0.5455625000000001,0.25982357658380106
optimistic,False,2052,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.14175,0.24131250000000007,0.16249999999999998,0.5455625000000001,0.25982357658380106
optimistic,False,2053,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.14175,0.24131250000000007,0.16249999999999998,0.5455625000000001,0.25982357658380106
optimistic,False,2054,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.14175,0.24131250000000007,0.16249999999999998,0.5455625000000001,0.25982357658380106
optimistic,False,2055,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.14175,0.24131250000000007,0.16249999999999998,0.5455625000000001,0.25982357658380106
optimistic,False,2056,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.14175,0.24131250000000007,0.16249999999999998,0.5455625000000001,0.25982357658380106
optimistic,False,2057,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.14175,0.24131250000000007,0.16249999999999998,0.5455625000000001,0.25982357658380106
optimistic,False,2058,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.14175,0.24131250000000007,0.16249999999999998,0.5455625000000001,0.25982357658380106
optimistic,False,2059,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.14175,0.24131250000000007,0.16249999999999998,0.5455625000000001,0.25982357658380106
optimistic,False,2060,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.14175,0.24131250000000007,0.16249999999999998,0.5455625000000001,0.25982357658380106
optimistic,False,2026,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.0,0.0,0.0,0.0,
optimistic,False,2027,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.18877403978822135,0.18562500000000004,0.09466865086171633,0.46906769064993775,0.40244519831808717
optimistic,False,2028,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.2025,0.18562500000000004,0.10912905558110098,0.49725405558110103,0.40723649757537816
optimistic,False,2029,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.2025,0.18562500000000004,0.11798702702171994,0.50611202702172,0.4001090454056917
optimistic,False,2030,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.2025,0.18562500000000004,0.12430906104755286,0.512434061047553,0.39517279469291244
optimistic,False,2031,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.2025,0.18562500000000004,0.13300931706421543,0.5211343170642155,0.3885754466157089
optimistic,False,2032,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.2025,0.18562500000000004,0.13911434287634078,0.5272393428763409,0.38407604200260625
optimistic,False,2033,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.2025,0.18562500000000004,0.14378486152352607,0.5319098615235262,0.38070360158390015
optimistic,False,2034,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.2025,0.18562500000000004,0.14754935617140413,0.5356743561714041,0.3780281763855883
optimistic,False,2035,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.2025,0.18562500000000004,0.1506918200907328,0.5388168200907328,0.37582345696984826
optimistic,False,2036,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.2025,0.18562500000000004,0.15338198101137215,0.5415069810113722,0.37395639779526185
optimistic,False,2037,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.2025,0.18562500000000004,0.15572912633897384,0.5438541263389739,0.37234249073948483
optimistic,False,2038,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.2025,0.18562500000000004,0.15780763176629486,0.5459326317662949,0.3709248874624645
optimistic,False,2039,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.2025,0.18562500000000004,0.15967032860808067,0.5477953286080808,0.369663612346863
optimistic,False,2040,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.2025,0.18562500000000004,0.16135604850656848,0.5494810485065685,0.36852954355818757
optimistic,False,2041,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.2025,0.18562500000000004,0.16249999999999998,0.550625,0.3677639046538025
optimistic,False,2042,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.2025,0.18562500000000004,0.16249999999999998,0.550625,0.3677639046538025
optimistic,False,2043,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.2025,0.18562500000000004,0.16249999999999998,0.550625,0.3677639046538025
optimistic,False,2044,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.2025,0.18562500000000004,0.16249999999999998,0.550625,0.3677639046538025
optimistic,False,2045,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.2025,0.18562500000000004,0.16249999999999998,0.550625,0.3677639046538025
optimistic,False,2046,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.2025,0.18562500000000004,0.16249999999999998,0.550625,0.3677639046538025
optimistic,False,2047,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.2025,0.18562500000000004,0.16249999999999998,0.550625,0.3677639046538025
optimistic,False,2048,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.2025,0.18562500000000004,0.16249999999999998,0.550625,0.3677639046538025
optimistic,False,2049,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.2025,0.18562500000000004,0.16249999999999998,0.550625,0.3677639046538025
optimistic,False,2050,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.2025,0.18562500000000004,0.16249999999999998,0.550625,0.3677639046538025
optimistic,False,2051,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.2025,0.18562500000000004,0.16249999999999998,0.550625,0.3677639046538025
optimistic,False,2052,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.2025,0.18562500000000004,0.16249999999999998,0.550625,0.3677639046538025
optimistic,False,2053,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.2025,0.18562500000000004,0.16249999999999998,0.550625,0.3677639046538025
optimistic,False,2054,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.2025,0.18562500000000004,0.16249999999999998,0.550625,0.3677639046538025
optimistic,False,2055,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.2025,0.18562500000000004,0.16249999999999998,0.550625,0.3677639046538025
optimistic,False,2056,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.2025,0.18562500000000004,0.16249999999999998,0.550625,0.3677639046538025
optimistic,False,2057,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.2025,0.18562500000000004,0.16249999999999998,0.550625,0.3677639046538025
optimistic,False,2058,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.2025,0.18562500000000004,0.16249999999999998,0.550625,0.3677639046538025
optimistic,False,2059,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.2025,0.18562500000000004,0.16249999999999998,0.550625,0.3677639046538025
optimistic,False,2060,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.2025,0.18562500000000004,0.16249999999999998,0.550625,0.3677639046538025
optimistic,False,2026,0.7,0.2,0.13999999999999999,0.5599999999999999,0.30000000000000004,0.0,0.0,0.0,0.0,
optimistic,False,2027,0.7,0.2,0.13999999999999999,0.5599999999999999,0.30000000000000004,0.0783062683565955,0.308,0.08738644694927665,0.47369271530587215,0.16531026512837904
optimistic,False,2028,0.7,0.2,0.13999999999999999,0.5599999999999999,0.30000000000000004,0.08399999999999999,0.308,0.10073451284409322,0.49273451284409325,0.17047719981120651
optimistic,False,2029,0.7,0.2,0.13999999999999999,0.5599999999999999,0.30000000000000004,0.08399999999999999,0.308,0.10891110186620306,0.5009111018662031,0.16769442658996403
optimistic,False,2030,0.7,0.2,0.13999999999999999,0.5599999999999999,0.30000000000000004,0.08399999999999999,0.308,0.11474682558235652,0.5067468255823565,0.16576324854816146
optimistic,False,2031,0.7,0.2,0.13999999999999999,0.5599999999999999,0.30000000000000004,0.08399999999999999,0.308,0.1227778311361989,0.5147778311361989,0.1631771900794528
optimistic,False,2032,0.7,0.2,0.13999999999999999,0.5599999999999999,0.30000000000000004,0.08399999999999999,0.308,0.12841323957816075,0.5204132395781608,0.161410190232841
