scenario_id,resource_branch,system_capex_cny_per_kw,curtailed_power_price_cny_per_kwh,opex_accounting_case,fixed_om_rate,stack_replacement_share,resource_realization,debt_ratio,loan_rate,is_main
U051,full_output_upper_bound,3600.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.045,False
U052,full_output_upper_bound,3600.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.025,False
U053,full_output_upper_bound,3600.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.035,False
U054,full_output_upper_bound,3600.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.045,False
U055,full_output_upper_bound,3600.0,0.1,WB_allin_2pct,0.02,0.0,1.0,0.5,0.025,False
U056,full_output_upper_bound,3600.0,0.1,WB_allin_2pct,0.02,0.0,1.0,0.5,0.035,False
U057,full_output_upper_bound,3600.0,0.1,WB_allin_2pct,0.02,0.0,1.0,0.5,0.045,False
U058,full_output_upper_bound,3600.0,0.1,WB_allin_2pct,0.02,0.0,1.0,0.7,0.025,False
U059,full_output_upper_bound,3600.0,0.1,WB_allin_2pct,0.02,0.0,1.0,0.7,0.035,False
U060,full_output_upper_bound,3600.0,0.1,WB_allin_2pct,0.02,0.0,1.0,0.7,0.045,False
U061,full_output_upper_bound,3600.0,0.1,WB_allin_2pct,0.02,0.0,1.0,0.8,0.025,False
U062,full_output_upper_bound,3600.0,0.1,WB_allin_2pct,0.02,0.0,1.0,0.8,0.035,False
U063,full_output_upper_bound,3600.0,0.1,WB_allin_2pct,0.02,0.0,1.0,0.8,0.045,False
U064,full_output_upper_bound,3600.0,0.1,WB_allin_3pct,0.03,0.0,1.0,0.5,0.025,False
U065,full_output_upper_bound,3600.0,0.1,WB_allin_3pct,0.03,0.0,1.0,0.5,0.035,False
U066,full_output_upper_bound,3600.0,0.1,WB_allin_3pct,0.03,0.0,1.0,0.5,0.045,False
U067,full_output_upper_bound,3600.0,0.1,WB_allin_3pct,0.03,0.0,1.0,0.7,0.025,False
U068,full_output_upper_bound,3600.0,0.1,WB_allin_3pct,0.03,0.0,1.0,0.7,0.035,False
U069,full_output_upper_bound,3600.0,0.1,WB_allin_3pct,0.03,0.0,1.0,0.7,0.045,False
U070,full_output_upper_bound,3600.0,0.1,WB_allin_3pct,0.03,0.0,1.0,0.8,0.025,False
U071,full_output_upper_bound,3600.0,0.1,WB_allin_3pct,0.03,0.0,1.0,0.8,0.035,False
U072,full_output_upper_bound,3600.0,0.1,WB_allin_3pct,0.03,0.0,1.0,0.8,0.045,False
U073,full_output_upper_bound,3600.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.025,False
U074,full_output_upper_bound,3600.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.035,False
U075,full_output_upper_bound,3600.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.045,False
U076,full_output_upper_bound,3600.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.025,False
U077,full_output_upper_bound,3600.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.035,False
U078,full_output_upper_bound,3600.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.045,False
U079,full_output_upper_bound,3600.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.025,False
U080,full_output_upper_bound,3600.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.035,False
U081,full_output_upper_bound,3600.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.045,False
U082,full_output_upper_bound,3600.0,0.2,WB_allin_2pct,0.02,0.0,1.0,0.5,0.025,False
U083,full_output_upper_bound,3600.0,0.2,WB_allin_2pct,0.02,0.0,1.0,0.5,0.035,False
U084,full_output_upper_bound,3600.0,0.2,WB_allin_2pct,0.02,0.0,1.0,0.5,0.045,False
U085,full_output_upper_bound,3600.0,0.2,WB_allin_2pct,0.02,0.0,1.0,0.7,0.025,False
U086,full_output_upper_bound,3600.0,0.2,WB_allin_2pct,0.02,0.0,1.0,0.7,0.035,False
U087,full_output_upper_bound,3600.0,0.2,WB_allin_2pct,0.02,0.0,1.0,0.7,0.045,False
U088,full_output_upper_bound,3600.0,0.2,WB_allin_2pct,0.02,0.0,1.0,0.8,0.025,False
U089,full_output_upper_bound,3600.0,0.2,WB_allin_2pct,0.02,0.0,1.0,0.8,0.035,False
U090,full_output_upper_bound,3600.0,0.2,WB_allin_2pct,0.02,0.0,1.0,0.8,0.045,False
U091,full_output_upper_bound,3600.0,0.2,WB_allin_3pct,0.03,0.0,1.0,0.5,0.025,False
U092,full_output_upper_bound,3600.0,0.2,WB_allin_3pct,0.03,0.0,1.0,0.5,0.035,False
U093,full_output_upper_bound,3600.0,0.2,WB_allin_3pct,0.03,0.0,1.0,0.5,0.045,False
U094,full_output_upper_bound,3600.0,0.2,WB_allin_3pct,0.03,0.0,1.0,0.7,0.025,False
U095,full_output_upper_bound,3600.0,0.2,WB_allin_3pct,0.03,0.0,1.0,0.7,0.035,False
U096,full_output_upper_bound,3600.0,0.2,WB_allin_3pct,0.03,0.0,1.0,0.7,0.045,False
U097,full_output_upper_bound,3600.0,0.2,WB_allin_3pct,0.03,0.0,1.0,0.8,0.025,False
U098,full_output_upper_bound,3600.0,0.2,WB_allin_3pct,0.03,0.0,1.0,0.8,0.035,False
U099,full_output_upper_bound,3600.0,0.2,WB_allin_3pct,0.03,0.0,1.0,0.8,0.045,False
U100,full_output_upper_bound,3600.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.025,False
U101,full_output_upper_bound,3600.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.035,False
U102,full_output_upper_bound,3600.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.045,False
U103,full_output_upper_bound,3600.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.025,False
U104,full_output_upper_bound,3600.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.035,False
U105,full_output_upper_bound,3600.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.045,False
U106,full_output_upper_bound,3600.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.025,False
U107,full_output_upper_bound,3600.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.035,False
U108,full_output_upper_bound,3600.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.045,False
U109,full_output_upper_bound,7200.0,0.0,WB_allin_2pct,0.02,0.0,1.0,0.5,0.025,False
U110,full_output_upper_bound,7200.0,0.0,WB_allin_2pct,0.02,0.0,1.0,0.5,0.035,False
U111,full_output_upper_bound,7200.0,0.0,WB_allin_2pct,0.02,0.0,1.0,0.5,0.045,False
U112,full_output_upper_bound,7200.0,0.0,WB_allin_2pct,0.02,0.0,1.0,0.7,0.025,False
U113,full_output_upper_bound,7200.0,0.0,WB_allin_2pct,0.02,0.0,1.0,0.7,0.035,False
U114,full_output_upper_bound,7200.0,0.0,WB_allin_2pct,0.02,0.0,1.0,0.7,0.045,False
U115,full_output_upper_bound,7200.0,0.0,WB_allin_2pct,0.02,0.0,1.0,0.8,0.025,False
U116,full_output_upper_bound,7200.0,0.0,WB_allin_2pct,0.02,0.0,1.0,0.8,0.035,False
U117,full_output_upper_bound,7200.0,0.0,WB_allin_2pct,0.02,0.0,1.0,0.8,0.045,False
U118,full_output_upper_bound,7200.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.5,0.025,False
U119,full_output_upper_bound,7200.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.5,0.035,False
U120,full_output_upper_bound,7200.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.5,0.045,False
U121,full_output_upper_bound,7200.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.7,0.025,False
U122,full_output_upper_bound,7200.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.7,0.035,False
U123,full_output_upper_bound,7200.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.7,0.045,False
U124,full_output_upper_bound,7200.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.8,0.025,False
U125,full_output_upper_bound,7200.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.8,0.035,False
U126,full_output_upper_bound,7200.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.8,0.045,False
U127,full_output_upper_bound,7200.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.025,False
U128,full_output_upper_bound,7200.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.035,False
U129,full_output_upper_bound,7200.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.045,False
U130,full_output_upper_bound,7200.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.025,False
U131,full_output_upper_bound,7200.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.035,False
U132,full_output_upper_bound,7200.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.045,False
U133,full_output_upper_bound,7200.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.025,False
U134,full_output_upper_bound,7200.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.035,False
U135,full_output_upper_bound,7200.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.045,False
U136,full_output_upper_bound,7200.0,0.05,WB_allin_2pct,0.02,0.0,1.0,0.5,0.025,False
U137,full_output_upper_bound,7200.0,0.05,WB_allin_2pct,0.02,0.0,1.0,0.5,0.035,False
U138,full_output_upper_bound,7200.0,0.05,WB_allin_2pct,0.02,0.0,1.0,0.5,0.045,False
U139,full_output_upper_bound,7200.0,0.05,WB_allin_2pct,0.02,0.0,1.0,0.7,0.025,False
U140,full_output_upper_bound,7200.0,0.05,WB_allin_2pct,0.02,0.0,1.0,0.7,0.035,False
U141,full_output_upper_bound,7200.0,0.05,WB_allin_2pct,0.02,0.0,1.0,0.7,0.045,False
U142,full_output_upper_bound,7200.0,0.05,WB_allin_2pct,0.02,0.0,1.0,0.8,0.025,False
U143,full_output_upper_bound,7200.0,0.05,WB_allin_2pct,0.02,0.0,1.0,0.8,0.035,False
U144,full_output_upper_bound,7200.0,0.05,WB_allin_2pct,0.02,0.0,1.0,0.8,0.045,False
U145,full_output_upper_bound,7200.0,0.05,WB_allin_3pct,0.03,0.0,1.0,0.5,0.025,False
U146,full_output_upper_bound,7200.0,0.05,WB_allin_3pct,0.03,0.0,1.0,0.5,0.035,False
U147,full_output_upper_bound,7200.0,0.05,WB_allin_3pct,0.03,0.0,1.0,0.5,0.045,False
U148,full_output_upper_bound,7200.0,0.05,WB_allin_3pct,0.03,0.0,1.0,0.7,0.025,False
U149,full_output_upper_bound,7200.0,0.05,WB_allin_3pct,0.03,0.0,1.0,0.7,0.035,False
U150,full_output_upper_bound,7200.0,0.05,WB_allin_3pct,0.03,0.0,1.0,0.7,0.045,False
U151,full_output_upper_bound,7200.0,0.05,WB_allin_3pct,0.03,0.0,1.0,0.8,0.025,False
U152,full_output_upper_bound,7200.0,0.05,WB_allin_3pct,0.03,0.0,1.0,0.8,0.035,False
U153,full_output_upper_bound,7200.0,0.05,WB_allin_3pct,0.03,0.0,1.0,0.8,0.045,False
U154,full_output_upper_bound,7200.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.025,False
U155,full_output_upper_bound,7200.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.035,False
U156,full_output_upper_bound,7200.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.045,False
U157,full_output_upper_bound,7200.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.025,False
U158,full_output_upper_bound,7200.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.035,False
U159,full_output_upper_bound,7200.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.045,False
U160,full_output_upper_bound,7200.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.025,False
U161,full_output_upper_bound,7200.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.035,False
U162,full_output_upper_bound,7200.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.045,False
U163,full_output_upper_bound,7200.0,0.1,WB_allin_2pct,0.02,0.0,1.0,0.5,0.025,False
U164,full_output_upper_bound,7200.0,0.1,WB_allin_2pct,0.02,0.0,1.0,0.5,0.035,False
U165,full_output_upper_bound,7200.0,0.1,WB_allin_2pct,0.02,0.0,1.0,0.5,0.045,False
U166,full_output_upper_bound,7200.0,0.1,WB_allin_2pct,0.02,0.0,1.0,0.7,0.025,False
U167,full_output_upper_bound,7200.0,0.1,WB_allin_2pct,0.02,0.0,1.0,0.7,0.035,False
U168,full_output_upper_bound,7200.0,0.1,WB_allin_2pct,0.02,0.0,1.0,0.7,0.045,False
U169,full_output_upper_bound,7200.0,0.1,WB_allin_2pct,0.02,0.0,1.0,0.8,0.025,False
U170,full_output_upper_bound,7200.0,0.1,WB_allin_2pct,0.02,0.0,1.0,0.8,0.035,False
U171,full_output_upper_bound,7200.0,0.1,WB_allin_2pct,0.02,0.0,1.0,0.8,0.045,False
U172,full_output_upper_bound,7200.0,0.1,WB_allin_3pct,0.03,0.0,1.0,0.5,0.025,False
U173,full_output_upper_bound,7200.0,0.1,WB_allin_3pct,0.03,0.0,1.0,0.5,0.035,False
U174,full_output_upper_bound,7200.0,0.1,WB_allin_3pct,0.03,0.0,1.0,0.5,0.045,False
U175,full_output_upper_bound,7200.0,0.1,WB_allin_3pct,0.03,0.0,1.0,0.7,0.025,False
U176,full_output_upper_bound,7200.0,0.1,WB_allin_3pct,0.03,0.0,1.0,0.7,0.035,False
U177,full_output_upper_bound,7200.0,0.1,WB_allin_3pct,0.03,0.0,1.0,0.7,0.045,False
U178,full_output_upper_bound,7200.0,0.1,WB_allin_3pct,0.03,0.0,1.0,0.8,0.025,False
U179,full_output_upper_bound,7200.0,0.1,WB_allin_3pct,0.03,0.0,1.0,0.8,0.035,False
U180,full_output_upper_bound,7200.0,0.1,WB_allin_3pct,0.03,0.0,1.0,0.8,0.045,False
U181,full_output_upper_bound,7200.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.025,False
U182,full_output_upper_bound,7200.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.035,False
U183,full_output_upper_bound,7200.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.045,False
U184,full_output_upper_bound,7200.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.025,False
U185,full_output_upper_bound,7200.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.035,True
U186,full_output_upper_bound,7200.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.045,False
U187,full_output_upper_bound,7200.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.025,False
U188,full_output_upper_bound,7200.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.035,False
U189,full_output_upper_bound,7200.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.045,False
U190,full_output_upper_bound,7200.0,0.2,WB_allin_2pct,0.02,0.0,1.0,0.5,0.025,False
U191,full_output_upper_bound,7200.0,0.2,WB_allin_2pct,0.02,0.0,1.0,0.5,0.035,False
U192,full_output_upper_bound,7200.0,0.2,WB_allin_2pct,0.02,0.0,1.0,0.5,0.045,False
U193,full_output_upper_bound,7200.0,0.2,WB_allin_2pct,0.02,0.0,1.0,0.7,0.025,False
U194,full_output_upper_bound,7200.0,0.2,WB_allin_2pct,0.02,0.0,1.0,0.7,0.035,False
U195,full_output_upper_bound,7200.0,0.2,WB_allin_2pct,0.02,0.0,1.0,0.7,0.045,False
U196,full_output_upper_bound,7200.0,0.2,WB_allin_2pct,0.02,0.0,1.0,0.8,0.025,False
U197,full_output_upper_bound,7200.0,0.2,WB_allin_2pct,0.02,0.0,1.0,0.8,0.035,False
U198,full_output_upper_bound,7200.0,0.2,WB_allin_2pct,0.02,0.0,1.0,0.8,0.045,False
U199,full_output_upper_bound,7200.0,0.2,WB_allin_3pct,0.03,0.0,1.0,0.5,0.025,False
U200,full_output_upper_bound,7200.0,0.2,WB_allin_3pct,0.03,0.0,1.0,0.5,0.035,False
U201,full_output_upper_bound,7200.0,0.2,WB_allin_3pct,0.03,0.0,1.0,0.5,0.045,False
U202,full_output_upper_bound,7200.0,0.2,WB_allin_3pct,0.03,0.0,1.0,0.7,0.025,False
U203,full_output_upper_bound,7200.0,0.2,WB_allin_3pct,0.03,0.0,1.0,0.7,0.035,False
U204,full_output_upper_bound,7200.0,0.2,WB_allin_3pct,0.03,0.0,1.0,0.7,0.045,False
U205,full_output_upper_bound,7200.0,0.2,WB_allin_3pct,0.03,0.0,1.0,0.8,0.025,False
U206,full_output_upper_bound,7200.0,0.2,WB_allin_3pct,0.03,0.0,1.0,0.8,0.035,False
U207,full_output_upper_bound,7200.0,0.2,WB_allin_3pct,0.03,0.0,1.0,0.8,0.045,False
U208,full_output_upper_bound,7200.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.025,False
U209,full_output_upper_bound,7200.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.035,False
U210,full_output_upper_bound,7200.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.045,False
U211,full_output_upper_bound,7200.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.025,False
U212,full_output_upper_bound,7200.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.035,False
U213,full_output_upper_bound,7200.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.045,False
U214,full_output_upper_bound,7200.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.025,False
U215,full_output_upper_bound,7200.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.035,False
U216,full_output_upper_bound,7200.0,0.2,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.045,False
U217,full_output_upper_bound,10800.0,0.0,WB_allin_2pct,0.02,0.0,1.0,0.5,0.025,False
U218,full_output_upper_bound,10800.0,0.0,WB_allin_2pct,0.02,0.0,1.0,0.5,0.035,False
U219,full_output_upper_bound,10800.0,0.0,WB_allin_2pct,0.02,0.0,1.0,0.5,0.045,False
U220,full_output_upper_bound,10800.0,0.0,WB_allin_2pct,0.02,0.0,1.0,0.7,0.025,False
U221,full_output_upper_bound,10800.0,0.0,WB_allin_2pct,0.02,0.0,1.0,0.7,0.035,False
U222,full_output_upper_bound,10800.0,0.0,WB_allin_2pct,0.02,0.0,1.0,0.7,0.045,False
U223,full_output_upper_bound,10800.0,0.0,WB_allin_2pct,0.02,0.0,1.0,0.8,0.025,False
U224,full_output_upper_bound,10800.0,0.0,WB_allin_2pct,0.02,0.0,1.0,0.8,0.035,False
U225,full_output_upper_bound,10800.0,0.0,WB_allin_2pct,0.02,0.0,1.0,0.8,0.045,False
U226,full_output_upper_bound,10800.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.5,0.025,False
U227,full_output_upper_bound,10800.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.5,0.035,False
U228,full_output_upper_bound,10800.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.5,0.045,False
U229,full_output_upper_bound,10800.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.7,0.025,False
U230,full_output_upper_bound,10800.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.7,0.035,False
U231,full_output_upper_bound,10800.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.7,0.045,False
U232,full_output_upper_bound,10800.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.8,0.025,False
U233,full_output_upper_bound,10800.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.8,0.035,False
U234,full_output_upper_bound,10800.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.8,0.045,False
U235,full_output_upper_bound,10800.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.025,False
U236,full_output_upper_bound,10800.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.035,False
U237,full_output_upper_bound,10800.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.045,False
U238,full_output_upper_bound,10800.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.025,False
U239,full_output_upper_bound,10800.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.035,False
U240,full_output_upper_bound,10800.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.045,False
U241,full_output_upper_bound,10800.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.025,False
U242,full_output_upper_bound,10800.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.035,False
U243,full_output_upper_bound,10800.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.045,False
U244,full_output_upper_bound,10800.0,0.05,WB_allin_2pct,0.02,0.0,1.0,0.5,0.025,False
U245,full_output_upper_bound,10800.0,0.05,WB_allin_2pct,0.02,0.0,1.0,0.5,0.035,False
U246,full_output_upper_bound,10800.0,0.05,WB_allin_2pct,0.02,0.0,1.0,0.5,0.045,False
U247,full_output_upper_bound,10800.0,0.05,WB_allin_2pct,0.02,0.0,1.0,0.7,0.025,False
U248,full_output_upper_bound,10800.0,0.05,WB_allin_2pct,0.02,0.0,1.0,0.7,0.035,False
U249,full_output_upper_bound,10800.0,0.05,WB_allin_2pct,0.02,0.0,1.0,0.7,0.045,False
U250,full_output_upper_bound,10800.0,0.05,WB_allin_2pct,0.02,0.0,1.0,0.8,0.025,False
U251,full_output_upper_bound,10800.0,0.05,WB_allin_2pct,0.02,0.0,1.0,0.8,0.035,False
U252,full_output_upper_bound,10800.0,0.05,WB_allin_2pct,0.02,0.0,1.0,0.8,0.045,False
U253,full_output_upper_bound,10800.0,0.05,WB_allin_3pct,0.03,0.0,1.0,0.5,0.025,False
U254,full_output_upper_bound,10800.0,0.05,WB_allin_3pct,0.03,0.0,1.0,0.5,0.035,False
U255,full_output_upper_bound,10800.0,0.05,WB_allin_3pct,0.03,0.0,1.0,0.5,0.045,False
U256,full_output_upper_bound,10800.0,0.05,WB_allin_3pct,0.03,0.0,1.0,0.7,0.025,False
U257,full_output_upper_bound,10800.0,0.05,WB_allin_3pct,0.03,0.0,1.0,0.7,0.035,False
U258,full_output_upper_bound,10800.0,0.05,WB_allin_3pct,0.03,0.0,1.0,0.7,0.045,False
U259,full_output_upper_bound,10800.0,0.05,WB_allin_3pct,0.03,0.0,1.0,0.8,0.025,False
U260,full_output_upper_bound,10800.0,0.05,WB_allin_3pct,0.03,0.0,1.0,0.8,0.035,False
U261,full_output_upper_bound,10800.0,0.05,WB_allin_3pct,0.03,0.0,1.0,0.8,0.045,False
U262,full_output_upper_bound,10800.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.025,False
U263,full_output_upper_bound,10800.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.035,False
U264,full_output_upper_bound,10800.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.045,False
U265,full_output_upper_bound,10800.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.025,False
U266,full_output_upper_bound,10800.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.035,False
U267,full_output_upper_bound,10800.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.045,False
U268,full_output_upper_bound,10800.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.025,False
U269,full_output_upper_bound,10800.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.035,False
U270,full_output_upper_bound,10800.0,0.05,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.045,False
U271,full_output_upper_bound,10800.0,0.1,WB_allin_2pct,0.02,0.0,1.0,0.5,0.025,False
U272,full_output_upper_bound,10800.0,0.1,WB_allin_2pct,0.02,0.0,1.0,0.5,0.035,False
U273,full_output_upper_bound,10800.0,0.1,WB_allin_2pct,0.02,0.0,1.0,0.5,0.045,False
U274,full_output_upper_bound,10800.0,0.1,WB_allin_2pct,0.02,0.0,1.0,0.7,0.025,False
U275,full_output_upper_bound,10800.0,0.1,WB_allin_2pct,0.02,0.0,1.0,0.7,0.035,False
U276,full_output_upper_bound,10800.0,0.1,WB_allin_2pct,0.02,0.0,1.0,0.7,0.045,False
U277,full_output_upper_bound,10800.0,0.1,WB_allin_2pct,0.02,0.0,1.0,0.8,0.025,False
U278,full_output_upper_bound,10800.0,0.1,WB_allin_2pct,0.02,0.0,1.0,0.8,0.035,False
U279,full_output_upper_bound,10800.0,0.1,WB_allin_2pct,0.02,0.0,1.0,0.8,0.045,False
U280,full_output_upper_bound,10800.0,0.1,WB_allin_3pct,0.03,0.0,1.0,0.5,0.025,False
U281,full_output_upper_bound,10800.0,0.1,WB_allin_3pct,0.03,0.0,1.0,0.5,0.035,False
U282,full_output_upper_bound,10800.0,0.1,WB_allin_3pct,0.03,0.0,1.0,0.5,0.045,False
U283,full_output_upper_bound,10800.0,0.1,WB_allin_3pct,0.03,0.0,1.0,0.7,0.025,False
U284,full_output_upper_bound,10800.0,0.1,WB_allin_3pct,0.03,0.0,1.0,0.7,0.035,False
U285,full_output_upper_bound,10800.0,0.1,WB_allin_3pct,0.03,0.0,1.0,0.7,0.045,False
U286,full_output_upper_bound,10800.0,0.1,WB_allin_3pct,0.03,0.0,1.0,0.8,0.025,False
U287,full_output_upper_bound,10800.0,0.1,WB_allin_3pct,0.03,0.0,1.0,0.8,0.035,False
U288,full_output_upper_bound,10800.0,0.1,WB_allin_3pct,0.03,0.0,1.0,0.8,0.045,False
U289,full_output_upper_bound,10800.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.025,False
U290,full_output_upper_bound,10800.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.035,False
U291,full_output_upper_bound,10800.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.045,False
U292,full_output_upper_bound,10800.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.025,False
U293,full_output_upper_bound,10800.0,0.1,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.035,False
