ObjectId,merge_province_cn,power_type_cn,capacity_mw,latitude,longitude,resource_branch,low_return_entry,colocated_6p5_same_configuration,colocated_6p5_independent_optimized,independent_h2_8_independent_optimized,strict_marginal_vs_6p5,strict_marginal_vs_8,optimized_capture_target,optimized_electrolyzer_mw,optimized_h2_t_per_year,npv_low_100m_cny,npv_colocated_6p5_100m_cny,npv_independent_h2_8_100m_cny
W2418,河北,风电,48.0,42.4783,117.5543,full_output_upper_bound,True,True,True,True,False,False,0.5,14.216482751535645,1486.9600295277935,1.4582369649220255,0.3956949047894612,0.2602886192200602
W2420,黑龙江,风电,50.0,47.0053,130.9842,full_output_upper_bound,True,True,True,True,False,False,0.5,9.37499068110222,896.8877360697412,1.0855516640711955,0.32322995168784036,0.22483399673566318
W2422,河南,风电,50.0,34.7825,114.6574,full_output_upper_bound,True,True,True,True,False,False,0.3,5.165075112864692,483.81610820817616,0.5387639115929248,0.1527153973500293,0.10292902688143322
W2423,河北,风电,50.0,39.7717,114.8339,full_output_upper_bound,True,True,True,True,False,False,0.3,4.660907374046824,435.3445666897277,0.421263122762551,0.10433450836349478,0.06417381169161522
W2424,河北,风电,200.0,42.4946,117.4662,full_output_upper_bound,True,True,True,True,False,False,0.5,59.23534478507667,6195.666758048171,6.075987254694221,1.6487287223565925,1.0845358731955366
W2427,河南,风电,48.0,34.3981,113.297,full_output_upper_bound,True,True,True,True,False,False,0.3,4.3329085787968555,369.98627646103415,0.3201429118632893,0.06778866796468148,0.03564727719245063
W2428,河南,风电,11.0,34.9205,114.8023,full_output_upper_bound,True,True,True,True,False,False,0.3,1.1363165327875033,106.43954474236413,0.11852806146176854,0.033597387692473855,0.022644386106868423
W2429,黑龙江,风电,50.0,46.5539,130.5639,full_output_upper_bound,True,True,True,True,False,False,0.5,9.008506478193514,857.1304392039129,1.0240494364288315,0.30114844499321825,0.2080351654397799
W2431,河北,风电,50.0,39.7325,114.7628,full_output_upper_bound,True,True,True,True,False,False,0.2,3.5373149990230695,343.5869784276134,0.45058863421535594,0.14205794774358824,0.10184951632722702
W2432,河北,风电,50.0,42.179,117.5904,full_output_upper_bound,True,True,True,True,False,False,0.4,8.558372660973156,925.3412482970009,1.0074015267722056,0.32208188111250546,0.23074136856900543
W2435,黑龙江,风电,50.0,46.5951,130.5738,full_output_upper_bound,True,True,True,True,False,False,0.5,9.008506478193514,857.1304392039129,1.0240494364288315,0.30114844499321825,0.2080351654397799
W2436,河北,风电,50.0,39.7342,114.9111,full_output_upper_bound,True,True,True,True,False,False,0.2,3.5373149990230695,343.5869784276134,0.45058863421535594,0.14205794774358824,0.10184951632722702
W2437,河南,风电,50.0,34.9375,115.1873,full_output_upper_bound,True,True,True,True,False,False,0.3,5.165075112864692,483.81610820817616,0.5387639115929248,0.1527153973500293,0.10292902688143322
W2439,河南,风电,48.0,34.3986,113.3001,full_output_upper_bound,True,True,True,True,False,False,0.3,4.3329085787968555,369.98627646103415,0.3201429118632893,0.06778866796468148,0.03564727719245063
W2440,河北,风电,50.0,42.1449,117.919,full_output_upper_bound,True,True,True,True,False,False,0.4,8.745148862689316,892.8573136807086,0.9623398119924063,0.27788665990769895,0.18989350155542034
W2441,河北,风电,50.0,39.6203,114.6506,full_output_upper_bound,True,True,True,True,False,False,0.2,3.5373149990230695,343.5869784276134,0.45058863421535594,0.14205794774358824,0.10184951632722702
W2443,河南,风电,69.0,34.8259,114.8372,full_output_upper_bound,True,True,True,True,False,False,0.3,7.127803627078598,667.6662283008428,0.7434942026690435,0.21074725117172033,0.14204205963358787
W2445,河南,风电,45.0,34.3596,112.885,full_output_upper_bound,True,True,True,True,False,False,0.3,4.062101757007847,346.8621332818113,0.3001339840733033,0.06355187895896967,0.03341932486958201
W2446,河南,风电,29.8,32.8038,112.1119,full_output_upper_bound,True,True,True,True,False,False,0.3,1.9318098666189043,157.20942310765986,0.1075252526642838,0.0152046964015953,0.0034378459135632135
W2447,河北,风电,50.0,39.8294,114.8724,full_output_upper_bound,True,True,True,True,False,False,0.3,4.660907374046824,435.3445666897277,0.421263122762551,0.10433450836349478,0.06417381169161522
W2448,河南,风电,200.0,34.829,114.989,full_output_upper_bound,True,True,True,True,False,False,0.3,20.660300453649295,1935.26443296882,2.1550556482569365,0.6108615902569605,0.41171610823814586
W2449,河北,风电,50.0,42.5235,117.8356,full_output_upper_bound,True,True,True,True,False,False,0.5,15.392599336935376,1615.6530776736793,1.5888652514869708,0.43434333325820973,0.28698088920531484
W245,安徽,风电,50.0,30.5333,116.7833,full_output_upper_bound,False,False,False,False,False,False,0.2,1.9907863071917813,196.6159805888847,-0.10271480591154296,-0.09203071159997767,-0.0880380371829458
W2451,黑龙江,风电,50.0,46.875,130.7501,full_output_upper_bound,True,True,True,True,False,False,0.5,8.03840353209232,744.095332243545,0.8438237699968147,0.23623282306645885,0.15823408222583404
W2455,河北,风电,50.0,39.5876,114.5264,full_output_upper_bound,True,True,True,True,False,False,0.3,4.699143619684324,438.32425992478414,0.4325993529101626,0.10899090362782075,0.06791106311124954
W2456,黑龙江,风电,50.0,47.0222,131.0181,full_output_upper_bound,True,True,True,True,False,False,0.5,9.37499068110222,896.8877360697412,1.0855516640711955,0.32322995168784036,0.22483399673566318
W2457,河南,风电,10.0,34.8811,114.7908,full_output_upper_bound,True,True,True,True,False,False,0.3,1.0330150316048528,96.76322207988434,0.10775278201415577,0.03054307913796882,0.020585805049410696
W2459,河北,风电,50.0,42.5352,117.5717,full_output_upper_bound,True,True,True,True,False,False,0.5,14.808836202904585,1548.916691985533,1.5189968196566852,0.4121821833361938,0.271133970589604
W2461,河北,风电,50.0,39.5835,114.5339,full_output_upper_bound,True,True,True,True,False,False,0.3,4.699143619684324,438.32425992478414,0.4325993529101626,0.10899090362782075,0.06791106311124954
W2463,海南,风电,20.0,35.8973,115.625,full_output_upper_bound,True,False,False,False,True,True,0.2,1.3400119496300658,142.61748412661112,0.02585897157844723,-0.016111979213403505,-0.0205434428124003
W2464,河南,风电,10.0,34.8484,114.9242,full_output_upper_bound,True,True,True,True,False,False,0.3,1.0330150316048528,96.76322207988434,0.10775278201415577,0.03054307913796882,0.020585805049410696
W2465,河北,风电,49.0,39.6756,114.5517,full_output_upper_bound,True,True,True,True,False,False,0.3,4.605160762855326,429.557774791871,0.4239473684734197,0.10681108647750032,0.06655284254531345
W2466,黑龙江,风电,50.0,46.1101,130.4833,full_output_upper_bound,True,True,True,True,False,False,0.5,12.181600276023955,1184.8411446064797,1.486296688293149,0.4560418069660214,0.32260232056279936
W2468,河北,风电,48.0,40.1603,115.0915,full_output_upper_bound,True,True,True,True,False,False,0.3,4.474471098475236,417.930785399479,0.404412597444831,0.10016112742389348,0.061606858611676
W2469,河北,风电,60.0,42.1856,118.0118,full_output_upper_bound,True,True,True,True,False,False,0.4,10.494178591658342,1071.4287698570845,1.1548077607802565,0.33346398625739737,0.22787219732743125
W247,福建,风电,48.0,24.8979,118.1497,full_output_upper_bound,False,False,False,False,False,False,0.4,1.2098961956065817,98.0158793065432,-0.08869109125487358,-0.06896240982977957,-0.06459356611907291
W2471,黑龙江,风电,50.0,46.057,130.648,full_output_upper_bound,True,True,True,True,False,False,0.5,12.181600276023955,1184.8411446064797,1.486296688293149,0.4560418069660214,0.32260232056279936
W2474,河南,风电,43.0,33.4519,112.882,full_output_upper_bound,True,True,True,True,False,False,0.3,2.3940429712719276,201.86036039413548,0.1590783293823688,0.03026117456144182,0.013819131154132774
W2475,黑龙江,风电,50.0,46.0855,130.4685,full_output_upper_bound,True,True,True,True,False,False,0.5,12.181600276023955,1184.8411446064797,1.486296688293149,0.4560418069660214,0.32260232056279936
W2476,河北,风电,48.0,40.1101,115.1014,full_output_upper_bound,True,True,True,True,False,False,0.3,4.474471098475236,417.930785399479,0.404412597444831,0.10016112742389348,0.061606858611676
W2477,河北,风电,50.0,39.831,114.9301,full_output_upper_bound,True,True,True,True,False,False,0.3,4.660907374046824,435.3445666897277,0.421263122762551,0.10433450836349478,0.06417381169161522
W2478,黑龙江,风电,100.0,46.1496,130.308,full_output_upper_bound,True,True,True,True,False,False,0.5,24.363200554633906,2369.682289109852,2.972593375000203,0.9120836131149523,0.6452046404213654
W2479,河北,风电,300.0,42.226,117.0048,full_output_upper_bound,True,True,True,True,False,False,0.5,91.05927548479211,9485.52507627934,9.217340225764152,2.4773305969162305,1.6191080963043607
W2481,河南,风电,48.0,33.3996,112.9707,full_output_upper_bound,True,True,True,True,False,False,0.3,2.6724200893579892,225.3324955899476,0.17757580553663377,0.03377991328833346,0.015426004607715923
W2482,河北,风电,50.0,39.6647,114.9147,full_output_upper_bound,True,True,True,True,False,False,0.2,3.5373149990230695,343.5869784276134,0.45058863421535594,0.14205794774358824,0.10184951632722702
W2484,黑龙江,风电,25.0,46.284,130.166,full_output_upper_bound,True,True,True,True,False,False,0.5,3.2047548701846864,300.68251180729305,0.34703231614034996,0.0993123338119602,0.06742783905641866
W2485,河北,风电,48.0,41.8779,117.5687,full_output_upper_bound,True,True,True,True,False,False,0.4,8.216037782611004,888.3276016745887,0.967105469252702,0.3091986070454088,0.22151171468592984
W2486,河南,风电,22.0,34.6203,110.8965,full_output_upper_bound,True,True,True,False,False,True,0.3,1.1368915731224214,84.81764695770772,0.05120453541515517,0.00010414171586921526,-0.005886343939022724
W2487,黑龙江,风电,20.0,46.2981,130.1528,full_output_upper_bound,True,True,True,True,False,False,0.5,2.5638039424594647,240.54601229394376,0.2776258529276952,0.07944986608279751,0.05394227018773528
W2488,河北,风电,50.0,39.6319,114.6735,full_output_upper_bound,True,True,True,True,False,False,0.2,3.5373149990230695,343.5869784276134,0.45058863421535594,0.14205794774358824,0.10184951632722702
W2489,河北,风电,50.0,42.5267,117.6931,full_output_upper_bound,True,True,True,True,False,False,0.5,14.808836202904585,1548.916691985533,1.5189968196566852,0.4121821833361938,0.271133970589604
W249,福建,风电,48.0,24.935,117.9207,full_output_upper_bound,False,False,False,False,False,False,0.4,1.2098961956065817,98.0158793065432,-0.08869109125487358,-0.06896240982977957,-0.06459356611907291
W2490,河南,风电,37.0,34.5513,110.6111,full_output_upper_bound,True,False,False,False,True,True,0.3,1.3514534576043793,99.51209736635884,0.052734195356763325,-0.0036972923602283866,-0.010225398427406792
W2492,黑龙江,风电,45.0,46.284,130.166,full_output_upper_bound,True,True,True,True,False,False,0.5,5.7685588216451595,541.228523038843,0.6246581637652805,0.1787621971576211,0.12137010688217473
W2495,黑龙江,风电,44.0,46.1775,130.4887,full_output_upper_bound,True,True,True,True,False,False,0.5,10.719808264382467,1042.6602129860642,1.3079411018955223,0.4013167974668579,0.2838900481900008
W2496,河北,风电,50.0,42.5544,117.7408,full_output_upper_bound,True,True,True,True,False,False,0.5,15.392599336935376,1615.6530776736793,1.5888652514869708,0.43434333325820973,0.28698088920531484
W2497,黑龙江,风电,50.0,46.0685,130.5818,full_output_upper_bound,True,True,True,True,False,False,0.5,12.181600276023955,1184.8411446064797,1.486296688293149,0.4560418069660214,0.32260232056279936
W2498,河北,风电,150.0,40.6943,117.1851,full_output_upper_bound,True,True,True,True,False,False,0.2,7.566361651205164,704.5602643180501,0.660867628050446,0.1623012885488526,0.09891588669737214
W25,安徽,风电,20.0,30.6384,117.3173,full_output_upper_bound,False,False,False,False,False,False,0.3,1.4201282446874761,135.62200310483198,-0.09133921076102039,-0.07445707214858623,-0.07025169645345329
W2504,黑龙江,风电,45.0,45.7324,132.5028,full_output_upper_bound,True,True,True,True,False,False,0.5,10.843932462562696,1039.0768661967709,1.272227384596458,0.3815559252197833,0.2665316776202169
W2507,河北,风电,50.0,39.5911,114.5756,full_output_upper_bound,True,True,True,True,False,False,0.2,3.5373149990230695,343.5869784276134,0.45058863421535594,0.14205794774358824,0.10184951632722702
W2509,黑龙江,风电,50.0,45.8142,117.9453,full_output_upper_bound,True,True,True,True,False,False,0.6,18.44165804931086,1878.1326038828156,2.364128168599843,0.7403662402249487,0.5294777777722769
W251,福建,风电,20.0,24.9694,117.9278,full_output_upper_bound,False,False,False,False,False,False,0.7,1.1855761321808695,68.8348337297941,-0.13854076101768584,-0.09087896970434856,-0.0826631264944114
W2510,河南,风电,40.0,34.9642,114.4827,full_output_upper_bound,True,True,True,True,False,False,0.3,3.9757210162479875,346.44360323764573,0.32631570586900516,0.07748078147824021,0.04557724763518583
W2513,河北,风电,48.0,42.3588,117.523,full_output_upper_bound,True,True,True,True,False,False,0.5,14.216482751535645,1486.9600295277935,1.4582369649220255,0.3956949047894612,0.2602886192200602
W2515,河北,风电,100.0,37.7996,114.0845,full_output_upper_bound,True,True,True,True,False,False,0.2,7.676674344952226,705.559644974916,0.8661037860365504,0.25979559821855036,0.1808302434081739
W2519,河北,风电,50.0,39.7964,114.7547,full_output_upper_bound,True,True,True,True,False,False,0.3,4.660907374046824,435.3445666897277,0.421263122762551,0.10433450836349478,0.06417381169161522
W2522,河北,风电,50.0,42.2347,117.298,full_output_upper_bound,True,True,True,True,False,False,0.4,8.558372660973156,925.3412482970009,1.0074015267722056,0.32208188111250546,0.23074136856900543
W2523,黑龙江,风电,50.0,46.5881,130.2185,full_output_upper_bound,True,True,True,True,False,False,0.5,6.409509736079644,601.3650220348711,0.6940646272370844,0.19862466529237874,0.1348556761632059
W2524,黑龙江,风电,50.0,46.7292,125.4247,full_output_upper_bound,True,True,True,True,False,False,0.4,9.147849830308616,929.5559423560082,1.3454751785734573,0.4512517833056475,0.33403718144039557
W2525,河北,风电,50.0,39.6417,114.7297,full_output_upper_bound,True,True,True,True,False,False,0.2,3.5373149990230695,343.5869784276134,0.45058863421535594,0.14205794774358824,0.10184951632722702
W2527,黑龙江,风电,50.0,48.0001,128.0001,full_output_upper_bound,True,True,True,True,False,False,0.4,4.9394636235754135,479.8319598835834,0.6209816452612836,0.19389410056270176,0.1384062287635313
W2530,河南,风电,30.0,35.0511,114.6193,full_output_upper_bound,True,True,True,True,False,False,0.3,3.099045067152075,290.289664947108,0.3232583473630728,0.09162923861690257,0.06175741630660591
W2534,黑龙江,风电,50.0,46.7104,130.2998,full_output_upper_bound,True,True,True,True,False,False,0.5,9.008506478193514,857.1304392039129,1.0240494364288315,0.30114844499321825,0.2080351654397799
W2536,河南,风电,20.0,35.1394,114.4232,full_output_upper_bound,True,True,True,True,False,False,0.3,1.9878605147622372,173.2218019846479,0.16315785296123794,0.03874039061808377,0.02278862368148635
W2537,黑龙江,风电,50.0,46.3561,128.8519,full_output_upper_bound,True,True,True,True,False,False,0.4,4.349511956953712,394.04723302872713,0.4490340921775575,0.12634606231915585,0.084757467141787
W2539,河北,风电,150.0,42.4611,117.7689,full_output_upper_bound,True,True,True,True,False,False,0.5,46.1777978078271,4846.959226180797,4.766595772467639,1.3030300128990977,0.860942679796446
W2546,河北,风电,50.0,42.4465,117.5669,full_output_upper_bound,True,True,True,True,False,False,0.5,14.808836202904585,1548.916691985533,1.5189968196566852,0.4121821833361938,0.271133970589604
W2548,河南,风电,48.0,34.5225,110.6914,full_output_upper_bound,True,True,True,True,False,False,0.2,1.0647004337013217,86.97260257647126,0.07318940844866348,0.012351292192680966,0.004861911327124412
W2552,河南,风电,18.0,34.0642,114.5249,full_output_upper_bound,True,True,True,True,False,False,0.3,1.7442867870260135,164.53730794074613,0.1842296786578364,0.05265079730833741,0.0356665382031571
W2553,黑龙江,风电,100.0,48.2358,126.6752,full_output_upper_bound,True,True,True,True,False,False,0.4,16.860197178526708,1679.4087085807023,2.356924998862742,0.7742475826173782,0.5671955204510134
W2556,河北,风电,50.0,42.3744,117.2775,full_output_upper_bound,True,True,True,True,False,False,0.5,14.808836202904585,1548.916691985533,1.5189968196566852,0.4121821833361938,0.271133970589604
W2557,河北,风电,100.0,37.6638,114.3876,full_output_upper_bound,True,True,True,True,False,False,0.3,13.403720022967805,1237.7781898890387,1.397172186964182,0.3956848977540488,0.266530518362002
W2560,河南,风电,20.0,34.1926,114.3466,full_output_upper_bound,True,True,True,True,False,False,0.3,1.9380964464797295,182.81923253324314,0.2046996438414669,0.05850088598805418,0.03962948688520303
W2565,黑龙江,风电,150.0,45.9109,127.0571,full_output_upper_bound,True,True,True,True,False,False,0.4,27.21090111286907,2746.9804098139157,3.94537927992612,1.3135639063364086,0.9692132394250899
W2567,黑龙江,风电,50.0,45.9312,127.1917,full_output_upper_bound,True,True,True,True,False,False,0.4,8.777159980285658,883.1027852799075,1.2598169217627955,0.41753615003236577,0.307415077215082
W2568,河南,风电,48.0,35.7062,113.8874,full_output_upper_bound,True,True,True,True,False,False,0.2,2.8731189816851224,264.20717249947813,0.3221080042632254,0.09626981482955478,0.06686871110249187
W2570,河北,风电,50.0,42.5001,117.6667,full_output_upper_bound,True,True,True,True,False,False,0.5,14.808836202904585,1548.916691985533,1.5189968196566852,0.4121821833361938,0.271133970589604
W2574,河南,风电,50.0,35.6987,113.8454,full_output_upper_bound,True,True,True,True,False,False,0.2,2.992832245471322,275.21580349828713,0.33552917434120266,0.10028105921635164,0.06965490931316008
W2575,河北,风电,48.0,42.3538,117.5388,full_output_upper_bound,True,True,True,True,False,False,0.5,14.216482751535645,1486.9600295277935,1.4582369649220255,0.3956949047894612,0.2602886192200602
W2577,黑龙江,风电,50.0,45.5833,127.4667,full_output_upper_bound,True,True,True,True,False,False,0.4,8.407810717322716,832.9405957185644,1.1603936401300656,0.3786924398563792,0.2765608692199244
W2579,河南,风电,18.0,31.9206,114.6293,full_output_upper_bound,True,True,True,True,False,False,0.3,1.3460429877555236,129.9802316770911,0.14794239580076576,0.04276300263308558,0.029215463544759145
W2580,河北,风电,300.0,41.9515,117.4066,full_output_upper_bound,True,True,True,True,False,False,0.4,51.35023590584469,5552.047482030863,6.044409159538363,1.9324912872589712,1.3844482121931516
W2583,河南,风电,18.0,31.8369,115.0352,full_output_upper_bound,True,True,True,True,False,False,0.3,1.3460429877555236,129.9802316770911,0.14794239580076576,0.04276300263308558,0.029215463544759145
W2586,河北,风电,50.0,42.5712,117.5916,full_output_upper_bound,True,True,True,True,False,False,0.5,14.808836202904585,1548.916691985533,1.5189968196566852,0.4121821833361938,0.271133970589604
W2590,黑龙江,风电,50.0,46.7431,130.8578,full_output_upper_bound,True,True,True,True,False,False,0.5,8.683291567598745,876.0474420222652,1.1475036295110284,0.36704825659993967,0.26541519240267925
W2592,河北,风电,200.0,42.3602,117.0783,full_output_upper_bound,True,True,True,True,False,False,0.5,59.23534478507667,6195.666758048171,6.075987254694221,1.6487287223565925,1.0845358731955366
W2593,河北,风电,36.0,41.0049,114.7794,full_output_upper_bound,True,True,True,True,False,False,0.3,4.996762362033218,540.3200507969465,0.7606507007526981,0.25740995043234566,0.19131270155319213
W2595,河南,风电,15.0,32.0828,115.4579,full_output_upper_bound,True,True,True,True,False,False,0.3,1.1687665582988758,112.09707061560896,0.12568521129070434,0.03580165282560799,0.02424334142413612
W2597,河北,风电,50.0,42.3321,117.0282,full_output_upper_bound,True,True,True,True,False,False,0.5,15.336742939871982,1615.428955608381,1.602530511582867,0.4415996473478185,0.293338310987346
W2598,河北,风电,40.0,41.0472,114.8699,full_output_upper_bound,True,True,True,True,False,False,0.3,5.5519582685825135,600.3556194806423,0.8451674508150834,0.28601105694679363,0.21256966873967442
W2599,黑龙江,风电,50.0,46.875,130.7501,full_output_upper_bound,True,True,True,True,False,False,0.5,8.03840353209232,744.095332243545,0.8438237699968147,0.23623282306645885,0.15823408222583404
W2600,河南,风电,10.0,32.1102,115.4796,full_output_upper_bound,True,True,True,True,False,False,0.4,1.130226489557546,98.47185844261196,0.08147076671492456,0.016329814640897534,0.008115997644151572
W2601,河北,风电,200.0,42.1892,116.9514,full_output_upper_bound,True,True,True,True,False,False,0.5,60.70618375192182,6323.683378169277,6.1448934672072495,1.6515537211083735,1.0794053884081671
W2602,河南,风电,35.0,36.0598,114.2595,full_output_upper_bound,True,True,True,True,False,False,0.3,3.5084703242414417,305.7587484815304,0.2959318144026385,0.07137639853130452,0.04268495295889337
W2603,河北,风电,50.0,40.8814,116.0921,full_output_upper_bound,True,True,True,True,False,False,0.3,6.901158670755919,658.823906345182,0.7887194425030658,0.2337878671462277,0.16205553992052382
W2604,黑龙江,风电,50.0,45.8474,130.3823,full_output_upper_bound,True,True,True,True,False,False,0.5,12.181600276023955,1184.8411446064797,1.486296688293149,0.4560418069660214,0.32260232056279936
W2605,黑龙江,风电,50.0,46.7684,130.7762,full_output_upper_bound,True,True,True,True,False,False,0.5,8.03840353209232,744.095332243545,0.8438237699968147,0.23623282306645885,0.15823408222583404
W2607,河北,风电,200.0,42.2178,117.2818,full_output_upper_bound,True,True,True,True,False,False,0.4,34.2334905601305,3701.364979973885,4.029606078779823,1.2883275124275175,0.9229654645157837
W2608,河南,风电,12.0,32.0844,115.4746,full_output_upper_bound,True,True,True,True,False,False,0.4,1.3562717767727044,118.16623045800881,0.09776492336425414,0.019595779386781108,0.009739198767698218
W2610,黑龙江,风电,50.0,48.193,126.106,full_output_upper_bound,True,True,True,True,False,False,0.4,8.80621166187299,896.9796833087117,1.2952091814489268,0.43492890002491613,0.32207197271623605
W2611,河南,风电,150.0,34.0001,114.001,full_output_upper_bound,True,True,True,True,False,False,0.3,14.535723291735646,1371.1442400150734,1.5352473330589254,0.43875664810830345,0.2972211546295793
W2615,河北,风电,50.0,42.344,117.3622,full_output_upper_bound,True,True,True,True,False,False,0.5,14.808836202904585,1548.916691985533,1.5189968196566852,0.4121821833361938,0.271133970589604
W2616,河南,风电,25.0,36.0333,114.2219,full_output_upper_bound,True,True,True,True,False,False,0.3,2.5060502440317753,218.39910625362907,0.21137986367134798,0.050983139747315664,0.03048925030694451
W262,福建,风电,28.0,25.7179,119.5947,full_output_upper_bound,True,False,False,False,True,True,0.1,1.2260868161094256,166.01634838229998,0.0067468952764610296,-0.02255695152870466,-0.025316701902156225
W2622,黑龙江,风电,50.0,48.2258,125.7381,full_output_upper_bound,True,True,True,True,False,False,0.4,9.052457903127381,907.3102402846729,1.2901522575339583,0.4274239546036537,0.3144263992045102
W2623,河北,风电,50.0,41.0864,114.7414,full_output_upper_bound,True,True,True,True,False,False,0.3,6.9399478021969605,750.4445221015109,1.0564593158526097,0.35751382286837413,0.2657120874836875
W2624,河北,风电,50.0,42.2553,117.9314,full_output_upper_bound,True,True,True,True,False,False,0.5,15.392599336935376,1615.6530776736793,1.5888652514869708,0.43434333325820973,0.28698088920531484
W2625,河南,风电,50.0,32.4102,115.6756,full_output_upper_bound,True,True,True,True,False,False,0.4,6.240131407918032,560.2534058436748,0.5038964333463894,0.11408612292870847,0.06485021641624944
W2626,黑龙江,风电,50.0,46.5811,125.1508,full_output_upper_bound,True,True,True,True,False,False,0.5,12.707442771930651,1203.6078115292478,1.444908657097145,0.4251198315776056,0.29372455968513905
W2627,河南,风电,42.0,36.0333,114.2219,full_output_upper_bound,True,True,True,True,False,False,0.3,4.210164443849357,366.9105017149738,0.35511817474940044,0.08565167591008224,0.05122194130493021
W2628,河北,风电,50.0,42.2667,117.9167,full_output_upper_bound,True,True,True,True,False,False,0.5,15.392599336935376,1615.6530776736793,1.5888652514869708,0.43434333325820973,0.28698088920531484
W2632,河北,风电,50.0,41.1045,114.7919,full_output_upper_bound,True,True,True,True,False,False,0.3,6.9399478021969605,750.4445221015109,1.0564593158526097,0.35751382286837413,0.2657120874836875
W2635,黑龙江,风电,50.0,47.3364,123.193,full_output_upper_bound,True,True,True,True,False,False,0.5,12.114236780680072,1157.097424198684,1.4079444203226668,0.41993810931824976,0.2924190226156783
W2638,黑龙江,风电,48.0,46.195,124.2856,full_output_upper_bound,True,True,True,True,False,False,0.5,12.5428631767533,1206.4259710240578,1.4885812003649812,0.44843332700972116,0.31408085663537233
W2642,黑龙江,风电,200.0,47.2681,123.2447,full_output_upper_bound,True,True,True,True,False,False,0.5,48.45694692785223,4628.3896811240775,5.6317776680266824,1.6797524350366098,1.169676089582199
W2646,河南,风电,200.0,32.3415,115.4859,full_output_upper_bound,True,True,True,True,False,False,0.4,24.9605256037608,2241.0136251202207,2.0155857484983786,0.45634449956730694,0.25940087245342464
W2648,黑龙江,风电,50.0,46.6949,124.6907,full_output_upper_bound,True,True,True,True,False,False,0.5,12.707442771930651,1203.6078115292478,1.444908657097145,0.4251198315776056,0.29372455968513905
W265,福建,风电,46.0,25.5293,116.0658,full_output_upper_bound,False,False,False,False,False,False,0.2,1.0558483188736056,119.35208791671022,-0.027316857831274053,-0.03591253653835249,-0.03583779778909236
W2650,河北,风电,300.0,41.1558,114.7303,full_output_upper_bound,True,True,True,True,False,False,0.3,41.639686591834966,4502.667115348722,6.338755847814919,2.145082919653401,1.5942725113214216
W2651,河南,风电,26.0,33.8657,115.0308,full_output_upper_bound,True,True,True,True,False,False,0.3,2.4207420951568164,228.96765347289477,0.25439966071311093,0.07249384024770318,0.04902187112545502
W2652,河南,风电,48.0,34.4724,111.6016,full_output_upper_bound,True,True,True,True,False,False,0.3,3.285353752144966,303.7049625072702,0.3107844647213661,0.08181717815113132,0.05251514885770864
W2653,黑龙江,风电,50.0,47.3853,123.4553,full_output_upper_bound,True,True,True,True,False,False,0.5,13.52766125271585,1272.004787411478,1.5054610046996866,0.4387290853433095,0.30111640222880376
W2655,黑龙江,风电,50.0,46.8301,124.4916,full_output_upper_bound,True,True,True,True,False,False,0.4,9.933512455082433,1003.2941765398602,1.4457253107461798,0.48230026990581704,0.35617902869819706
W2658,河南,风电,40.0,34.3784,111.2791,full_output_upper_bound,True,True,True,True,False,False,0.3,2.0670755515394457,154.2139023993704,0.09309915976696562,0.00018935152960695238,-0.010702440829332934
W2659,河北,风电,50.0,41.249,114.6125,full_output_upper_bound,True,True,True,True,False,False,0.3,6.9399478021969605,750.4445221015109,1.0564593158526097,0.35751382286837413,0.2657120874836875
W2660,河南,风电,10.0,33.8325,114.8302,full_output_upper_bound,True,True,True,True,False,False,0.4,1.342566271043193,116.53632236831325,0.09668930490237698,0.019416791363733577,0.00966736883843283
W2663,黑龙江,风电,50.0,47.3912,123.4568,full_output_upper_bound,True,True,True,True,False,False,0.5,13.52766125271585,1272.004787411478,1.5054610046996866,0.4387290853433095,0.30111640222880376
W2665,黑龙江,风电,50.0,46.4443,124.1706,full_output_upper_bound,True,True,True,True,False,False,0.5,13.129671311865447,1256.6390575676435,1.5366828938724222,0.4605798747931756,0.3215547941705951
W2666,河南,风电,26.0,33.7533,114.6659,full_output_upper_bound,True,True,True,True,False,False,0.3,2.4207420951568164,228.96765347289477,0.25439966071311093,0.07249384024770318,0.04902187112545502
W2667,河南,风电,100.0,32.1706,114.6515,full_output_upper_bound,True,True,True,True,False,False,0.3,7.478016603762195,722.1123980515553,0.8219022053713669,0.23757223983859063,0.16230813330003105
W267,福建,风电,30.0,23.6083,117.3917,full_output_upper_bound,False,False,False,False,False,False,0.2,1.5391708435398825,178.9738734124254,-0.043728247712521914,-0.051179420877541446,-0.05078970960430039
W2670,黑龙江,风电,205.0,48.0001,128.0001,full_output_upper_bound,True,True,True,True,False,False,0.4,20.251800747384433,1967.3110278677746,2.546024739533004,0.794965811729874,0.5674655380108236
W2671,黑龙江,风电,250.0,46.6524,124.8706,full_output_upper_bound,True,True,True,True,False,False,0.5,63.537214061056716,6018.039088677972,7.22454334817835,2.1255991837476222,1.4686228192565185
W2672,河南,风电,20.0,33.8048,114.916,full_output_upper_bound,True,True,True,True,False,False,0.3,1.8621093058062121,176.12896486846753,0.1956920481955683,0.055764493178430664,0.03770913220123445
W2676,河南,风电,36.0,32.245,115.1296,full_output_upper_bound,True,True,True,True,False,False,0.3,2.6920859751735584,259.9604632254852,0.29588479194330325,0.08552600543604343,0.058430927234493196
